"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/男性35～49歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
23,"阿佐ヶ谷姉妹",33.7,89.5,37.8,3.5,32.2,6.0,1.4,0.8,4.9
24,"柴咲　コウ",33.3,86.2,2.0,8.6,18.1,5.8,11.7,21.6,27.5
25,"佐々木　希",33.0,83.3,2.0,13.1,9.7,5.8,37.8,7.3,11.5
26,"天海　祐希",32.6,84.0,6.5,10.3,14.6,12.8,2.7,27.9,37.6
27,"多部　未華子",31.9,78.1,2.5,11.8,18.5,5.8,25.6,4.4,7.0
28,"松　たか子",31.7,87.5,4.1,12.1,13.1,12.5,9.8,10.4,29.4
29,"菅野　美穂",31.6,84.0,8.6,9.0,14.7,7.9,18.8,4.4,23.7
29,"朝日　奈央",31.6,71.6,27.0,5.2,13.8,3.8,15.3,3.5,2.2
31,"深津　絵里",31.3,81.6,1.4,10.1,14.7,8.3,9.6,11.4,32.2
32,"永作　博美",31.2,77.1,0.8,9.4,11.4,5.2,21.3,4.4,31.9
33,"磯山　さやか",31.0,76.4,14.3,5.6,11.1,4.8,23.9,1.8,11.4
34,"戸田　恵梨香",30.9,81.7,3.7,8.8,14.3,6.5,20.5,10.5,13.1
35,"いとう　あさこ",30.5,86.2,42.0,2.0,23.0,7.3,2.0,2.9,4.6
35,"福原　遥",30.5,58.6,1.7,14.6,7.0,4.8,32.6,1.3,2.2
37,"佐藤　栞里",29.6,73.0,15.2,13.3,14.2,8.7,21.8,1.3,2.5
38,"松嶋　菜々子",28.9,86.7,1.3,12.9,9.7,8.6,8.6,12.5,40.3
39,"優香",28.7,83.0,7.7,8.3,10.0,3.9,25.4,1.7,15.3
40,"倉科　カナ",27.9,68.4,2.1,11.5,7.4,3.2,27.9,2.8,12.6
41,"杏",27.8,83.0,2.4,9.8,16.0,9.1,10.3,17.0,20.6
41,"白石　麻衣",27.8,74.9,2.1,15.4,7.0,4.1,35.0,5.1,7.7
43,"木村　文乃",27.7,66.3,1.5,11.0,9.3,4.8,22.8,6.0,12.6
44,"宮崎　あおい",27.5,81.9,2.0,11.5,12.9,4.6,30.8,3.1,11.0
45,"仲間　由紀恵",27.4,87.8,5.6,10.1,18.1,7.7,7.4,10.3,26.5
46,"生見　愛瑠",27.2,63.3,4.9,8.6,9.7,2.4,34.3,2.5,2.1
47,"森高　千里",27.1,81.2,1.0,11.4,9.7,6.3,17.8,8.8,30.5
48,"若槻　千夏",27.0,86.1,28.5,4.1,17.1,4.1,13.2,4.1,4.5
49,"田中　みな実",26.8,83.0,5.3,10.1,17.1,4.5,30.8,4.2,19.0
49,"波瑠",26.8,73.0,3.7,14.7,11.5,5.1,21.8,6.5,10.1
51,"のん",26.7,69.7,3.2,8.4,19.2,5.6,25.7,4.2,3.4
52,"小芝　風花",26.4,58.1,4.9,11.5,9.0,5.3,26.7,3.1,3.2
53,"大久保　佳代子",26.3,84.1,39.6,0.6,25.0,5.9,1.1,1.7,4.6
53,"ガンバレル－ヤ",26.3,82.0,38.2,1.0,24.2,2.8,2.5,0.8,0.7
53,"桐谷　美玲",26.3,75.3,0.8,13.6,7.6,4.2,31.7,5.5,6.9
53,"高畑　充希",26.3,74.3,3.5,8.8,16.9,4.8,22.1,4.2,5.3
57,"友近",26.1,87.1,41.6,1.1,25.8,4.2,1.5,2.9,5.8
57,"井森　美幸",26.1,81.7,28.4,4.5,18.4,5.3,4.4,2.0,11.5
59,"二階堂　ふみ",25.6,75.6,2.9,7.2,17.4,5.1,18.0,9.3,10.8
60,"石川　佳純",25.4,72.3,2.8,11.8,9.6,8.0,18.3,6.0,3.4
60,"山口　智子",25.4,72.1,2.4,6.7,13.9,6.5,6.6,14.0,30.3
62,"吉瀬　美智子",25.0,68.7,2.1,9.4,10.1,4.5,5.6,15.0,35.8
62,"野呂　佳代",25.0,70.5,26.5,1.1,20.8,3.1,7.7,1.1,1.7
62,"松岡　茉優",25.0,60.5,4.6,8.0,10.8,4.2,24.2,3.2,2.4
65,"菜々緒",24.7,78.2,2.0,7.6,13.2,4.5,8.4,24.6,20.9
66,"ファ－ストサマ－ウイカ",24.4,74.0,25.3,3.8,22.3,4.1,5.2,8.3,4.8
66,"芳根　京子",24.4,51.3,2.1,11.8,6.5,4.6,22.8,2.0,4.8
68,"榮倉　奈々",24.3,77.1,1.5,10.4,11.4,3.5,19.8,10.5,9.8
68,"中条　あやみ",24.3,63.2,1.8,10.0,7.4,3.4,26.3,6.0,5.6
70,"ＹＯＵ",24.2,86.9,21.5,1.8,34.1,4.8,3.7,7.4,17.3
71,"あの",24.0,84.0,15.3,2.0,43.1,1.7,23.6,3.2,0.7
72,"ＭＥＧＵＭＩ",23.9,85.1,8.4,5.1,16.2,5.6,7.9,14.0,22.1
72,"上白石　萌歌",23.9,71.8,2.1,9.4,12.2,3.5,26.5,1.8,3.4
74,"篠原　涼子",23.7,83.8,7.0,6.3,16.2,4.8,8.1,19.1,31.7
75,"滝沢　カレン",23.5,76.7,25.6,4.5,26.7,2.2,11.0,4.8,4.8
75,"王林",23.5,73.9,19.1,5.3,17.8,3.1,24.0,2.4,2.7
75,"伊藤　沙莉",23.5,61.5,8.1,4.4,19.2,4.4,9.8,3.4,2.5
78,"大島　優子",23.3,83.6,4.5,6.0,11.1,2.8,25.8,2.4,5.3
78,"藤本　美貴",23.3,79.1,14.3,3.8,10.5,6.0,12.8,4.2,6.5
78,"ヒコロヒ－",23.3,72.6,28.7,0.7,21.8,3.9,2.2,10.0,6.0
81,"米倉　涼子",23.2,88.5,3.5,7.2,16.2,7.9,3.7,28.1,36.7
82,"幾田　りら",23.0,53.7,1.7,3.8,13.1,3.2,15.7,5.9,2.1
83,"吉田　羊",22.9,74.2,2.7,5.6,17.4,5.5,2.8,12.5,29.1
83,"満島　ひかり",22.9,69.5,1.5,7.3,19.5,4.9,11.4,9.8,10.3
83,"川栄　李奈",22.9,67.8,6.0,5.9,9.8,2.4,26.7,1.3,3.4
86,"蒼井　優",22.8,80.6,2.2,8.8,23.2,4.5,13.5,3.2,9.1
86,"井川　遥",22.8,76.1,0.8,10.3,9.1,4.9,13.6,7.7,31.6
86,"矢田　亜希子",22.8,78.5,3.5,7.3,9.4,3.4,17.8,3.7,20.9
86,"松下　奈緒",22.8,74.4,1.7,12.9,9.1,7.2,7.9,10.7,25.4
86,"池田　エライザ",22.8,65.3,1.5,5.3,12.6,2.8,22.3,9.7,7.6
91,"木村　佳乃",22.3,78.9,10.0,7.2,10.8,6.0,5.6,8.6,23.9
92,"イモトアヤコ",22.2,86.4,34.7,1.5,26.7,4.1,2.0,2.7,1.5
93,"小倉　優子",22.1,86.1,8.0,4.5,23.2,2.7,25.8,1.0,5.6
93,"皆藤　愛子",22.1,68.3,1.1,9.7,6.3,4.2,31.0,2.0,5.6
95,"中谷　美紀",21.9,75.7,1.3,8.0,13.5,6.2,5.3,10.8,32.6
96,"近藤　春菜",21.8,86.9,39.7,1.1,24.6,4.5,1.8,0.6,1.4
96,"椿　鬼奴",21.8,82.0,37.6,0.4,27.0,2.1,1.0,2.4,3.1
96,"中川　翔子",21.8,88.1,19.5,2.4,35.0,3.7,20.2,1.5,2.7
96,"仲　里依紗",21.8,74.4,10.7,2.9,25.8,4.5,8.7,9.0,7.0
100,"志田　未来",21.6,70.9,3.1,8.6,10.1,3.9,22.5,1.3,2.9
101,"渡辺　直美",21.5,89.2,33.4,1.3,35.3,4.2,1.5,6.2,2.5
102,"水川　あさみ",21.2,68.5,4.8,6.3,12.9,3.9,9.8,10.4,12.9
102,"清野　菜名",21.2,52.2,1.0,11.2,9.3,2.7,19.9,6.7,4.4
104,"えなこ",21.1,58.6,2.2,4.1,15.6,1.3,26.1,2.8,3.4
104,"比嘉　愛未",21.1,52.7,1.3,7.3,6.3,3.9,15.9,3.5,11.0
106,"吉永　小百合",20.9,84.1,1.1,13.3,10.4,13.2,2.7,5.8,38.5
107,"渋谷　凪咲",20.8,48.7,16.0,6.7,9.6,2.7,17.6,0.7,1.3
108,"常盤　貴子",20.6,79.5,1.8,6.6,10.1,5.9,7.3,7.7,32.3
109,"高島　彩",20.5,76.0,1.0,11.2,6.7,9.3,16.2,4.1,14.6
109,"戸田　恵子",20.5,72.8,6.0,2.2,17.8,8.7,1.0,7.3,16.9
111,"土屋　太鳳",20.4,80.6,2.5,7.4,13.5,2.9,18.4,5.8,5.2
111,"加藤　綾子",20.4,70.9,1.5,11.2,7.3,7.3,20.1,4.1,12.4
113,"黒沢　かずこ",20.2,80.3,38.2,0.6,23.0,1.8,1.4,0.3,1.1
113,"上野　樹里",20.2,73.3,3.7,5.9,19.9,3.9,12.6,4.1,6.0
113,"栗山　千明",20.2,67.8,1.0,6.5,15.9,4.2,8.3,12.9,11.8
116,"木村　カエラ",20.1,85.1,3.4,4.1,30.8,3.1,11.5,8.4,5.1
116,"ロ－ラ",20.1,87.4,12.1,5.3,27.9,2.0,16.0,12.9,9.3
116,"清水　ミチコ",20.1,81.2,30.8,2.0,24.4,5.3,1.0,3.2,8.7
116,"井上　真央",20.1,74.7,1.3,7.7,9.6,4.8,18.4,4.2,6.2
116,"上白石　萌音",20.1,73.3,2.2,8.8,14.7,3.7,19.4,1.1,2.2
116,"国仲　涼子",20.1,70.2,0.8,7.9,9.7,3.4,16.6,3.1,14.0
116,"麻生　久美子",20.1,61.0,2.4,6.7,8.6,5.5,7.6,5.5,24.2
123,"柳原　可奈子",19.9,84.0,33.0,2.4,20.6,2.5,6.9,0,1.5
123,"永野　芽郁",19.9,80.9,4.4,8.4,12.4,2.1,30.5,1.7,3.7
123,"杉咲　花",19.9,55.6,3.2,7.3,13.5,3.1,17.4,2.7,1.1
126,"乙葉",19.8,78.5,3.4,9.0,9.3,3.7,22.5,0.8,11.7
126,"稲森　いずみ",19.8,72.1,2.0,6.9,9.7,3.5,6.9,7.9,28.5
126,"西野　七瀬",19.8,56.3,1.5,7.9,8.1,1.8,28.5,1.7,1.8
129,"池田　美優",19.7,80.6,14.2,3.8,17.3,3.7,15.0,6.7,3.8
129,"平　愛梨",19.7,72.2,9.1,4.2,13.5,2.4,21.1,2.1,5.6
131,"ゆうちゃみ",19.4,70.8,11.2,2.7,13.6,1.3,22.1,2.2,1.8
131,"齋藤　飛鳥",19.4,58.7,2.5,8.0,10.4,2.2,29.4,4.1,2.4
131,"松本　まりか",19.4,60.0,4.4,5.9,17.8,2.9,15.9,3.4,11.0
131,"生田　絵梨花",19.4,53.9,3.5,7.4,8.0,2.2,20.9,2.0,3.1
131,"新木　優子",19.4,48.6,0.8,8.7,5.5,2.5,18.7,4.8,6.9
136,"水野　美紀",19.2,76.8,2.8,7.0,9.7,4.9,6.5,9.3,24.3
136,"木南　晴夏",19.2,51.7,7.2,4.1,13.9,3.2,10.3,2.7,5.8
138,"眞鍋　かをり",19.1,82.7,6.6,4.8,10.1,3.9,12.1,3.4,15.2
138,"蛯原　友里",19.1,76.8,1.1,9.1,8.1,2.9,22.2,9.4,14.6
138,"本上　まなみ",19.1,69.8,0.7,9.1,9.0,3.5,9.7,5.6,23.5
141,"足立　梨花",19.0,59.0,3.5,6.9,7.9,2.1,20.2,1.8,3.8
142,"黒木　瞳",18.8,83.7,0.6,8.3,8.7,7.0,6.5,9.3,38.8
142,"指原　莉乃",18.8,86.1,19.5,2.7,17.8,3.7,11.4,2.1,1.5
142,"中村　アン",18.8,62.1,2.1,7.6,10.1,3.2,10.7,11.1,12.5
145,"やす子",18.5,86.9,27.5,2.4,29.5,4.6,3.2,0.7,0.7
145,"木村　多江",18.5,67.8,1.1,5.3,13.3,6.9,4.2,4.9,23.3
145,"大塚　寧々",18.5,66.2,0.8,3.9,9.7,2.2,6.7,3.8,24.6
145,"本仮屋　ユイカ",18.5,66.6,0.8,9.0,8.8,3.8,19.8,1.3,6.5
149,"長濱　ねる",18.4,53.8,1.5,7.4,6.9,1.8,26.0,0.8,3.5
150,"森　香澄",18.3,52.8,2.4,6.6,6.7,1.1,27.1,1.0,4.1
151,"ぼる塾",18.1,71.6,27.4,1.0,19.1,1.7,2.1,0.4,0.4
152,"安達　祐実",18.0,86.8,2.7,6.3,16.4,5.6,17.1,4.2,13.9
152,"夏帆",18.0,61.0,1.1,8.0,13.5,2.8,16.3,2.8,4.9
154,"武井　咲",17.8,78.7,1.4,11.8,8.1,2.2,21.3,5.6,8.6
154,"藤田　ニコル",17.8,83.0,10.4,3.5,20.9,3.1,19.8,2.7,2.1
154,"安　めぐみ",17.8,77.0,5.5,7.7,11.2,2.9,15.3,0.6,11.8
157,"鈴木　京香",17.7,73.7,0.8,8.0,10.7,7.3,3.4,9.6,35.4
157,"井上　咲楽",17.7,66.6,10.0,4.8,18.7,2.9,14.9,1.0,1.3
159,"横澤　夏子",17.6,76.7,30.5,2.0,21.5,3.9,2.0,1.0,1.5
159,"奈緒",17.6,49.7,2.2,6.9,10.7,3.9,16.3,2.0,3.1
161,"江口　のりこ",17.4,58.6,3.4,2.0,24.2,4.9,0.4,8.0,10.4
161,"井桁　弘恵",17.4,42.6,3.2,6.7,5.2,2.5,16.3,2.9,2.4
163,"島崎　和歌子",17.3,80.9,25.0,2.0,18.3,3.4,1.5,2.2,8.0
164,"真矢　ミキ",17.1,77.0,2.4,5.1,12.2,6.0,1.3,16.0,27.8
165,"夏木　マリ",16.9,77.2,3.1,2.4,26.3,5.5,1.1,17.8,22.8
165,"檀　れい",16.9,67.8,1.3,9.3,9.4,4.8,6.5,6.9,29.4
165,"高橋　ひかる",16.9,36.1,4.1,6.2,6.0,1.7,18.0,1.8,2.4
168,"ホラン　千秋",16.7,80.6,7.7,5.8,15.9,7.9,6.2,8.6,7.7
169,"きゃり－ぱみゅぱみゅ",16.6,87.1,3.5,3.5,34.1,2.4,23.6,3.1,1.7
169,"山本　美月",16.6,61.1,0.8,8.0,8.3,2.7,18.3,5.1,7.0
171,"浅田　真央",16.3,87.9,1.3,9.4,14.5,5.2,12.2,4.2,2.5
171,"柏木　由紀",16.3,79.4,5.8,5.3,11.8,0.8,20.6,1.4,2.4
171,"松村　沙友理",16.3,43.5,7.3,4.8,9.6,2.0,20.6,2.0,1.1
174,"森　七菜",16.2,51.5,1.3,7.3,6.6,1.7,21.9,1.3,1.4
175,"松雪　泰子",16.0,72.8,0.6,5.2,9.6,5.3,2.2,6.7,30.1
175,"堀田　真由",16.0,43.5,1.4,5.6,5.2,2.5,17.0,1.3,3.4
177,"松下　由樹",15.9,76.0,2.8,4.1,11.8,6.9,2.4,5.3,25.7
177,"おかずクラブ",15.9,75.1,30.6,0.7,20.2,1.0,1.7,0.4,0.3
177,"黒木　華",15.9,58.8,1.1,6.0,19.7,4.6,8.1,2.1,4.6
180,"渡辺　満里奈",15.7,81.0,2.1,5.8,9.7,5.1,9.4,1.7,19.1
181,"高嶋　ちさ子",15.6,80.5,16.0,2.1,25.4,4.9,1.7,8.1,11.8
181,"秋元　真夏",15.6,41.3,3.1,4.1,5.6,2.2,17.4,0.8,1.3
183,"トリンドル　玲奈",15.4,77.0,2.1,6.5,11.0,1.1,30.8,0.8,3.1
183,"松井　玲奈",15.4,58.8,1.4,7.6,8.6,3.2,18.5,1.7,1.8
185,"筧　美和子",15.3,59.7,0.8,5.8,7.6,1.5,16.9,1.3,6.0
185,"百田　夏菜子",15.3,58.6,4.8,4.2,7.9,1.5,20.8,1.8,2.5
185,"小松　菜奈",15.3,52.1,0.7,5.8,17.8,2.1,11.1,7.7,4.5
188,"宮沢　りえ",15.2,84.3,0.6,7.4,12.9,5.5,4.2,8.1,33.7
188,"観月　ありさ",15.2,83.1,2.8,6.2,12.6,3.7,7.3,7.6,19.4
188,"坂井　真紀",15.2,67.4,1.0,5.5,10.1,3.7,7.0,4.4,19.5
188,"宮崎　美子",15.2,66.6,1.7,5.1,7.7,9.0,3.1,2.1,21.1
188,"河合　優実",15.2,32.6,0.7,3.7,10.3,2.9,9.1,5.5,2.9
193,"本田　望結",15.0,70.6,2.7,5.2,8.7,2.0,24.6,0.6,1.3
193,"鷲見　玲奈",15.0,56.0,2.1,5.1,5.8,1.7,17.3,2.8,6.3
195,"瀧本　美織",14.9,51.1,0.8,7.4,6.7,2.1,15.7,2.4,4.4
195,"森川　葵",14.9,38.5,4.9,5.9,10.1,3.2,12.8,3.2,2.1
197,"ゆりやんレトリィバァ",14.7,83.7,30.5,1.1,28.2,2.1,1.3,1.3,0.8
197,"ＳＨＥＬＬＹ",14.7,75.8,16.3,2.9,17.8,3.5,3.1,7.0,5.6
197,"尾野　真千子",14.7,56.7,2.2,3.1,11.8,3.4,3.2,7.7,14.5
197,"桜井　日奈子",14.7,45.9,1.0,5.2,7.6,2.4,17.7,1.0,1.8
201,"大島　美幸",14.6,81.6,35.1,1.1,22.3,2.1,1.1,0.8,1.7
201,"橋本　マナミ",14.6,69.9,1.5,4.4,9.6,2.2,7.4,3.8,28.4
201,"岡田　結実",14.6,65.3,9.6,3.8,11.5,2.7,14.7,1.8,1.0
201,"谷　まりあ",14.6,46.8,5.8,3.9,5.9,1.1,18.0,1.5,3.5
201,"清原　果耶",14.6,42.3,0.8,10.0,6.0,2.8,14.9,2.8,1.8
206,"安藤　サクラ",14.5,64.0,4.1,3.1,25.1,5.1,1.0,8.3,10.5
206,"夏菜",14.5,59.1,3.9,4.6,10.3,2.4,18.3,3.4,4.5
206,"飯豊　まりえ",14.5,46.8,1.3,5.5,5.9,1.5,16.0,1.7,3.5
206,"影山　優佳",14.5,35.8,2.4,6.2,6.9,4.9,14.6,1.3,1.3
210,"山口　もえ",14.3,82.4,7.9,4.2,19.2,2.4,12.6,0.7,8.1
210,"河北　麻友子",14.3,66.9,11.7,3.9,12.4,1.8,12.2,3.4,3.1
210,"新川　優愛",14.3,40.7,0.8,7.0,5.1,1.1,16.9,1.4,3.4
213,"坂下　千里子",14.2,76.4,16.6,3.5,14.5,2.8,5.8,1.3,4.9
213,"市川　紗椰",14.2,44.4,2.8,4.9,13.8,2.9,6.5,3.5,4.8
215,"ベッキ－",14.0,89.0,15.9,2.5,22.5,1.8,7.7,2.1,3.1
215,"田中　麗奈",14.0,72.3,0.6,6.9,11.1,2.5,12.5,4.9,12.4
215,"川島　海荷",14.0,60.0,0.8,7.4,6.7,1.7,21.8,1.4,2.2
218,"大沢　あかね",13.9,76.8,15.4,2.5,13.3,3.7,7.4,0.8,3.7
218,"北乃　きい",13.9,71.9,1.0,6.3,10.1,1.5,23.2,1.3,2.9
218,"内田　理央",13.9,51.3,1.8,4.9,6.6,1.5,17.4,3.5,4.9
221,"吹石　一恵",13.8,71.9,1.1,8.4,10.1,4.5,7.7,5.2,21.2
221,"石田　ひかり",13.8,68.7,0.8,5.6,7.7,4.6,5.5,3.1,25.1
221,"白石　美帆",13.8,68.1,0.8,8.4,7.6,2.9,12.4,1.8,14.2
221,"田中　美佐子",13.8,64.6,1.4,2.8,9.3,4.4,1.8,3.8,23.2
221,"和久井　映見",13.8,65.9,0.8,7.2,8.3,4.5,5.8,2.0,23.2
221,"生駒　里奈",13.8,59.6,3.4,5.8,10.3,2.2,20.8,2.0,2.0
221,"堀田　茜",13.8,45.8,6.9,3.5,6.3,1.3,16.3,1.5,1.8
228,"神田　愛花",13.6,63.1,17.4,2.1,15.3,4.2,2.7,0.7,2.1
228,"山之内　すず",13.6,57.0,3.1,3.8,9.7,0.8,20.2,0.8,1.1
230,"高岡　早紀",13.5,68.8,1.1,4.1,11.1,2.8,4.2,6.5,26.0
231,"大竹　しのぶ",13.3,85.7,9.6,2.7,23.3,6.2,2.5,4.4,20.6
231,"高島　礼子",13.3,75.7,0.8,3.1,10.3,6.0,1.8,10.3,32.3
231,"土屋　アンナ",13.3,79.1,7.6,2.2,26.1,3.4,1.3,20.2,11.2
231,"沢口　靖子",13.3,69.8,0.8,6.2,10.8,6.2,3.2,4.2,24.2
235,"宇垣　美里",13.2,47.8,1.4,4.1,6.5,0.8,16.6,1.7,5.1
236,"北斗　晶",12.9,85.4,17.8,1.8,24.4,6.0,0.6,5.9,3.7
237,"室井　滋",12.8,76.5,10.0,1.7,27.4,5.1,0.7,3.9,12.1
237,"酒井　若菜",12.8,59.0,1.3,3.8,7.2,1.1,12.8,0.6,7.9
237,"泉　里香",12.8,36.8,0.7,4.4,3.8,0.8,12.9,2.9,9.0
240,"柴田　理恵",12.6,87.5,28.4,1.0,26.3,5.2,0.8,0.7,5.2
240,"片桐　はいり",12.6,73.9,9.1,1.1,37.9,3.8,0.6,3.1,5.6
242,"長谷川　京子",12.5,73.5,0.7,6.0,10.1,3.1,7.3,9.7,25.0
242,"大政　絢",12.5,49.6,0.4,6.0,7.2,2.0,10.8,10.3,8.7
242,"貴島　明日香",12.5,41.3,1.3,6.5,4.5,0.8,15.7,2.4,3.4
245,"磯野　貴理子",12.4,84.4,24.2,2.0,20.9,3.1,1.0,1.0,5.8
246,"森　泉",12.2,79.5,14.7,2.8,24.0,1.7,2.8,2.9,2.8
246,"高橋　真麻",12.2,73.2,18.3,2.1,21.8,3.2,1.8,1.4,4.2
246,"貫地谷　しほり",12.2,64.5,1.4,5.3,11.8,2.8,11.5,1.5,6.5
249,"ともさか　りえ",12.1,82.7,1.3,6.9,15.7,4.1,5.2,3.2,17.4
249,"原田　知世",12.1,63.1,0.7,6.7,9.4,3.7,6.5,1.8,21.5
249,"門脇　麦",12.1,53.4,1.3,3.5,15.4,2.5,10.4,1.4,2.9
249,"大原　優乃",12.1,31.3,1.1,3.4,3.2,1.0,14.3,0.6,1.4
253,"村上　知子",11.8,81.5,28.4,1.5,18.5,1.8,1.1,0.4,1.0
253,"りょう",11.8,62.5,0.1,4.4,16.7,3.5,1.1,17.1,20.4
253,"黒谷　友香",11.8,56.2,0.6,6.0,9.3,3.1,3.9,8.1,17.8
253,"高橋メアリ－ジュン",11.8,56.2,1.5,2.8,13.3,1.7,4.9,9.6,8.1
253,"サ－ヤ",11.8,50.6,17.8,1.5,12.9,2.2,4.2,2.4,1.7
258,"山口　紗弥加",11.7,53.9,0.3,5.3,10.3,2.5,6.6,3.8,10.7
258,"松本　若菜",11.7,32.7,2.0,4.4,5.1,2.7,7.3,3.8,7.0
260,"山崎　静代",11.5,76.1,27.1,2.0,27.9,2.9,1.0,2.5,1.1
260,"かたせ　梨乃",11.5,70.2,2.5,2.1,11.1,5.1,1.8,5.2,24.6
260,"齊藤　京子",11.5,33.4,3.7,3.5,6.9,1.4,12.9,1.8,1.4
263,"藤原　紀香",11.4,88.1,2.4,4.2,14.7,3.8,2.8,9.4,31.5
263,"鈴木　保奈美",11.4,72.5,0.6,4.4,9.4,4.2,2.4,6.0,28.4
263,"市川　実日子",11.4,39.7,1.3,2.4,14.6,2.5,1.3,4.8,7.0
266,"伊原　六花",11.2,37.6,1.3,4.1,5.1,1.3,11.4,2.8,0.8
267,"千秋",11.0,85.8,19.1,1.0,30.3,2.2,4.9,1.4,3.4
267,"水野　真紀",11.0,75.3,0.6,7.2,8.6,4.2,4.2,2.2,24.0
267,"武田　玲奈",11.0,40.2,0.8,3.7,6.9,0.4,13.6,2.0,2.0
267,"山下　美月",11.0,37.5,1.3,5.3,3.8,1.8,13.5,1.0,1.7
271,"榊原　郁恵",10.8,81.3,9.6,2.9,12.2,7.4,3.1,0.8,12.4
271,"大地　真央",10.8,74.7,3.8,4.1,14.3,4.9,1.5,9.0,27.7
271,"斉藤　由貴",10.8,71.1,1.3,3.7,15.2,2.8,5.3,1.5,22.9
271,"鈴木　奈々",10.8,75.0,21.6,2.2,17.6,1.1,8.7,0.7,0.7
271,"安田　成美",10.8,65.4,0.3,6.3,11.5,4.9,3.9,3.5,20.5
271,"濱田　マリ",10.8,65.3,12.9,1.8,22.5,3.1,1.1,3.1,9.6
271,"宇賀　なつみ",10.8,43.5,0.7,5.3,6.2,2.8,10.0,1.8,4.6
271,"西田　尚美",10.8,33.4,1.8,2.8,5.8,3.9,3.2,2.5,9.6
279,"南野　陽子",10.7,74.6,1.0,4.2,9.0,3.1,5.2,1.8,24.9
279,"かなで",10.7,62.5,27.0,0.8,18.3,2.1,3.2,0.3,0.1
281,"久本　雅美",10.5,88.3,28.5,1.4,27.5,3.1,0.6,1.3,2.7
281,"ＬｉＬｉＣｏ",10.5,77.9,13.3,1.4,23.7,4.5,0.8,5.1,8.1
281,"アン　ミカ",10.5,82.4,14.6,2.7,24.7,4.9,0.7,5.3,9.7
281,"益若　つばさ",10.5,74.2,0.8,1.5,18.5,0.8,15.3,2.9,2.1
281,"羽田　美智子",10.5,47.6,1.4,3.9,5.8,3.8,3.2,2.8,15.2
281,"与田　祐希",10.5,26.5,1.5,3.2,4.6,1.0,13.1,0.8,1.3
287,"小雪",10.4,81.5,0.8,7.7,19.0,3.8,1.8,8.1,24.6
287,"酒井　美紀",10.4,65.4,0.6,4.8,8.0,2.4,5.1,1.4,14.6
289,"薬師丸　ひろ子",10.3,78.1,0.7,6.2,11.8,4.4,2.8,2.5,26.5
290,"松田　聖子",10.1,85.3,0,3.8,13.1,4.6,3.8,5.8,24.9
290,"高橋　みなみ",10.1,74.0,8.0,2.4,13.5,3.2,7.9,2.7,1.5
290,"鶴田　真由",10.1,53.1,1.0,4.8,6.6,3.2,3.8,1.8,17.1
