"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/男性20～34歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
282,"福本　莉子",7.4,20.8,0.3,2.6,1.2,0.7,8.7,0.9,1.5
285,"鈴木　奈々",7.2,56.9,14.2,1.2,9.9,0.9,3.9,0.7,1.7
285,"稲森　いずみ",7.2,29.3,0.5,2.2,1.5,1.2,2.4,4.6,10.6
285,"成海　璃子",7.2,29.7,0.2,3.1,2.9,1.0,5.5,2.7,3.6
285,"趣里",7.2,28.3,0.9,1.9,7.9,1.9,2.9,2.4,3.1
285,"菅井　友香",7.2,20.6,0.7,2.7,2.1,1.2,7.0,1.5,2.1
290,"丸山　桂里奈",7.0,59.9,19.2,0.9,13.6,0.7,1.4,1.2,1.5
290,"丸山　礼",7.0,38.4,13.7,0.5,7.9,1.4,1.4,1.4,1.5
290,"高梨　臨",7.0,25.2,0.7,3.4,1.7,1.4,5.8,1.5,4.1
293,"小雪",6.9,53.3,1.4,4.3,8.2,2.6,1.2,4.6,14.4
293,"白石　美帆",6.9,31.2,0.5,2.6,1.4,0.9,5.0,0.7,7.5
293,"市川　紗椰",6.9,24.2,1.4,1.5,5.1,1.4,4.3,2.4,3.6
293,"岸井　ゆきの",6.9,21.4,1.0,2.1,7.0,2.2,4.8,1.2,2.2
293,"出口　夏希",6.9,16.5,0.7,3.4,1.5,1.4,7.2,0.9,1.4
298,"榊原　郁恵",6.7,46.8,5.0,1.7,3.6,2.1,2.4,0.5,8.6
298,"斉藤　由貴",6.7,38.1,0.5,1.0,4.5,1.0,3.9,0.9,14.9
298,"南　沙良",6.7,16.1,0.5,2.6,1.4,0.7,5.3,0.7,1.0
301,"藤原　紀香",6.5,58.8,2.4,2.2,5.8,1.9,2.7,5.5,18.4
301,"平　祐奈",6.5,31.6,0.5,2.2,2.7,1.5,10.5,0.9,2.2
301,"原田　知世",6.5,29.7,0.7,1.9,1.9,1.5,2.1,1.0,9.8
301,"大友　花恋",6.5,27.1,1.2,3.3,2.4,0.3,10.8,0.3,1.9
301,"松本　穂香",6.5,28.3,0.5,3.6,2.7,1.4,8.4,0.3,2.1
301,"菊地　姫奈",6.5,16.5,0.5,0.9,1.4,0.5,7.0,0.5,1.9
301,"見上　愛",6.5,18.5,0.3,1.5,3.9,0.7,6.2,1.4,2.2
308,"渡辺　満里奈",6.3,41.7,1.7,1.9,2.9,2.9,3.3,1.4,8.7
308,"水野　美紀",6.3,37.0,1.7,1.4,3.1,1.7,1.9,4.6,11.1
308,"濱田　マリ",6.3,34.3,5.1,0.7,6.7,1.9,0.9,1.5,5.5
308,"高岡　早紀",6.3,30.2,0.5,1.7,2.2,1.7,2.1,2.7,10.3
308,"伊藤　万理華",6.3,18.2,1.0,1.7,5.0,2.2,5.5,2.7,1.7
308,"白石　聖",6.3,18.5,0.7,3.3,1.5,1.2,7.0,0.7,1.5
314,"松本　伊代",6.2,56.3,8.1,2.2,8.1,2.1,3.6,0.3,8.9
314,"松嶋　尚美",6.2,49.4,13.6,0.7,7.2,2.1,0.9,1.5,2.4
314,"坂下　千里子",6.2,35.0,7.4,1.2,3.8,2.1,3.3,0.5,3.3
314,"高島　礼子",6.2,35.0,0.5,1.9,1.9,2.6,1.7,3.1,13.2
314,"りょう",6.2,32.2,0.3,2.4,4.8,2.1,0.9,8.1,10.1
314,"石田　ニコル",6.2,27.1,1.9,1.5,3.1,0.9,5.3,1.5,2.4
314,"大塚　寧々",6.2,26.6,0.3,1.4,3.3,1.0,2.7,2.6,8.7
314,"松雪　泰子",6.2,28.0,0.5,2.7,2.2,2.2,1.0,3.1,10.1
314,"石井　杏奈",6.2,21.4,0.9,1.5,2.7,1.2,4.5,1.9,1.7
314,"吉川　愛",6.2,21.1,0.5,2.7,2.1,1.2,9.8,1.2,1.9
314,"若月　佑美",6.2,19.6,0.9,1.7,1.5,1.2,6.7,2.9,1.5
325,"石田　ひかり",6.0,28.6,0.7,2.7,1.4,1.7,3.8,0.5,9.3
325,"宇賀　なつみ",6.0,26.4,1.7,1.9,2.1,2.6,5.0,0.9,3.1
327,"押切　もえ",5.8,48.0,0.7,2.4,2.1,1.2,5.7,4.8,8.4
327,"山田　優",5.8,46.5,0.5,2.4,5.1,2.4,2.6,8.4,11.0
327,"南野　陽子",5.8,39.5,1.2,1.7,2.1,0.7,3.4,1.2,12.2
327,"シシド・カフカ",5.8,36.0,1.0,0.9,6.5,1.2,1.2,7.2,7.0
327,"早見　あかり",5.8,29.7,0.7,2.1,3.4,1.2,4.3,2.4,3.1
327,"臼田　あさ美",5.8,23.0,0.9,1.7,2.7,1.4,4.8,1.0,3.3
327,"岡崎　紗絵",5.8,17.3,0.7,2.4,1.5,1.0,6.5,0.5,2.1
334,"葵　わかな",5.7,29.5,0.7,3.3,2.6,1.2,9.9,0.3,2.1
334,"田中　麗奈",5.7,29.0,0.7,2.2,2.2,1.9,2.9,2.6,6.0
334,"横田　真悠",5.7,21.1,1.2,2.7,1.7,0.5,6.3,0.9,0.9
334,"久間田　琳加",5.7,16.1,0.5,2.1,1.4,1.2,7.2,0.2,0.7
338,"室井　滋",5.5,38.4,3.8,0.5,9.3,1.4,0.9,1.5,6.7
338,"岡本　玲",5.5,21.1,1.0,1.5,1.2,0.9,6.9,0.3,1.2
338,"矢吹　奈子",5.5,19.2,0.3,1.4,1.4,0.7,7.9,0.3,0.7
338,"志田　彩良",5.5,14.1,0.2,2.7,1.0,0.7,4.3,0.5,0.7
342,"寺島　しのぶ",5.3,37.9,0.9,1.0,2.6,2.6,0.7,3.3,11.1
342,"桜井　ユキ",5.3,16.8,0.2,1.2,4.1,1.4,2.4,2.6,4.5
342,"當真　あみ",5.3,16.3,0.5,3.3,1.0,0.9,6.7,1.0,1.0
345,"工藤　美桜",5.1,16.0,0.2,1.4,1.2,0.9,5.5,0.5,1.7
346,"鈴木　保奈美",5.0,30.5,0.5,2.2,2.1,1.7,1.5,2.9,9.9
346,"松井　愛莉",5.0,20.4,0.5,1.7,1.5,1.0,7.2,0.7,1.4
348,"草刈　民代",4.8,29.7,0.5,1.0,2.9,1.4,0.9,3.1,10.1
348,"キムラ　緑子",4.8,23.5,1.9,0.3,3.8,1.4,0.5,1.7,6.9
348,"富田　望生",4.8,18.5,1.9,1.2,4.5,1.4,2.4,0.3,0.9
348,"蓮佛　美沙子",4.8,18.9,0.3,1.5,1.4,0.9,3.1,0.5,2.6
348,"高石　あかり",4.8,11.3,0.7,1.7,1.9,0.9,2.7,0.7,1.2
353,"水野　真紀",4.6,30.7,0.7,2.1,1.7,1.5,1.5,1.2,9.4
353,"森　星",4.6,30.7,3.8,1.4,4.8,1.0,3.8,1.5,2.6
353,"菊池　桃子",4.6,28.5,1.2,1.4,1.4,1.4,3.8,0.5,7.0
353,"和久井　映見",4.6,24.0,0.2,0.9,1.5,1.9,2.1,0.7,8.4
353,"山口　紗弥加",4.6,21.1,0.3,0.9,1.9,0.9,2.1,1.4,6.3
353,"石川　恋",4.6,19.0,0.2,1.5,0.9,0.7,7.5,1.0,1.7
359,"松坂　慶子",4.5,27.4,0.9,1.5,2.4,2.6,1.7,1.0,11.0
359,"坂井　真紀",4.5,25.4,0.9,1.2,2.1,0.7,1.7,1.9,6.9
359,"福地　桃子",4.5,19.9,1.0,2.1,2.2,0.5,6.3,0.3,1.2
359,"余　貴美子",4.5,20.6,0.5,0.7,2.4,1.4,0.9,2.1,7.5
359,"古川　琴音",4.5,15.3,0.5,1.0,4.8,1.4,2.1,1.0,1.5
359,"飯沼　愛",4.5,12.7,0.5,1.9,1.0,0.7,5.3,0.5,1.2
365,"かたせ　梨乃",4.3,33.4,1.9,1.0,3.8,0.7,0.9,1.9,10.3
365,"鈴木　砂羽",4.3,27.6,1.9,0.9,2.7,1.2,0.7,2.2,7.0
365,"宮澤　エマ",4.3,23.0,0.3,1.7,2.6,1.5,3.4,1.4,3.9
365,"関水　渚",4.3,12.0,0.3,1.4,0.9,0.7,3.3,0.9,1.0
369,"浅野　ゆう子",4.1,38.3,1.5,0.9,3.3,0.7,0.3,2.9,13.6
369,"トラウデン　直美",4.1,34.6,0.9,2.6,2.9,1.4,2.7,3.3,3.6
369,"遼河　はるひ",4.1,31.4,1.2,1.7,2.6,1.2,1.0,5.5,7.9
369,"黒谷　友香",4.1,22.1,0.3,1.0,1.5,1.7,1.2,3.3,7.0
369,"セントチヒロ・チッチ",4.1,21.1,1.5,1.0,5.0,1.2,3.1,1.5,1.4
369,"田中　美佐子",4.1,22.1,0.5,0.7,2.1,1.4,1.5,1.5,5.7
369,"小林　聡美",4.1,18.4,2.2,1.4,4.3,2.4,0.7,1.5,5.3
369,"佐久間　由衣",4.1,19.2,0.5,1.2,2.6,1.4,3.1,2.1,2.9
369,"平岩　紙",4.1,14.9,0.5,1.7,4.8,2.4,0.9,0.7,2.9
378,"板谷　由夏",3.9,20.4,0.2,1.2,2.7,1.7,1.2,3.3,6.2
378,"鈴木　杏",3.9,23.0,0.9,0.7,3.1,1.4,1.2,1.9,4.1
378,"堀内　敬子",3.9,12.0,0.7,0.9,0.7,1.4,1.5,0.9,3.6
378,"蒔田　彩珠",3.9,10.5,0.7,1.5,2.6,1.7,3.1,0.9,1.2
382,"萬田　久子",3.8,33.3,0.9,0.7,3.4,1.4,1.0,3.8,11.5
382,"風吹　ジュン",3.8,25.7,0.7,0.7,2.1,1.0,1.0,1.5,9.4
382,"高橋　ひとみ",3.8,23.2,0.7,1.2,2.2,1.2,0.5,1.0,7.5
382,"武藤　十夢",3.8,18.4,0.3,2.4,1.4,1.5,5.0,0.7,1.7
382,"西田　尚美",3.8,16.5,1.4,0.7,2.2,1.5,1.7,1.2,4.6
382,"八木　莉可子",3.8,14.4,0.2,1.7,2.6,1.0,3.3,1.0,1.5
382,"小野　花梨",3.8,11.0,0.5,1.2,1.2,1.0,3.6,0.3,1.0
382,"恒松　祐里",3.8,11.8,0.2,0.9,1.2,1.0,3.3,1.2,1.7
390,"南　果歩",3.6,28.3,0.3,0.9,1.9,0.7,1.5,0.5,8.9
390,"名取　裕子",3.6,24.4,0.3,1.0,2.6,1.7,0.7,1.0,7.2
390,"賀来　千香子",3.6,21.1,0.5,0.7,2.1,1.9,1.5,1.4,7.5
390,"酒井　美紀",3.6,21.3,0.3,1.2,1.4,0.9,1.5,1.2,5.3
390,"樋口　可南子",3.6,21.3,0.5,1.2,1.7,0.9,0.5,0.7,7.4
390,"羽田　美智子",3.6,18.2,1.4,1.5,1.0,1.0,0.9,0.5,6.2
390,"石橋　静河",3.6,13.4,0.3,1.0,2.4,1.4,1.4,1.5,3.1
390,"中村　ゆり",3.6,11.3,0.2,1.5,0.9,1.0,2.1,0.7,2.9
398,"ともさか　りえ",3.4,30.7,0.9,1.5,3.3,1.2,1.4,1.2,6.3
398,"安田　成美",3.4,26.9,0.9,1.7,2.1,1.4,2.2,1.2,8.7
398,"藤原　さくら",3.4,20.6,0.3,1.0,2.6,0.7,4.1,1.2,0.9
398,"武田　梨奈",3.4,15.6,0.3,1.4,2.1,0.9,2.7,0.9,1.5
402,"西野　未姫",3.3,30.5,5.3,0.7,4.5,0.7,3.6,0.3,1.0
402,"田中　律子",3.3,20.6,0.7,1.4,1.7,1.0,1.7,1.2,4.5
402,"鈴木　梨央",3.3,17.3,0.9,1.5,1.2,1.0,4.3,0.3,1.0
402,"村山　輝星",3.3,19.6,0.7,1.5,3.8,0.7,3.8,0.3,0.7
402,"浅川　梨奈",3.3,14.2,0.3,0.3,0.7,0.9,4.3,0.5,1.5
402,"安斉　星来",3.3,13.9,0.9,0.9,1.5,0.5,3.3,2.1,1.2
402,"戸田　菜穂",3.3,15.8,0.3,1.0,0.7,1.2,1.0,1.4,4.6
402,"箭内　夢菜",3.3,13.9,0.7,1.2,1.0,0.3,3.4,0.5,1.4
402,"山崎　紘菜",3.3,15.8,0.3,1.0,1.4,0.3,3.3,1.4,1.9
402,"上坂　樹里",3.3,13.4,0.2,1.4,1.2,0.5,3.4,0.3,1.4
402,"豊嶋　花",3.3,9.1,0.2,1.5,1.0,1.0,2.9,0.5,0.9
413,"片平　なぎさ",3.1,30.4,0.9,0.5,2.6,1.2,0.9,1.9,9.4
413,"吉田　朱里",3.1,15.3,0.9,1.7,1.9,0.5,5.3,1.7,1.5
413,"玉田　志織",3.1,10.8,0.3,0.7,1.4,0.3,1.7,0.2,0.9
413,"瀧内　公美",3.1,9.3,0.3,0.7,1.0,1.2,0.7,2.4,3.6
417,"財前　直見",2.9,22.0,0.3,0.5,2.1,1.5,1.0,1.4,7.7
417,"三浦　透子",2.9,11.8,0.3,0.5,2.9,1.4,0.9,0.9,2.1
417,"田辺　桃子",2.9,10.1,0.3,1.0,1.5,0.9,2.1,0.9,1.2
417,"宮本　茉由",2.9,10.3,0.3,1.0,0.5,0.5,2.9,1.0,1.2
421,"浅田　美代子",2.7,20.1,2.1,0.3,2.4,0.7,1.2,0.5,5.3
421,"酒井　若菜",2.7,19.4,0.5,1.0,1.4,0.9,3.3,0.2,2.6
421,"さとうほなみ",2.7,14.6,0.2,0.9,3.6,1.0,2.4,1.5,2.1
421,"鈴木　美羽",2.7,14.2,0.5,0.3,1.2,0.7,3.6,0.3,1.5
421,"真飛　聖",2.7,13.9,0.9,1.2,1.5,1.0,0.7,1.9,3.8
421,"麻生　祐未",2.7,13.7,0.9,0.9,1.2,0.7,0.9,0.7,4.6
421,"鶴田　真由",2.7,11.1,0.2,1.2,0.9,1.0,0.9,0.3,3.8
421,"笛木　優子",2.7,13.2,0.5,1.2,0.5,1.2,1.7,0.5,4.1
421,"森田　望智",2.7,11.7,0.2,0.9,2.7,0.7,2.6,0.3,1.5
421,"莉子",2.7,10.8,0.3,1.0,1.2,1.2,3.3,0.5,0.9
421,"紺野　彩夏",2.7,10.1,1.0,1.2,0.3,0.7,3.6,0.9,1.2
421,"マ－シュ彩",2.7,9.9,0.3,0.9,0.9,0.3,3.4,0.2,0.5
433,"本上　まなみ",2.6,21.1,0.2,1.0,2.1,1.4,1.0,1.5,4.5
433,"市毛　良枝",2.6,16.1,0.2,0.7,0.7,1.2,0.9,0.3,4.6
433,"田中　道子",2.6,13.7,1.2,0.9,2.9,0.9,0.5,1.7,3.1
433,"筒井　真理子",2.6,11.1,0.2,0.2,0.9,0.7,0.9,0.2,3.9
433,"田牧　そら",2.6,8.2,1.0,0.7,1.0,0.7,2.1,0.3,0.5
433,"中村　ゆりか",2.6,9.4,0.2,0.7,1.0,0.3,2.9,0.7,0.7
439,"中越　典子",2.4,19.4,0.3,1.2,0.7,1.0,1.7,1.2,5.3
439,"宮崎　優",2.4,11.3,0.2,1.0,0.7,0.5,2.6,0.5,1.7
439,"月島　琉衣",2.4,7.5,0.2,0.3,0.7,0.5,2.6,0.2,0.7
439,"仁村　紗和",2.4,8.9,0.5,0.3,2.7,0.7,1.0,1.4,1.0
439,"星乃　夢奈",2.4,9.3,0.5,1.0,1.0,0.3,4.3,0.9,0.7
439,"土居　志央梨",2.4,7.0,0.5,0.5,1.5,0.9,0.9,1.2,1.4
445,"石野　真子",2.2,20.2,0.7,0.7,1.5,0.5,3.1,0.7,5.7
445,"富田　靖子",2.2,10.8,0.3,0.7,0.9,1.0,0.7,0.7,3.4
445,"長井　短",2.2,12.0,0.9,0.3,5.0,0.9,0.2,0.7,1.2
445,"原　日出子",2.2,13.0,0.5,0.7,0.7,1.0,1.0,0.7,4.5
445,"美村　里江",2.2,11.5,0.5,1.0,1.0,0.3,1.7,1.0,4.6
445,"森口　瑶子",2.2,12.5,0.5,1.2,0.7,0.9,1.4,0.3,3.8
445,"奥貫　薫",2.2,10.6,0.7,0.9,0.7,0.5,1.9,0.5,2.1
445,"茅島　みずき",2.2,9.9,0.5,1.2,0.5,0.7,3.3,1.2,0.7
445,"菊池　日菜子",2.2,9.3,0.3,0.9,0.9,0.3,2.4,0.3,0.5
445,"白鳥　玉季",2.2,8.1,0.5,0.7,1.0,0.9,1.9,0.7,0.9
445,"永瀬　莉子",2.2,7.4,0.2,0.5,0.5,0.7,1.7,0.3,0.7
445,"吉谷　彩子",2.2,10.5,0.2,1.7,1.2,0.7,3.1,0.5,0.7
457,"紺野　まひる",2.1,16.5,0.5,1.0,1.5,1.0,1.5,0.5,2.9
457,"知花　くらら",2.1,15.3,0.2,0.5,1.4,0.9,1.9,1.2,3.4
457,"若村　麻由美",2.1,12.3,0.5,1.0,1.2,0.9,0.7,0.9,4.5
457,"山田　真歩",2.1,8.1,0.3,0.7,2.1,0.9,0.9,0.7,1.9
457,"中田　青渚",2.1,5.8,0.2,1.0,0.5,0.5,2.1,0.3,0.7
462,"尾碕　真花",1.9,8.2,0.3,0.9,1.2,0.7,2.1,0.2,0.5
462,"吉柳　咲良",1.9,8.9,0.5,1.0,1.2,0.3,1.7,0.3,1.2
462,"原田　美枝子",1.9,10.3,0.2,0.9,1.0,0.7,0.7,0.3,3.3
462,"松島　花",1.9,7.7,0.2,0.9,0.9,0.5,1.5,0.7,2.2
462,"田畑　志真",1.9,5.1,0.3,0.3,0.5,0.5,1.9,0.5,0.3
467,"山本　千尋",1.7,11.1,0.3,0.9,0.3,0.7,1.9,1.5,2.2
467,"泉谷　星奈",1.7,8.9,0.3,1.0,0.7,0.7,2.6,0.5,0.9
467,"渡辺　真起子",1.7,11.0,0.2,0.2,1.5,0.7,0.7,0.9,3.8
467,"嵐　莉菜",1.7,6.0,0.2,0.5,0.7,0.3,2.4,0.3,0.7
467,"祷　キララ",1.7,6.0,0.2,0.2,0.7,0.3,1.5,0.2,0.9
467,"久保田　紗友",1.7,7.5,0.2,0.7,0.7,0.7,1.9,0.7,0.9
467,"那須　ほほみ",1.7,6.9,0.7,0.7,0.9,0.5,2.4,0.3,1.2
467,"鳴海　唯",1.7,6.7,0.3,0.5,0.9,0.5,2.4,0.2,0.5
467,"林　芽亜里",1.7,6.2,0.3,0.3,0.7,0.3,2.1,0.2,0.7
476,"高橋　惠子",1.5,12.3,0.2,0.3,1.4,0.9,0.2,0.5,4.6
476,"浅田　芭路",1.5,5.1,0.3,0.2,0.7,0.5,1.9,0.3,0.3
476,"稲垣　来泉",1.5,5.8,0.2,0.5,0.7,0.3,2.1,0.3,0.7
476,"片山　友希",1.5,7.0,0.2,0.3,1.0,0.9,2.1,0.2,0.7
476,"向里　祐香",1.5,6.3,0.3,0.3,0.3,0.9,1.7,0.5,0.9
476,"白本　彩奈",1.5,5.5,0.5,0.3,0.3,0.3,1.0,0.2,0.9
482,"片岡　凛",1.4,10.1,0.7,0.9,0.9,0.7,2.4,0.7,0.3
482,"河村　花",1.4,6.9,0.5,0.7,0.5,0.7,2.1,0.3,0.7
482,"田鍋　梨々花",1.4,5.8,0.2,0.7,1.0,0.5,1.4,0.7,0.9
482,"夏子",1.4,7.2,0.2,0.3,0.9,0.7,2.2,0.7,1.2
482,"南　琴奈",1.4,5.7,0.2,0.3,0.5,0.3,1.9,0.3,0.7
487,"須藤　理彩",1.2,11.0,0.2,0.7,0.9,0.7,0.3,0.7,2.2
487,"円井　わん",1.2,5.1,0.3,0.7,1.7,0.5,1.2,1.0,0.5
489,"池端　杏慈",1.0,5.3,0.2,0.7,0.7,0.5,1.2,0.3,1.0
489,"椿",1.0,6.2,0.2,0.5,0.5,0.5,1.0,0.3,0.7
491,"中島　瑠菜",0.9,5.5,0.2,0.2,0.7,0.5,1.5,0.2,0.5
491,"玄理",0.9,5.8,0.3,0.3,0.7,0.5,0.7,0.5,1.0
491,"藤間　爽子",0.9,6.0,0.2,0.5,1.5,0.7,0.9,0.2,0.7
491,"三原　羽衣",0.9,6.3,0.2,0.7,0.7,0.2,2.2,0.2,0.9
491,"森田　想",0.9,5.3,0.2,0.2,1.2,0.5,0.5,0.3,1.5
491,"結城　モエ",0.9,6.3,0.2,0.5,0.7,0.7,1.4,0.5,1.4
491,"早瀬　憩",0.9,4.5,0.3,0.3,0.7,0.5,0.7,0.3,0.7
491,"藤崎　ゆみあ",0.9,4.1,0.2,0.2,0.7,0.3,0.9,0.5,0.3
499,"近藤　華",0.7,6.5,0.2,0.3,0.5,0.7,2.1,0.7,0.3
499,"宮内　ひとみ",0.7,6.3,0.5,0.5,0.7,0.5,1.4,0.7,1.5
