"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/女性35～49歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
285,"岸　優太",16.2,77.6,22.6,4.8,12.0,2.6,12.4,14.3,0.9
285,"池松　壮亮",16.2,70.3,0.9,2.8,29.1,4.4,1.6,11.0,6.5
285,"板垣　李光人",16.2,60.8,1.1,12.6,10.0,2.0,27.2,12.8,1.1
291,"石原　良純",16.0,95.8,26.6,2.2,28.9,7.5,0.8,1.6,6.8
291,"溝端　淳平",16.0,86.9,2.0,10.4,7.9,2.5,5.1,32.0,3.9
291,"勝村　政信",16.0,85.4,11.0,3.1,21.8,5.3,0.9,5.6,16.8
291,"浜野　謙太",16.0,69.2,17.0,1.2,35.8,2.8,1.9,0.9,1.6
291,"戸塚　純貴",16.0,43.5,9.8,4.2,16.2,1.7,2.6,5.4,1.1
296,"加藤　諒",15.9,91.0,26.6,0.8,57.1,2.8,4.5,0.8,0.6
296,"寺脇　康文",15.9,87.1,6.8,3.3,13.8,5.8,0.8,9.6,27.8
296,"小手　伸也",15.9,84.0,20.8,1.4,39.7,3.3,1.6,1.1,5.4
299,"宇梶　剛士",15.7,88.6,8.2,2.5,25.5,6.4,1.6,7.5,23.2
299,"佐藤　勝利",15.7,71.7,2.0,10.6,4.5,1.7,22.2,26.0,0.6
301,"筧　利夫",15.6,91.3,17.1,3.0,30.2,5.0,0.5,4.7,17.4
301,"太田　光",15.6,95.5,31.3,1.1,38.4,5.6,0.8,1.2,2.6
301,"本郷　奏多",15.6,68.4,4.7,7.6,27.1,2.6,6.5,13.4,0.8
304,"内藤　剛志",15.4,89.3,6.1,3.1,19.3,9.8,0.5,5.3,29.7
305,"國村　隼",15.2,72.2,2.2,1.4,21.6,9.6,0.8,7.3,29.1
306,"工藤　阿須加",15.1,72.3,1.4,13.1,10.1,4.5,3.6,16.6,1.6
306,"佐野　勇斗",15.1,58.6,7.8,7.8,4.4,1.4,9.0,23.6,0.2
308,"大谷　亮平",14.9,69.1,1.1,7.6,10.3,3.3,0.9,21.0,27.2
309,"おいでやす小田",14.8,81.8,34.4,1.1,23.0,2.2,1.1,0.2,0.6
309,"荒川　良々",14.8,73.1,13.7,1.1,45.6,3.1,0.8,0.6,2.2
311,"千原　ジュニア",14.6,95.5,41.5,1.4,26.9,3.4,0.9,1.1,2.6
311,"塚本　高史",14.6,86.0,4.0,4.8,17.7,1.9,2.2,16.6,7.5
311,"鈴木　浩介",14.6,70.9,8.2,3.0,34.5,4.5,0.3,2.2,8.2
311,"鈴鹿　央士",14.6,63.1,1.2,10.1,7.3,1.6,24.7,13.1,0.8
311,"一ノ瀬　ワタル",14.6,45.1,9.6,0.6,23.8,2.0,3.9,1.6,0.9
316,"藤岡　弘、",14.5,93.8,12.1,1.6,34.4,9.0,1.7,6.2,18.5
316,"加藤　清史郎",14.5,87.1,1.1,12.4,7.2,3.3,18.0,10.0,0.5
316,"ジェシ－",14.5,79.8,18.4,7.6,12.1,2.2,3.9,27.1,2.3
316,"眞島　秀和",14.5,61.7,1.1,3.3,13.8,3.6,1.2,17.6,25.2
320,"今田　耕司",14.3,96.1,36.5,3.7,21.2,5.8,0.9,1.4,3.4
320,"高良　健吾",14.3,75.3,0.8,9.8,14.2,3.3,1.2,27.1,3.9
322,"田中　裕二",14.2,95.8,34.2,1.9,18.5,6.8,3.1,0.8,1.4
322,"小澤　征悦",14.2,88.3,9.3,3.1,26.7,4.7,1.1,10.3,26.9
322,"杉本　哲太",14.2,87.4,2.6,3.4,21.3,8.4,0.6,10.6,32.7
322,"吉岡　秀隆",14.2,85.4,1.7,3.7,28.8,8.6,1.6,2.5,16.0
322,"大倉　孝二",14.2,62.2,9.3,1.2,32.2,2.3,0,3.1,5.0
327,"浅利　陽介",14.0,80.7,5.8,5.4,29.7,4.0,3.9,1.7,1.9
327,"光石　研",14.0,56.8,3.7,2.2,15.6,7.2,0.5,3.3,21.5
329,"川平　慈英",13.8,87.4,17.4,3.0,28.9,6.4,0.6,4.0,7.0
329,"寺西　拓人",13.8,31.9,2.0,7.5,3.4,3.6,4.2,13.8,4.7
331,"藤ヶ谷　太輔",13.7,81.5,4.4,10.0,7.9,2.6,3.6,29.7,3.6
332,"梅沢　富美男",13.5,95.6,23.5,2.2,23.8,6.1,1.2,2.5,10.6
332,"関口　メンディ－",13.5,90.5,28.3,3.1,30.3,1.7,1.6,6.8,1.4
334,"永瀬　正敏",13.4,77.9,0.6,1.2,23.3,3.4,0.2,20.8,36.7
334,"槙野　智章",13.4,81.0,16.8,8.1,15.2,4.0,0.9,12.6,5.4
336,"青木　崇高",13.2,62.2,3.4,2.5,17.1,4.8,0.2,16.0,18.5
336,"鈴木　伸之",13.2,55.2,0.9,8.6,4.5,1.1,1.4,26.4,4.4
336,"バッテリィズ",13.2,51.6,21.8,1.2,14.9,0.3,2.5,0.8,0.5
339,"東野　幸治",13.1,95.6,35.9,1.1,21.3,3.3,0.3,0.8,2.0
339,"田中　圭",13.1,94.9,8.4,3.4,12.6,1.2,6.4,16.2,6.4
341,"森本　慎太郎",12.9,58.3,10.1,5.0,8.6,2.8,3.9,14.6,0.9
342,"哀川　翔",12.8,94.4,10.1,1.9,27.2,5.3,0.8,11.7,26.9
342,"神尾　楓珠",12.8,59.6,2.2,9.0,7.3,0.8,7.8,24.4,0.5
342,"中島　裕翔",12.8,60.0,1.1,10.4,4.4,2.0,4.8,22.1,1.6
345,"高橋　英樹",12.6,94.7,6.8,4.7,11.4,11.8,1.1,8.2,28.3
345,"カンニング竹山",12.6,96.0,31.3,0.9,28.8,5.6,0.3,0.5,2.0
347,"矢部　浩之",12.4,94.4,29.2,1.7,14.2,5.0,0.2,1.6,3.3
348,"名倉　潤",12.3,95.5,29.2,3.0,19.8,7.6,0.3,1.6,3.9
348,"原田　龍二",12.3,86.0,15.7,2.0,16.5,1.6,0.5,8.9,12.9
348,"ニュ－ヨ－ク",12.3,74.7,25.3,0.8,17.9,1.7,0.2,1.6,0.6
351,"勝地　涼",12.1,87.1,13.2,5.9,24.3,1.7,1.2,11.5,2.8
351,"河合　郁人",12.1,74.3,22.7,5.0,10.0,2.2,3.3,6.8,0.6
351,"水上　恒司",12.1,37.8,1.1,8.1,4.2,1.9,1.9,17.1,1.4
351,"坂東　龍汰",12.1,32.7,1.2,5.3,7.3,1.7,4.4,12.1,0.8
355,"ビビる大木",12.0,93.8,35.3,2.3,20.1,2.6,1.2,0.6,1.6
355,"武井　壮",12.0,93.5,16.6,3.1,30.8,5.9,0.3,4.0,3.7
355,"石丸　幹二",12.0,61.1,1.6,6.1,9.3,4.7,0.5,10.7,22.4
355,"原　嘉孝",12.0,40.0,14.2,3.6,10.9,3.1,2.5,5.1,0.9
359,"つるの　剛士",11.8,95.0,17.3,4.4,17.6,7.0,1.9,5.4,4.2
359,"中村　勘九郎　（波野　雅行）",11.8,88.8,3.7,8.1,18.8,8.7,0.8,4.7,9.5
361,"竜星　涼",11.7,49.8,3.7,6.4,11.0,1.7,2.0,19.3,1.1
362,"ＨＩＫＡＫＩＮ",11.5,94.9,24.0,1.9,28.0,3.7,1.4,1.1,0.9
363,"田村　淳",11.4,96.4,26.6,2.3,23.8,6.4,0.5,3.0,3.9
363,"岩井　勇気",11.4,83.8,26.1,1.9,24.1,2.2,0.8,0.8,0.8
365,"片岡　愛之助",11.2,91.4,4.5,5.9,25.0,6.4,1.2,6.2,23.6
365,"板尾　創路",11.2,88.0,22.2,1.2,37.3,2.6,0.5,2.6,7.5
365,"マキタスポ－ツ",11.2,67.3,13.5,0.3,31.9,3.0,0.2,0.8,5.3
368,"渡辺　いっけい",11.0,76.8,4.4,1.6,23.8,5.4,0.5,2.2,14.3
369,"駿河　太郎",10.9,49.1,2.2,3.6,16.0,2.3,0.6,5.1,4.5
369,"小関　裕太",10.9,44.3,1.1,10.3,3.4,1.6,7.5,16.0,1.1
371,"別所　哲也",10.6,86.3,2.8,4.2,11.5,5.8,0.6,9.2,30.2
371,"重岡　大毅",10.6,65.6,10.0,4.4,7.8,3.0,6.4,11.0,1.2
373,"中山　秀征",10.4,94.2,12.0,4.0,12.3,8.6,0.3,1.2,8.1
373,"岡田　圭右",10.4,91.3,29.2,3.0,17.4,2.3,0.8,3.1,2.8
373,"伊藤　俊介",10.4,78.1,28.9,1.4,22.1,1.2,0.9,0.3,0.9
373,"津田　寛治",10.4,55.2,2.0,2.2,14.8,4.7,0.2,7.3,16.5
373,"矢本　悠馬",10.4,48.1,5.4,2.0,20.1,1.9,3.3,1.1,0.6
378,"勝俣　州和",10.3,94.2,25.7,2.5,21.5,4.0,1.9,0.9,2.3
378,"坂上　忍",10.3,95.8,9.5,2.0,26.0,7.0,0.3,0.9,5.3
378,"森崎　ウィン",10.3,56.8,3.0,8.4,8.4,1.6,4.2,17.1,1.9
381,"平岡　祐太",10.1,63.6,1.4,9.5,4.8,1.6,2.5,21.9,3.4
381,"森田　哲矢",10.1,55.4,22.2,0.9,16.6,1.6,0.3,0.6,0.5
383,"三宅　裕司",10.0,92.1,19.8,1.7,17.3,7.8,1.1,1.1,8.4
383,"松本　幸四郎　（藤間　照薫）",10.0,85.7,1.4,4.5,14.9,5.4,0.5,6.5,21.0
383,"吹越　満",10.0,61.9,3.0,1.7,24.6,3.6,0.2,4.0,14.8
386,"井之脇　海",9.8,35.3,1.4,4.5,10.3,2.2,2.8,3.3,1.2
387,"船越　英一郎",9.6,93.5,4.0,1.7,18.0,5.1,0.6,1.7,19.9
387,"中村　獅童",9.6,94.4,3.9,2.5,36.7,3.6,0.6,5.3,10.9
387,"でんでん",9.6,56.8,7.5,0.8,26.7,3.3,0.2,1.2,4.7
387,"三宅　弘城",9.6,42.5,6.5,0.9,19.9,2.6,0.6,0.5,4.0
391,"奥田　瑛二",9.5,76.4,0.9,1.9,17.3,4.4,0.5,8.7,37.0
391,"濱田　龍臣",9.5,66.3,1.1,7.2,6.4,1.6,11.8,8.2,0.8
391,"橋本　じゅん",9.5,40.3,6.4,1.2,17.6,2.6,0.3,2.3,7.8
391,"高橋　光臣",9.5,37.3,2.5,4.7,6.1,2.5,0.6,10.0,8.7
395,"高嶋　政伸",9.3,93.0,8.1,2.6,30.2,4.5,0.5,2.5,11.5
395,"寺田　心",9.3,89.6,1.6,8.7,11.5,4.4,22.7,3.0,0.3
395,"伊原　剛志",9.3,71.9,2.2,2.3,11.8,3.6,0.6,10.4,27.7
398,"窪塚　愛流",9.2,55.4,2.2,6.2,10.9,0.6,11.2,9.6,0.8
399,"迫田　孝也",9.0,35.5,3.3,2.0,12.1,2.5,0.5,2.8,5.9
400,"高嶋　政宏",8.9,92.5,8.4,3.4,23.0,3.9,0.5,4.4,15.1
400,"上地　雄輔",8.9,92.2,14.8,3.9,15.7,3.3,4.2,6.8,2.0
400,"北村　有起哉",8.9,52.9,1.6,1.9,23.0,4.8,0.6,3.0,11.5
400,"梶原　善",8.9,51.6,5.4,1.2,25.2,2.8,0.5,0.5,4.5
404,"白洲　迅",8.7,36.4,1.1,6.5,2.8,0.5,2.0,15.2,1.7
405,"武田　鉄矢",8.6,96.1,5.6,0.5,23.5,8.2,0.5,1.1,8.6
406,"市川　團十郎白猿　（堀越　寶世）",8.4,91.6,3.1,5.0,26.0,3.4,0.5,12.1,17.0
407,"塩野　瑛久",8.2,24.7,0,5.3,1.7,0.6,1.9,13.8,1.7
408,"堺　正章",8.1,95.6,13.4,1.9,19.8,6.7,0.6,1.1,13.5
408,"白濱　亜嵐",8.1,67.5,0.8,5.6,6.5,0.5,5.0,25.5,2.0
408,"犬飼　貴丈",8.1,43.1,2.2,7.2,7.0,1.1,3.1,12.4,1.9
408,"前田　旺志郎",8.1,43.4,2.2,5.0,6.1,1.7,6.4,3.7,0.3
408,"ひょうろく",8.1,39.3,12.6,0.8,20.5,1.1,1.9,0.5,0.5
413,"今野　浩喜",7.9,59.1,13.4,0.9,32.0,1.9,0.8,0.5,0.6
413,"佐久間　宜行",7.9,49.1,11.2,0.8,13.4,3.7,0,0.5,3.6
415,"平山　浩行",7.8,39.2,0.6,1.4,7.5,1.4,0.6,10.6,13.2
415,"本田　響矢",7.8,22.2,0.9,4.7,2.8,0.9,5.6,10.4,0.3
417,"恵　俊彰",7.6,92.2,12.8,2.5,13.5,7.6,0.2,0.6,5.8
417,"三浦　貴大",7.6,46.0,0.9,3.9,7.0,2.3,0.6,7.3,2.5
417,"古川　雄大",7.6,35.8,1.1,6.2,8.6,1.1,1.9,10.0,3.0
417,"渡邊　圭祐",7.6,34.1,1.2,6.2,3.6,0.8,1.2,16.0,1.1
417,"毎熊　克哉",7.6,25.3,0.2,2.0,6.7,1.1,0.8,9.0,6.7
422,"大東　駿介",7.3,48.5,1.6,3.1,10.7,1.1,0.6,14.8,4.2
423,"音尾　琢真",7.2,34.1,5.3,0.6,16.2,2.6,0.5,1.9,5.4
424,"片寄　涼太",7.0,65.6,1.2,7.2,7.5,1.4,4.8,17.6,1.1
424,"岡部　たかし",7.0,28.1,2.2,0.8,12.6,2.6,0,3.4,7.9
426,"薬丸　裕英",6.8,94.1,5.9,4.5,12.1,7.2,0.5,2.2,9.6
427,"細田　佳央太",6.7,31.3,0.8,4.5,6.8,1.1,3.0,6.1,0.3
428,"宮世　琉弥",6.5,40.3,0.8,6.2,7.2,0.3,9.5,9.5,0.2
428,"山中　崇",6.5,31.6,1.2,1.4,12.9,2.3,0.5,3.6,5.1
428,"野村　康太",6.5,21.8,0.3,5.4,1.7,0.8,3.6,8.9,0.8
431,"前野　朋哉",6.2,40.6,4.8,0.8,19.4,0.9,0.5,0.8,1.2
432,"西畑　大吾",6.1,50.1,3.9,5.4,3.9,0.8,16.2,5.6,0.3
433,"木戸　大聖",5.9,19.8,0.9,3.7,1.7,0.5,4.8,7.8,0.2
434,"野村　周平",5.6,71.9,2.5,3.1,19.4,0.6,1.6,14.9,3.1
435,"若葉　竜也",5.4,23.8,0.8,3.0,8.6,1.4,0.5,6.7,2.2
435,"櫻井　海音",5.4,23.2,0.5,4.7,1.9,0.5,2.2,7.2,0.2
437,"八木　勇征",5.1,32.5,0.8,6.1,2.3,0.2,2.8,14.2,0.3
438,"はじめしゃちょ－",5.0,79.0,10.0,1.7,17.6,1.6,2.2,4.5,0.9
438,"桐山　漣",5.0,32.0,0.9,4.4,4.5,0.8,0.6,12.8,1.4
438,"萩原　利久",5.0,29.7,0.8,4.8,5.6,0.5,1.2,6.4,0.2
441,"市川　染五郎　（藤間　齋）",4.7,53.7,0.3,5.0,10.9,1.7,1.7,7.6,3.7
441,"坂東　彌十郎",4.7,34.2,0.9,0.9,5.1,3.1,0.5,2.0,9.8
443,"奥平　大兼",4.5,22.9,0.2,1.7,5.8,0.5,3.1,4.0,0.8
444,"峰　竜太",4.2,93.3,6.2,3.3,13.1,6.7,0.6,0.8,9.0
444,"清水　尋也",4.2,22.6,0.2,3.0,10.3,0.3,0.5,3.3,0.3
446,"綱　啓永",4.0,24.0,0.8,3.6,1.7,0.5,3.6,9.2,0.3
447,"柿澤　勇人",3.9,21.8,0.6,3.7,3.4,0.6,0.9,6.4,1.1
448,"渡辺　大知",3.6,28.1,0.9,1.9,8.4,0.6,1.6,3.1,0.9
448,"泉澤　祐希",3.6,17.3,0.2,2.0,3.6,1.1,1.1,3.7,0.3
448,"林　泰文",3.6,20.1,1.4,1.4,6.4,1.2,0.5,0.5,2.5
451,"中村　隼人",3.4,30.0,0.9,3.9,5.0,1.2,0.9,6.8,1.7
452,"中川　大輔",3.3,28.3,0.6,3.7,3.0,0.3,3.3,9.0,0.8
453,"藤岡　真威人",3.1,27.2,1.1,3.9,2.8,1.2,4.0,10.1,0.5
453,"佐藤　大樹",3.1,21.3,0.3,3.1,1.7,0.3,4.2,6.8,0.2
455,"中島　颯太",3.0,19.6,0.2,3.0,0.9,0.3,4.2,5.8,0.3
455,"森永　悠希",3.0,18.2,0.9,2.3,6.4,1.2,2.5,1.4,0.3
457,"菅生　新樹",2.3,35.6,0.9,2.0,8.2,0.3,1.2,3.0,0.2
457,"高野　洸",2.3,17.7,0.6,3.7,3.0,0.8,1.4,4.7,0.5
457,"前田　拳太郎",2.3,20.5,0.6,3.4,1.1,0.5,1.7,5.0,0
457,"山中　柔太朗",2.3,14.3,0.6,3.4,1.9,0.5,1.7,4.8,0
457,"中沢　元紀",2.3,13.7,0,2.2,1.7,0.5,1.1,4.4,0.2
462,"三山　凌輝",2.2,33.7,0.6,1.7,7.6,0.3,0.9,7.5,0.3
462,"一ノ瀬　颯",2.2,15.1,0.3,2.6,1.6,0,1.2,4.2,0.5
462,"上杉　柊平",2.2,17.4,0.3,1.4,4.4,0.3,0,5.6,2.2
465,"橋本　さとし",2.0,16.6,0.6,0.6,5.0,0.6,0,2.5,3.9
465,"西垣　匠",2.0,11.5,0.3,2.3,1.2,0.5,1.6,2.3,0.3
467,"尾崎　匠海",1.9,14.8,0.3,2.3,1.6,0.3,1.2,4.2,0
468,"小宮　璃央",1.7,14.8,0.5,3.0,1.7,0.2,2.5,4.7,0.2
468,"吉野　北人",1.7,17.3,0.3,2.8,1.7,0,2.6,5.8,0
468,"内藤　秀一郎",1.7,14.2,0.5,1.7,2.5,0.2,0.5,5.6,0.2
468,"小林　虎之介",1.7,10.9,0.2,1.9,2.2,0.2,2.3,2.6,0.2
468,"駒木根　葵汰",1.7,9.3,0.5,1.9,2.2,0.2,0.5,3.4,0.3
473,"上川　周作",1.6,11.5,1.1,1.4,3.9,0.3,0.3,1.2,0.3
474,"味方　良介",1.4,12.0,0.5,1.6,1.9,0.3,0.2,2.8,0.5
474,"曽田　陵介",1.4,10.7,0.5,1.7,1.6,0.3,1.7,3.1,0.2
476,"草川　拓弥",1.2,12.0,0.8,2.3,1.6,0.6,1.7,3.3,0.5
476,"松本　怜生",1.2,12.0,0.5,1.7,2.0,0.3,0.8,4.2,0
478,"井上　祐貴",1.1,13.5,0.6,2.5,2.0,0,0.6,3.6,0.3
478,"青木　柚",1.1,11.4,0.2,1.6,1.7,0,0.8,2.3,0.2
478,"岩瀬　洋志",1.1,9.5,0.2,1.7,1.2,0.2,1.2,3.0,0.3
478,"黒川　想矢",1.1,10.6,0,2.0,2.0,0,1.1,2.8,0
482,"柏木　悠",0.9,11.7,0.5,2.2,1.6,0.2,1.2,2.6,0.2
482,"倉　悠貴",0.9,12.3,0.5,1.9,1.9,0.3,1.2,3.1,0
482,"奥　智哉",0.9,10.6,0.2,1.7,1.9,0.2,1.9,2.3,0.3
482,"濱　正悟",0.9,10.7,0.6,1.7,1.4,0.2,0.2,1.6,0.3
482,"兵頭　功海",0.9,10.7,0.2,1.7,2.0,0,0.6,2.8,0
482,"水沢　林太郎",0.9,10.9,0.3,2.6,2.2,0.2,1.2,2.8,0
482,"山下　幸輝",0.9,11.0,0.9,1.9,1.6,0.3,2.0,1.9,0
482,"結木　滉星",0.9,10.3,0.2,1.7,1.7,0.5,0.6,2.8,0.3
482,"杢代　和人",0.9,7.8,0.6,1.6,2.0,0.3,0.8,2.3,0
491,"川村　壱馬",0.8,15.2,0.2,1.9,1.9,0.2,0.8,5.8,0.3
491,"齋藤　潤",0.8,10.7,0.2,1.7,0.9,0.2,0.8,2.6,0.3
493,"藤原　大祐",0.6,13.8,0.6,2.0,1.6,0.2,1.9,2.3,0
493,"豊田　裕大",0.6,9.3,0.3,0.6,2.2,0,0.3,1.9,0.2
493,"越山　敬達",0.6,8.1,0,1.7,1.6,0,0.9,2.0,0
496,"八村　倫太郎",0.3,11.8,0.5,1.2,2.5,0,0.3,2.2,0.3
496,"大西　利空",0.3,9.5,0.5,1.6,1.2,0,0.9,1.7,0
496,"新原　泰佑",0.3,8.6,0.2,1.6,1.7,0,0.5,1.9,0
496,"山時　聡真",0.3,7.9,0,1.4,2.0,0.2,1.1,2.0,0
500,"福山　翔大",0.2,9.5,0.3,1.1,1.6,0,0.2,2.5,0.8
