"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/男性35～49歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
280,"千葉　雄大",13.8,57.3,3.1,5.9,8.4,1.4,13.5,13.5,1.1
283,"片岡　愛之助",13.6,75.3,3.8,2.8,21.1,4.1,0.6,5.9,16.7
284,"志尊　淳",13.5,59.6,1.5,8.0,8.6,1.5,5.5,21.6,1.5
284,"坂口　健太郎",13.5,58.8,0.6,8.7,10.3,3.1,1.4,16.2,3.8
286,"小澤　征悦",13.3,71.3,3.7,2.2,17.7,4.4,0.3,7.7,19.4
287,"ニュ－ヨ－ク",13.2,69.1,20.6,1.3,16.3,1.1,0.4,1.7,0.8
287,"吉岡　秀隆",13.2,66.6,0.8,2.8,19.7,5.6,0.7,3.2,10.3
287,"中島　健人",13.2,63.5,5.2,7.2,9.1,1.8,3.9,22.9,2.0
290,"三浦　友和",13.1,74.0,1.1,3.7,9.1,6.5,0.6,9.3,29.6
290,"戸次　重幸",13.1,48.7,6.2,3.9,13.2,3.4,0.8,5.6,9.3
292,"中村　獅童",12.9,86.4,3.1,1.7,27.2,4.6,0.6,9.8,10.7
292,"加藤　諒",12.9,74.4,16.7,1.5,35.7,2.1,4.1,0.6,0.7
292,"マキタスポ－ツ",12.9,58.6,11.4,0.7,26.5,2.2,0.4,0.8,4.9
295,"永瀬　正敏",12.8,60.7,0.8,2.2,15.7,3.5,0.6,15.2,20.6
296,"加瀬　亮",12.6,52.7,0.6,3.5,13.9,2.1,0.7,10.0,6.0
297,"永山　瑛太",12.5,60.4,1.3,4.2,15.9,3.9,0.6,19.0,8.6
298,"つるの　剛士",12.4,87.4,10.5,2.9,20.2,3.9,1.0,7.0,3.9
298,"船越　英一郎",12.4,84.7,3.5,2.5,19.4,5.6,1.0,4.6,20.5
298,"玉山　鉄二",12.4,65.9,0.8,2.2,14.9,2.5,0.4,19.9,15.9
301,"三宅　裕司",12.2,83.1,13.5,1.5,17.1,6.9,0.7,0.8,11.0
301,"瀬戸　康史",12.2,52.4,1.3,9.0,7.2,2.2,5.8,13.8,3.5
303,"伊沢　拓司",12.1,66.0,5.8,3.8,15.4,8.6,0.6,1.8,1.0
303,"今野　浩喜",12.1,51.1,10.8,0.6,22.8,2.9,0.7,0.7,1.5
305,"高嶋　政伸",11.9,85.3,4.6,4.5,24.2,4.5,0.8,3.4,13.3
305,"高嶋　政宏",11.9,82.9,5.2,3.7,20.9,4.2,0.6,5.8,14.2
305,"松丸　亮吾",11.9,67.3,4.9,6.9,12.6,6.7,6.7,3.9,1.0
308,"羽生　結弦",11.8,88.8,1.4,12.1,19.2,4.5,5.6,12.9,2.2
308,"田辺　誠一",11.8,58.4,2.1,4.8,12.1,3.8,0.6,9.4,15.4
308,"平野　紫耀",11.8,59.4,5.5,8.0,8.4,1.4,3.5,25.7,2.4
308,"岩田　剛典",11.8,54.8,1.4,7.4,5.8,2.2,1.8,24.2,3.7
312,"横山　裕",11.7,65.3,14.2,2.9,13.2,1.5,2.1,9.7,1.4
313,"バッテリィズ",11.5,50.7,19.2,1.3,13.8,1.3,2.0,1.3,0.4
313,"大谷　亮平",11.5,44.9,1.1,4.2,8.6,2.9,0.3,11.4,13.3
315,"塚本　高史",11.4,61.8,3.4,3.1,12.5,1.8,0.4,11.1,3.2
315,"三浦　翔平",11.4,51.3,2.5,6.5,5.3,2.0,1.0,21.8,4.2
317,"渡辺　いっけい",11.2,56.5,3.7,1.4,16.6,3.8,0.4,1.3,11.8
318,"松本　幸四郎　（藤間　照薫）",11.1,69.2,1.1,3.1,12.2,4.5,0.3,6.7,16.3
319,"佐久間　大介",11.0,45.9,8.7,4.9,12.1,1.8,4.8,11.4,1.3
320,"上地　雄輔",10.7,81.7,10.1,2.8,16.2,2.9,1.7,6.9,2.8
320,"河合　郁人",10.7,53.4,14.0,3.5,11.5,1.5,1.3,6.3,0.7
322,"磯村　勇斗",10.5,35.8,1.1,4.1,6.7,1.8,1.0,11.7,1.1
323,"堺　正章",10.4,88.9,10.8,2.7,20.5,6.5,0.4,2.5,16.4
323,"ＨＩＫＡＫＩＮ",10.4,90.9,16.3,2.0,27.2,4.4,0.4,1.1,1.1
323,"ひょうろく",10.4,42.6,12.6,0.8,19.7,1.0,2.2,0.7,0.8
323,"松田　元太",10.4,40.4,10.7,3.4,9.1,0.6,2.8,10.5,0.6
327,"加藤　清史郎",10.3,69.7,1.0,8.1,11.0,1.8,9.4,7.6,0.8
328,"杉浦　太陽",10.1,80.6,2.2,7.4,11.9,3.2,4.1,11.1,2.0
328,"中川　大志",10.1,47.8,0.7,6.7,7.2,1.8,2.7,16.9,1.7
328,"岸　優太",10.1,43.1,8.4,2.5,9.1,1.3,3.7,7.6,1.1
328,"光石　研",10.1,36.7,0.7,1.4,9.3,3.5,0.4,2.9,11.4
332,"眞栄田　郷敦",9.8,48.2,0.8,5.2,9.3,1.8,2.0,18.1,1.7
333,"恵　俊彰",9.7,83.3,8.4,2.2,12.8,4.9,0.4,1.3,7.0
333,"勝地　涼",9.7,66.2,5.5,4.2,16.3,2.2,1.1,8.7,2.8
333,"溝端　淳平",9.7,63.8,1.1,8.3,7.4,2.2,1.3,19.4,2.8
333,"浜野　謙太",9.7,47.6,7.9,0.4,21.2,1.7,0.8,0.7,2.0
337,"成田　凌",9.6,54.1,1.0,4.9,10.1,2.5,1.4,14.5,3.8
337,"鈴木　浩介",9.6,46.2,5.3,1.8,17.6,2.1,0.1,1.7,5.8
339,"薬丸　裕英",9.4,87.5,5.3,3.8,14.7,6.0,0.6,2.9,13.3
339,"宮舘　涼太",9.4,35.3,9.1,2.8,8.4,1.8,1.1,7.7,1.0
341,"工藤　阿須加",9.3,50.4,1.1,6.2,8.4,2.1,2.4,9.7,1.7
342,"田中　圭",9.1,80.2,4.8,3.1,16.2,1.7,2.2,10.8,4.4
342,"玉森　裕太",9.1,60.3,1.8,8.0,7.6,1.8,7.2,18.0,1.4
342,"池松　壮亮",9.1,43.3,1.0,0.8,15.3,2.1,0.4,7.3,4.2
345,"別所　哲也",9.0,69.7,2.2,3.2,11.0,4.6,0.4,9.3,19.0
345,"浅利　陽介",9.0,52.4,2.4,2.9,19.9,2.0,1.4,1.8,1.8
345,"ラウ－ル",9.0,54.1,3.1,6.0,11.5,1.7,2.7,20.9,1.7
345,"林　遣都",9.0,49.4,0.7,5.5,11.8,3.1,1.8,11.1,2.0
345,"大倉　孝二",9.0,38.5,4.1,1.1,14.5,1.7,0.3,0.6,2.4
345,"本郷　奏多",9.0,41.3,1.4,4.2,12.9,1.7,2.8,8.6,1.5
345,"向井　康二",9.0,36.2,9.1,2.8,7.2,1.3,2.1,5.1,1.4
345,"一ノ瀬　ワタル",9.0,29.9,4.5,0.4,13.6,1.7,0.8,1.3,1.5
353,"新田　真剣佑",8.8,66.7,0.6,7.6,11.8,1.7,1.4,25.3,2.9
353,"大橋　和也",8.8,41.2,6.5,3.8,7.0,0.8,7.9,5.5,1.1
353,"津田　寛治",8.8,37.8,1.7,1.4,10.1,2.7,0.4,3.9,8.1
356,"市川　團十郎白猿　（堀越　寶世）",8.6,75.0,1.5,3.9,18.0,3.9,0.3,11.4,11.0
356,"永瀬　廉",8.6,52.0,1.7,6.2,6.2,0.7,3.4,18.4,2.0
358,"奥田　瑛二",8.3,54.2,0.7,1.3,12.2,3.8,0.7,7.0,19.1
358,"ジェシ－",8.3,50.3,7.7,3.9,10.0,0.7,1.5,16.9,1.4
358,"赤楚　衛二",8.3,36.4,0.8,5.1,5.9,1.7,2.5,11.0,1.3
358,"眞島　秀和",8.3,34.4,0.6,2.4,8.6,1.7,0.6,7.9,10.4
358,"森本　慎太郎",8.3,32.9,4.1,2.0,6.9,1.1,1.1,8.1,1.1
358,"高橋　文哉",8.3,29.2,1.4,5.2,4.2,1.0,3.8,9.1,1.0
364,"中村　勘九郎　（波野　雅行）",8.1,71.5,1.7,3.7,15.7,4.4,0.7,3.8,6.9
365,"藤ヶ谷　太輔",8.0,55.1,1.7,5.8,8.0,1.7,1.3,17.3,2.1
365,"青木　崇高",8.0,34.3,1.4,1.3,9.8,2.2,0.4,6.3,6.6
367,"坂上　忍",7.7,89.3,5.5,1.5,24.7,3.5,0.4,1.7,5.2
367,"寺田　心",7.7,71.6,2.5,4.8,12.4,2.0,13.9,2.5,0.7
367,"吹越　満",7.7,39.0,1.8,2.0,12.9,2.5,0.3,2.5,9.3
370,"高良　健吾",7.6,44.0,0.8,4.4,10.3,2.2,0.6,11.2,2.4
370,"道枝　駿佑",7.6,36.1,1.4,6.3,4.1,0.7,7.2,11.5,0.7
372,"伊原　剛志",7.3,49.0,0.6,1.4,11.0,2.8,0.1,5.3,12.6
372,"でんでん",7.3,38.6,3.2,0.7,16.4,1.8,0.6,0.3,4.5
372,"岡山　天音",7.3,28.5,1.0,2.0,13.2,1.8,0.8,1.1,0.7
375,"阿部　亮平",7.2,34.4,1.8,5.1,4.8,3.1,1.4,9.7,1.5
375,"駿河　太郎",7.2,32.2,1.1,2.1,8.7,1.8,0.1,3.2,2.8
377,"音尾　琢真",7.0,22.2,2.9,0.6,8.6,1.3,0.1,1.0,2.5
378,"石丸　幹二",6.7,42.1,0.4,3.4,7.6,2.8,0.6,6.3,10.5
378,"板垣　李光人",6.7,32.7,0.6,4.8,5.6,1.0,6.5,6.6,0.3
378,"神尾　楓珠",6.7,31.5,0.4,3.2,5.2,0.8,1.8,11.0,1.1
378,"渡辺　翔太",6.7,31.7,1.8,4.4,4.9,0.8,1.0,8.6,1.1
378,"竜星　涼",6.7,28.5,1.3,3.5,5.8,1.7,0.7,8.8,0.7
383,"峰　竜太",6.6,85.5,5.1,2.1,13.5,4.6,0.4,2.1,13.9
383,"高杉　真宙",6.6,28.2,0.6,4.6,4.1,0.8,2.5,8.4,1.1
385,"梶原　善",6.5,34.1,2.0,1.1,14.2,2.1,0.4,0.7,3.1
386,"濱田　龍臣",6.3,38.3,0.6,4.2,7.0,1.5,4.1,6.0,0.8
386,"迫田　孝也",6.3,20.6,1.0,1.4,6.2,2.1,0.4,1.7,2.7
388,"北村　有起哉",6.2,30.5,0.7,0.7,11.1,2.5,0.3,1.5,7.3
388,"松村　北斗",6.2,28.7,1.7,4.4,4.2,1.1,1.7,9.1,1.5
390,"鈴木　伸之",6.0,29.9,0.3,4.5,4.6,1.0,0.6,11.8,1.8
391,"佐藤　勝利",5.9,38.5,1.0,4.8,4.8,0.8,6.9,13.2,1.0
392,"鈴鹿　央士",5.8,35.0,0.7,4.9,4.9,1.1,6.9,6.6,0.6
392,"杉野　遥亮",5.8,29.4,0.7,4.5,3.4,0.4,0.6,10.5,0.8
392,"町田　啓太",5.8,22.5,0.6,4.1,3.8,0.8,0.7,9.3,1.7
395,"高橋　海人",5.6,36.5,1.8,3.2,5.9,0.6,4.2,10.0,1.0
395,"森崎　ウィン",5.6,33.8,1.1,2.5,6.7,1.0,1.0,8.6,1.5
397,"宮沢　氷魚",5.3,37.4,0.4,5.2,8.7,2.4,1.0,9.0,2.2
398,"犬飼　貴丈",5.2,21.3,0.8,2.9,4.5,0.8,1.0,8.1,0.7
398,"三宅　弘城",5.2,22.8,2.2,0.8,8.0,2.1,0.3,0.4,3.4
400,"白濱　亜嵐",5.1,42.3,0.7,4.4,5.9,0.4,1.3,14.7,1.0
400,"平岡　祐太",5.1,33.3,0.6,3.8,3.4,1.1,0.3,8.6,2.1
400,"桐山　漣",5.1,18.0,0.8,2.7,2.4,1.1,1.0,7.2,1.7
403,"はじめしゃちょ－",4.9,73.3,7.3,2.4,18.3,0.7,1.3,3.4,0.7
403,"佐野　勇斗",4.9,27.7,2.0,3.7,4.2,0.1,2.0,8.6,0.8
403,"矢本　悠馬",4.9,23.6,2.5,1.4,10.1,1.1,1.1,0.6,1.0
403,"橋本　じゅん",4.9,20.2,2.2,0.8,7.7,1.5,0.1,1.3,3.4
407,"高橋　光臣",4.8,22.1,0.6,2.0,3.7,1.1,0.3,5.8,3.4
408,"片寄　涼太",4.6,35.5,0.7,3.7,5.9,0.7,2.8,11.1,1.0
409,"中島　裕翔",4.5,33.6,0.4,4.2,4.4,1.5,1.5,11.8,1.1
410,"重岡　大毅",4.2,31.9,3.2,2.4,4.6,0.3,1.5,5.6,0.3
410,"平山　浩行",4.2,17.7,0.4,0.8,4.8,1.0,0.3,1.7,4.5
412,"大東　駿介",4.1,28.7,0.4,1.5,5.1,0.6,0.6,6.7,2.1
413,"市川　染五郎　（藤間　齋）",3.9,42.6,0.3,2.2,9.0,1.0,1.4,5.8,2.7
414,"坂東　彌十郎",3.8,28.2,0.8,0.7,5.6,2.5,0.3,2.1,8.7
414,"前野　朋哉",3.8,26.8,2.1,0.6,10.0,1.3,0.6,0.1,1.3
414,"前田　旺志郎",3.8,19.4,0.7,2.0,4.4,0.7,2.0,2.8,0.6
414,"水上　恒司",3.8,15.2,0.3,1.5,3.2,0.6,0.6,4.5,0.6
414,"坂東　龍汰",3.8,13.1,0.4,2.1,2.4,0.4,0.8,3.4,0.4
419,"戸塚　純貴",3.7,21.1,1.5,3.1,5.1,0.7,0.6,3.4,0.8
419,"岡部　たかし",3.7,15.9,1.0,0.8,5.6,0.7,0.3,1.7,2.0
419,"寺西　拓人",3.7,14.5,0.3,2.0,1.4,0.6,1.5,4.4,1.1
419,"原　嘉孝",3.7,16.7,4.2,1.7,4.4,0.6,0.7,3.7,0.4
419,"渡邊　圭祐",3.7,16.2,0.3,2.1,3.1,0.6,0.3,4.9,0.7
424,"小関　裕太",3.4,20.4,1.1,2.8,3.2,0.3,1.1,5.5,0.7
424,"中村　隼人",3.4,18.1,0.6,1.7,3.7,0.7,0.6,3.7,1.3
424,"井之脇　海",3.4,15.3,0.3,1.3,4.6,0.4,0.6,1.8,0.4
427,"野村　周平",3.2,41.7,1.0,2.4,9.3,1.3,0.6,7.7,1.0
427,"窪塚　愛流",3.2,25.3,1.0,2.5,5.6,0.4,2.7,4.8,1.0
427,"西畑　大吾",3.2,23.7,2.0,2.4,2.9,0.3,4.1,4.9,0.6
427,"中川　大輔",3.2,18.7,0.3,1.5,2.1,0.4,0.8,4.6,0.8
427,"駒木根　葵汰",3.2,9.7,0.6,1.0,1.7,0.6,1.3,2.7,0.6
432,"宮世　琉弥",2.9,17.8,0.4,2.8,2.8,0.7,1.5,4.9,0.4
432,"藤岡　真威人",2.9,17.1,0.6,3.4,3.1,1.3,0.6,4.9,0.4
432,"細田　佳央太",2.9,15.9,0.6,1.8,2.9,0.3,1.0,3.5,0.4
432,"山中　崇",2.9,15.9,0.1,0.6,4.5,0.8,0,1.7,2.5
436,"白洲　迅",2.8,17.8,0.3,2.7,2.8,0.6,1.0,5.6,0.8
436,"結木　滉星",2.8,9.1,0.1,1.1,1.0,0.6,0.4,2.5,0.4
438,"綱　啓永",2.7,11.5,0.3,1.8,1.0,0.1,1.3,3.5,0.6
439,"毎熊　克哉",2.5,11.0,0.4,1.3,2.8,0.7,0.1,2.7,1.0
440,"櫻井　海音",2.4,11.1,0,1.3,2.5,0,0.6,2.2,1.0
440,"萩原　利久",2.4,13.5,0,2.4,3.2,0.6,0.8,2.9,0.6
440,"前田　拳太郎",2.4,12.2,0.4,2.2,1.8,0.4,0.8,2.5,0.6
443,"三浦　貴大",2.2,23.3,0.8,2.4,5.1,1.4,0.1,3.9,1.0
443,"菅生　新樹",2.2,16.6,0.3,1.3,3.9,0.1,0.6,2.2,0.6
443,"小宮　璃央",2.2,11.2,0.6,1.1,2.1,0.7,1.4,2.4,0.6
443,"高野　洸",2.2,10.8,0.1,1.4,0.7,0.6,0.8,2.5,0.1
447,"清水　尋也",2.1,11.1,0.4,1.3,3.5,0.7,0.3,2.2,0.4
447,"一ノ瀬　颯",2.1,10.0,0.4,1.4,1.3,0.6,0.4,2.5,0.3
447,"塩野　瑛久",2.1,10.3,0.4,1.3,2.0,0.3,0.4,2.7,0.8
447,"若葉　竜也",2.1,10.0,0.6,0.6,2.5,0.4,0.1,1.8,1.0
451,"柿澤　勇人",2.0,11.8,0.1,1.0,1.4,0.3,0.4,2.5,0.4
451,"古川　雄大",2.0,13.2,0.4,1.3,2.8,0.6,0.3,2.8,1.0
451,"八木　勇征",2.0,13.3,0.4,2.2,1.8,0.4,0.7,5.2,0.6
451,"林　泰文",2.0,10.7,0,0.8,4.1,0.6,0.1,0.4,1.1
455,"奥平　大兼",1.8,11.2,0.3,1.1,2.5,0.1,0.8,2.7,0.6
455,"佐藤　大樹",1.8,13.1,0.1,1.3,2.2,0.4,1.1,3.9,0.3
455,"渡辺　大知",1.8,13.8,0.7,0.7,4.2,0.4,0.3,1.7,1.0
455,"小林　虎之介",1.8,8.0,0.8,1.0,1.4,0.3,0.7,1.5,0.7
455,"野村　康太",1.8,10.4,0.1,2.0,1.7,0.4,0.6,2.7,0.3
455,"本田　響矢",1.8,8.7,0.3,1.5,1.3,0.6,0.8,3.1,0.7
455,"吉野　北人",1.8,8.6,0.7,1.1,0.8,0.4,0.6,2.0,0.3
462,"三山　凌輝",1.7,14.2,0.7,1.1,2.4,0.6,0.3,3.5,0.3
462,"上杉　柊平",1.7,9.8,0.1,1.1,2.5,0.3,0.3,2.1,1.4
462,"川村　壱馬",1.7,9.3,0.4,1.1,1.3,0.3,0.4,2.2,0.7
462,"木戸　大聖",1.7,9.0,0.3,1.4,1.4,0.3,1.4,2.2,0.4
462,"齋藤　潤",1.7,9.7,0.4,1.4,1.5,0.6,0.4,2.7,0.6
462,"西垣　匠",1.7,6.7,0.3,1.4,0.7,0.1,0.6,1.8,0.1
468,"中島　颯太",1.5,13.3,0.8,1.4,1.4,0.7,1.3,3.7,0.3
468,"岩瀬　洋志",1.5,8.0,0.6,0.8,0.8,0.1,0.4,2.2,0.7
468,"奥　智哉",1.5,9.1,0.4,1.0,1.1,0,0.1,2.4,0.6
468,"内藤　秀一郎",1.5,9.4,0.1,1.7,1.5,0.1,0.4,2.7,0.4
468,"藤原　大祐",1.5,8.8,0.1,1.1,0.7,0.1,1.3,2.2,0.4
468,"山中　柔太朗",1.5,9.0,0.4,1.3,0.6,0.3,0.4,2.4,0.6
468,"青木　柚",1.5,7.2,0.6,0.4,0.7,0.6,1.0,1.4,0.6
468,"越山　敬達",1.5,6.7,0.1,1.0,1.4,0.1,0.1,1.7,0.4
476,"大西　利空",1.4,8.1,0.4,0.6,1.5,0.3,0.8,1.8,0.4
476,"上川　周作",1.4,10.4,0.4,0.4,2.1,0,0.3,1.4,0.8
476,"豊田　裕大",1.4,8.6,0.3,0.8,0.8,0.4,0.3,2.1,0.7
476,"中沢　元紀",1.4,8.6,0.3,1.1,0.6,0.3,0.7,2.1,0.3
476,"濱　正悟",1.4,8.7,0.6,1.3,1.5,0.1,0.3,1.8,0.7
476,"松本　怜生",1.4,8.8,0.3,1.7,1.7,0.1,0,2.8,0.4
476,"黒川　想矢",1.4,7.7,0.4,0.7,1.7,0.1,1.1,1.8,0.3
476,"山時　聡真",1.4,7.0,0.1,1.1,1.4,0.6,0.7,1.0,0.4
476,"兵頭　功海",1.4,6.9,0.1,1.3,1.0,0.3,0.4,1.7,0.3
485,"泉澤　祐希",1.3,9.0,0.6,0.6,2.5,0.4,0.7,1.5,0.1
485,"井上　祐貴",1.3,9.3,0.1,1.1,1.4,0.3,0.6,2.0,0.3
485,"尾崎　匠海",1.3,8.8,0.6,0.8,1.0,0.4,0.4,1.8,0.4
485,"橋本　さとし",1.3,10.5,0,0.8,2.5,0.1,0.1,1.4,1.0
485,"福山　翔大",1.3,8.8,0.4,1.1,0.6,0.1,0.3,2.8,0.4
485,"杢代　和人",1.3,7.0,0.4,1.0,1.4,0.1,0.6,1.3,0.1
485,"山下　幸輝",1.3,7.0,0.1,1.0,1.1,0.3,0.8,1.1,0.4
492,"八村　倫太郎",1.1,8.0,0,1.4,1.4,0.4,0.3,2.2,0.4
492,"草川　拓弥",1.1,7.3,0.3,1.3,1.3,0.1,0.7,2.0,0.7
492,"曽田　陵介",1.1,7.6,0.4,1.1,0.4,0.1,0.4,2.1,0.8
492,"新原　泰佑",1.1,6.5,0.1,1.4,0.6,0.1,0.1,1.7,0.1
492,"味方　良介",1.1,7.2,0.1,0.8,1.4,0.3,0.4,1.1,0.3
492,"水沢　林太郎",1.1,7.7,0.3,1.4,0.4,0.3,0.8,2.1,0.4
498,"倉　悠貴",1.0,7.0,0.3,0.8,1.0,0.6,0.4,1.5,0.3
499,"柏木　悠",0.8,8.3,0.3,1.4,0.8,0.1,0.4,2.4,0.1
499,"森永　悠希",0.8,8.1,0.1,1.1,2.2,0.1,0.4,0.8,0.4
