"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/男性20～34歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
280,"堺　正章",11.3,68.4,7.9,1.7,11.1,6.5,0.9,1.0,10.3
280,"中村　獅童",11.3,63.1,1.5,2.1,12.7,2.4,0.3,8.4,7.2
280,"横山　裕",11.3,54.2,10.1,4.1,6.0,2.1,1.9,10.3,2.4
280,"松田　龍平",11.3,49.1,1.0,1.7,13.2,2.4,0.7,8.6,9.1
280,"磯村　勇斗",11.3,33.4,1.4,2.4,3.9,1.9,1.4,11.1,2.1
285,"陣内　孝則",11.1,56.9,6.2,1.5,7.9,2.2,0.7,7.0,14.4
285,"高橋　克典",11.1,51.1,2.4,2.1,5.1,1.7,0.2,12.5,17.7
285,"永瀬　廉",11.1,50.4,2.2,6.0,3.4,1.0,2.4,19.2,2.9
285,"高橋　文哉",11.1,31.9,1.0,4.6,2.6,2.1,3.9,12.0,2.1
289,"小手　伸也",11.0,48.4,8.2,1.0,15.3,1.7,0.9,1.0,5.7
289,"林　遣都",11.0,39.8,0.7,4.1,4.5,1.5,1.2,9.6,3.3
289,"井浦　新",11.0,36.2,0.9,2.4,4.8,2.9,0.3,7.7,10.3
289,"戸次　重幸",11.0,32.9,2.9,1.5,4.6,2.1,0.2,3.4,6.2
293,"本郷　奏多",10.8,47.5,2.9,3.9,9.8,0.5,1.7,10.8,2.7
293,"松下　洸平",10.8,35.5,1.9,5.0,3.6,1.7,1.4,10.6,3.4
295,"武田　鉄矢",10.6,70.3,4.1,0.9,13.6,4.5,0.3,1.5,9.3
295,"杉浦　太陽",10.6,55.6,1.7,6.9,3.4,1.7,2.6,9.8,2.4
295,"柄本　時生",10.6,47.0,1.9,0.7,17.8,1.7,0.3,1.0,2.4
295,"杉本　哲太",10.6,43.7,1.5,1.9,5.7,2.2,0.3,4.5,12.9
295,"真田　広之",10.6,38.9,1.0,1.2,7.2,3.8,0.7,9.9,16.3
300,"船越　英一郎",10.5,64.2,2.2,1.7,8.7,3.9,0.7,3.9,16.0
300,"浅野　忠信",10.5,48.0,0.7,0.7,6.7,1.5,0.2,9.9,13.9
300,"森山　未來",10.5,41.9,1.4,1.0,13.4,0.9,0.3,5.0,5.0
300,"寺脇　康文",10.5,38.3,1.5,1.4,4.3,1.7,0.3,5.7,8.9
304,"宇梶　剛士",10.3,46.3,2.6,0.5,6.7,2.7,0.5,5.5,10.5
304,"三浦　翔平",10.3,45.8,2.7,5.5,2.9,0.7,0.9,20.1,4.5
304,"加瀬　亮",10.3,38.1,0.9,2.7,8.2,2.1,0.3,6.0,4.8
307,"谷原　章介",10.1,56.1,1.4,5.8,4.3,4.8,0.5,7.4,12.5
307,"玉森　裕太",10.1,53.2,0.9,7.9,3.9,1.0,3.9,18.0,2.2
307,"大森　南朋",10.1,40.8,0.7,1.2,7.7,2.9,0.5,3.9,10.1
307,"マキタスポ－ツ",10.1,40.0,7.2,0.5,11.7,2.1,0.3,0.2,3.8
307,"向井　康二",10.1,33.6,7.4,2.6,3.8,1.2,2.1,6.0,2.1
312,"上地　雄輔",9.9,63.0,6.3,2.4,9.1,1.9,1.9,8.7,2.9
312,"田中　圭",9.9,68.6,4.1,3.1,8.9,1.2,2.2,10.8,5.1
312,"岸　優太",9.9,43.9,8.6,2.9,4.5,1.4,3.4,9.3,1.4
315,"高橋　英樹",9.8,59.0,4.1,1.7,7.5,4.1,0.2,4.8,13.7
315,"ラウ－ル",9.8,47.2,3.1,4.8,7.5,1.9,2.9,16.8,1.5
315,"内野　聖陽",9.8,32.1,1.2,1.4,4.3,2.9,0.9,7.9,10.3
315,"松村　北斗",9.8,31.4,1.7,4.1,2.9,1.9,1.2,12.0,2.1
319,"寺田　心",9.6,68.4,2.4,4.1,9.1,1.0,7.4,3.4,1.2
319,"小澤　征悦",9.6,46.3,3.4,0.5,8.6,2.1,0,7.0,11.3
319,"池松　壮亮",9.6,35.3,0.9,0.9,6.5,1.2,0.5,6.2,5.7
319,"工藤　阿須加",9.6,36.9,0.5,5.3,3.8,1.5,1.5,9.6,1.9
319,"道枝　駿佑",9.6,37.6,1.4,6.9,2.2,1.9,6.7,12.0,1.2
319,"宮舘　涼太",9.6,34.3,7.4,3.4,6.0,1.7,0.3,7.0,1.7
325,"ジェシ－",9.4,44.9,7.4,3.3,5.5,1.5,0.9,14.9,1.5
325,"玉山　鉄二",9.4,36.0,0.3,1.0,4.5,0.9,0.2,9.4,10.6
325,"松田　元太",9.4,34.3,8.7,1.9,5.0,0.9,2.6,7.7,0.9
328,"加藤　諒",9.3,63.8,14.2,1.0,23.8,1.4,1.7,0.5,1.4
328,"阿部　亮平",9.3,37.9,1.9,3.9,2.4,3.8,2.6,9.9,2.1
328,"森本　慎太郎",9.3,32.8,3.9,2.2,3.1,1.4,0.9,8.4,1.2
331,"三浦　友和",9.1,43.9,0.2,2.6,4.6,3.6,0.5,7.0,14.2
331,"荒川　良々",9.1,36.0,3.8,0.2,15.1,0.7,0.5,0.7,1.2
331,"高杉　真宙",9.1,27.1,0.9,5.0,1.2,1.4,3.3,9.4,1.2
334,"溝端　淳平",8.9,48.0,1.7,5.8,2.6,1.2,0.5,15.8,2.6
334,"浅利　陽介",8.9,39.8,2.2,0.9,9.1,1.7,1.0,1.7,2.4
334,"高良　健吾",8.9,37.7,0.5,2.7,4.1,1.9,0,11.1,3.1
334,"吉岡　秀隆",8.9,34.5,0.9,1.4,7.0,2.2,0.9,2.1,7.4
338,"眞栄田　郷敦",8.7,38.1,1.4,3.1,3.3,1.2,1.0,14.6,2.4
338,"一ノ瀬　ワタル",8.7,24.4,4.3,0.5,8.1,1.2,1.0,1.4,1.7
340,"加藤　清史郎",8.6,56.1,1.2,5.8,3.8,1.4,6.7,8.4,1.4
340,"藤ヶ谷　太輔",8.6,49.9,1.5,5.7,3.4,1.5,0.9,16.6,3.3
340,"佐藤　勝利",8.6,44.3,0.7,5.7,2.1,1.5,5.7,17.2,2.2
340,"本木　雅弘",8.6,42.7,1.4,2.6,5.7,2.2,0.2,9.4,14.1
340,"河合　郁人",8.6,42.0,9.4,2.6,5.1,0.9,1.7,5.7,1.4
340,"高橋　海人",8.6,38.4,2.6,3.9,3.4,0.9,4.5,12.3,1.4
340,"大谷　亮平",8.6,35.5,0.7,2.2,3.6,1.5,0.3,8.2,11.3
340,"白濱　亜嵐",8.6,38.1,1.2,3.4,2.9,0.9,1.4,11.8,1.5
340,"鈴鹿　央士",8.6,32.2,0.3,3.8,2.4,0.9,4.3,6.9,1.4
340,"杉野　遥亮",8.6,27.6,0.3,3.9,2.6,0.9,1.4,9.8,2.2
350,"市川　團十郎白猿　（堀越　寶世）",8.4,59.0,1.9,2.2,9.4,2.2,0.7,8.6,8.4
351,"原田　龍二",8.2,44.1,5.7,1.9,8.7,1.4,0.3,5.0,5.3
351,"濱田　龍臣",8.2,40.3,0.5,3.9,3.4,1.5,3.9,6.2,1.0
353,"勝地　涼",8.1,47.5,3.1,1.7,7.7,1.2,1.2,7.4,2.2
353,"塚本　高史",8.1,38.4,1.4,2.1,5.1,1.2,0.5,6.9,3.8
353,"小林　薫",8.1,31.0,0.5,1.0,4.8,2.1,0.3,2.9,9.9
356,"坂上　忍",7.9,75.5,6.3,1.4,15.3,3.3,1.0,1.0,4.5
356,"高嶋　政伸",7.9,52.1,2.6,1.0,11.1,1.4,0.7,2.7,7.5
356,"勝村　政信",7.9,41.5,3.3,2.1,6.2,2.1,0.3,2.7,6.0
359,"内藤　剛志",7.7,39.1,0.9,0.9,5.5,1.7,0.2,2.7,10.5
360,"筧　利夫",7.5,40.3,2.9,0.9,7.4,1.2,0,4.1,6.3
360,"大橋　和也",7.5,38.9,6.0,3.6,3.1,1.7,7.9,6.0,1.2
360,"浜野　謙太",7.5,34.1,4.3,0.9,10.8,1.9,0.9,1.2,2.4
360,"渡辺　翔太",7.5,29.5,1.7,3.9,2.9,0.9,1.4,8.1,1.2
360,"板垣　李光人",7.5,28.8,0.5,3.3,3.4,0.7,7.0,6.5,1.4
360,"戸塚　純貴",7.5,23.0,2.7,1.7,4.6,0.9,0.2,2.9,1.0
360,"竜星　涼",7.5,24.7,1.5,3.1,2.9,0.9,0.7,8.4,1.4
367,"鈴木　伸之",7.4,25.9,0.9,3.1,1.9,0.9,0.9,9.1,3.3
367,"でんでん",7.4,28.3,3.1,0.5,8.9,1.5,0.2,0.2,2.6
367,"町田　啓太",7.4,23.8,0.9,2.7,2.1,1.5,0.5,9.3,4.5
370,"佐野　勇斗",7.2,31.9,1.4,3.6,2.7,0.7,2.4,11.5,1.4
370,"大倉　孝二",7.2,27.6,3.8,0.7,8.1,1.7,0.2,1.0,3.1
372,"石丸　幹二",7.0,30.5,0.7,1.7,3.1,1.4,0.5,5.1,6.9
372,"神尾　楓珠",7.0,27.1,0.5,2.7,2.4,1.2,1.5,8.9,1.2
372,"津田　寛治",7.0,24.7,1.0,0.7,4.6,1.7,0.7,2.4,5.1
375,"高嶋　政宏",6.9,51.3,4.1,2.1,8.9,1.5,0.7,3.3,7.2
375,"野村　周平",6.9,40.8,1.5,1.7,5.1,0.3,0.3,10.6,2.1
375,"犬飼　貴丈",6.9,25.0,1.4,2.4,4.1,1.0,1.5,7.4,1.0
378,"鈴木　浩介",6.7,34.0,2.6,1.4,10.6,0.7,0.2,1.5,3.6
378,"中島　裕翔",6.7,33.6,1.0,4.1,2.9,1.0,1.2,10.8,1.7
380,"薬丸　裕英",6.5,59.3,2.9,2.2,6.7,1.9,0.7,3.3,6.9
380,"渡辺　いっけい",6.5,30.4,1.9,0.5,7.2,1.0,0,1.2,3.4
380,"岡山　天音",6.5,25.6,1.4,0.3,9.1,1.2,0.2,1.5,1.2
383,"峰　竜太",6.3,53.5,3.3,2.9,5.5,2.2,0.5,1.5,7.2
383,"中村　勘九郎　（波野　雅行）",6.3,46.8,1.9,2.1,6.2,2.1,0.2,3.1,4.8
383,"小関　裕太",6.3,22.8,0.5,3.1,2.1,1.0,1.5,7.0,0.9
383,"矢本　悠馬",6.3,22.5,2.7,0.5,6.0,1.5,1.0,1.0,0.9
387,"片寄　涼太",6.2,36.2,1.4,5.0,2.2,1.0,1.9,12.0,1.2
387,"音尾　琢真",6.2,19.2,1.7,0.7,4.8,1.2,0,0.9,2.2
389,"松本　幸四郎　（藤間　照薫）",6.0,31.7,0.5,1.2,3.8,1.7,0.2,3.3,6.5
389,"岸谷　五朗",6.0,29.3,1.4,0.9,4.6,1.4,0.3,2.9,8.2
389,"光石　研",6.0,24.0,0.5,0.7,3.4,1.0,0.2,0.9,5.0
392,"重岡　大毅",5.8,33.4,3.4,3.3,2.9,1.2,1.9,8.1,1.5
392,"田辺　誠一",5.8,30.7,1.2,2.2,3.3,1.2,0.2,3.6,7.9
392,"奥田　瑛二",5.8,25.4,0.2,0.5,3.4,1.2,0.2,2.6,7.5
395,"三宅　裕司",5.7,48.0,6.7,1.0,6.5,1.0,0.7,0.9,4.6
395,"別所　哲也",5.7,31.7,1.2,1.7,4.1,2.2,0.5,3.9,7.5
395,"青木　崇高",5.7,23.5,1.0,0.2,3.3,0.9,0,4.1,5.0
395,"北村　有起哉",5.7,22.3,1.0,1.0,6.7,1.2,0.2,1.0,4.5
395,"桐山　漣",5.7,21.3,1.0,2.6,2.1,1.4,0.9,7.2,3.1
400,"森崎　ウィン",5.5,26.1,0.7,2.1,2.6,0.5,1.0,6.0,1.5
400,"水上　恒司",5.5,17.3,1.4,1.5,1.7,0.9,0.9,5.8,0.9
402,"恵　俊彰",5.3,53.7,4.8,1.5,8.4,1.4,0.3,0.7,3.6
402,"西畑　大吾",5.3,26.1,1.7,3.1,2.1,0.9,4.3,5.0,0.9
402,"原　嘉孝",5.3,20.2,2.9,1.4,3.1,0.9,0.3,2.7,1.4
405,"平岡　祐太",5.0,23.5,0,2.1,1.5,1.4,0.2,5.0,3.1
405,"梶原　善",5.0,21.4,1.0,0.5,6.3,0.9,0,0.3,2.4
405,"眞島　秀和",5.0,21.8,0.3,0.7,2.6,1.4,0.3,3.8,5.8
405,"坂東　龍汰",5.0,15.4,0.7,2.4,2.2,0.5,1.0,4.8,0.7
409,"高橋　光臣",4.8,15.8,0.3,1.7,1.9,1.0,0.7,3.4,2.2
409,"本田　響矢",4.8,11.7,0.2,1.4,0.9,0.9,1.0,3.8,1.0
411,"駿河　太郎",4.6,23.5,0.3,0.9,4.1,1.2,0.3,2.1,2.1
412,"宮沢　氷魚",4.5,26.1,0.9,3.6,3.8,0.5,0.3,8.4,1.5
412,"吹越　満",4.5,19.6,0.5,0.2,3.9,0.7,0.2,1.2,5.1
412,"渡邊　圭祐",4.5,14.2,1.0,1.7,1.4,0.9,0.7,4.1,0.9
415,"前田　旺志郎",4.3,21.1,1.2,1.7,1.7,0.5,1.0,2.6,1.2
415,"寺西　拓人",4.3,14.8,0.7,2.1,0.9,0.9,0.3,5.0,1.0
415,"古川　雄大",4.3,16.1,0.7,1.2,1.4,0.9,0.3,3.8,2.1
418,"三宅　弘城",4.1,17.7,1.5,0.5,3.6,1.0,0.5,0.5,2.1
418,"橋本　じゅん",4.1,14.8,1.0,0.3,2.9,1.0,0.5,1.5,2.7
418,"奥平　大兼",4.1,13.2,0.3,0.9,2.1,0.7,0.7,2.7,0.7
421,"永瀬　正敏",3.8,19.2,0.5,0.5,2.1,1.0,0,4.5,5.5
421,"迫田　孝也",3.8,16.0,1.4,0.9,2.2,0.9,0.9,0.7,2.2
421,"萩原　利久",3.8,14.4,0,1.0,2.7,0.2,0.5,4.1,0.7
424,"窪塚　愛流",3.4,19.2,0.7,1.7,2.9,0.5,1.7,4.6,0.9
424,"山中　崇",3.4,16.5,0.7,0.7,2.4,0.2,0.2,1.7,2.6
424,"高野　洸",3.4,11.3,0.2,1.5,1.4,0.5,0.2,3.4,0.5
427,"市川　染五郎　（藤間　齋）",3.3,22.3,0.7,1.7,2.7,0.5,0,4.8,1.0
427,"大東　駿介",3.3,20.6,0.3,0.7,1.5,0.7,0.2,4.6,2.9
427,"白洲　迅",3.3,15.1,0.3,1.2,1.4,0.5,0.5,4.8,0.3
427,"菅生　新樹",3.3,16.8,0.7,1.4,2.9,0.5,0,1.7,0.5
427,"小宮　璃央",3.3,11.1,1.0,1.5,0.7,0.5,1.5,2.9,0.7
427,"塩野　瑛久",3.3,12.2,0.9,1.9,0.9,0.7,0.9,4.5,1.4
433,"三浦　貴大",3.1,17.7,0.9,1.0,2.9,1.0,0,2.6,1.5
433,"宮世　琉弥",3.1,18.4,0.5,1.9,2.4,0.9,1.2,4.5,0.3
433,"井之脇　海",3.1,14.2,0.5,1.5,1.9,1.0,0.5,1.9,0.7
433,"一ノ瀬　颯",3.1,10.5,0.2,0.5,1.0,0.5,0.2,2.9,0.5
433,"岡部　たかし",3.1,10.8,0.9,0.3,2.4,0.5,0.3,1.0,1.9
433,"櫻井　海音",3.1,12.3,0.9,2.1,2.1,0.5,0.9,3.8,0.9
433,"前田　拳太郎",3.1,11.3,0.2,0.9,0.9,0.5,0.9,3.1,0.7
433,"結木　滉星",3.1,9.6,0.7,1.4,1.4,0.5,0.3,2.2,0.3
441,"中川　大輔",2.9,15.1,0,1.4,1.0,0.5,0.7,3.8,1.2
441,"中村　隼人",2.9,16.8,0.9,1.5,1.7,0.9,0.2,4.3,1.9
441,"坂東　彌十郎",2.9,14.8,0.7,0.9,2.9,1.2,0.3,1.7,3.8
441,"八木　勇征",2.9,16.3,0.7,1.0,1.2,0.9,0.9,5.5,0.9
441,"上杉　柊平",2.9,10.6,0.3,0.3,1.0,0.2,0.2,2.1,1.5
441,"尾崎　匠海",2.9,10.6,0.3,1.0,1.0,0.2,0.5,2.7,0.3
441,"清水　尋也",2.9,12.9,0.2,0.9,3.6,1.0,0.2,2.6,1.2
441,"中島　颯太",2.9,13.0,0.3,1.2,0.7,0.3,0.7,4.3,0.7
441,"藤岡　真威人",2.9,13.4,0.2,1.4,2.1,0.7,0.5,5.5,1.2
441,"毎熊　克哉",2.9,10.6,0.5,0.5,1.5,0.3,0.2,1.9,1.9
451,"伊原　剛志",2.7,19.4,0.5,0.2,2.9,0.7,0.3,1.9,3.6
451,"細田　佳央太",2.7,14.4,0.5,0.9,2.6,0.2,0.7,3.3,0.9
451,"泉澤　祐希",2.7,11.8,0.5,1.0,1.7,0.5,0.3,1.0,0.9
451,"平山　浩行",2.7,13.6,0.2,0.2,2.4,1.0,0,1.5,3.3
455,"前野　朋哉",2.6,17.2,2.1,0,5.3,0.5,0.2,0.3,1.5
455,"若葉　竜也",2.6,10.8,0.7,0.5,1.5,1.0,0.2,1.7,0.2
455,"渡辺　大知",2.6,10.8,0.7,0.3,1.9,0.5,0.7,1.7,0.7
455,"井上　祐貴",2.6,9.1,0.2,0.7,1.4,0.2,0,1.9,1.0
455,"柿澤　勇人",2.6,9.3,0.2,0.7,0.7,0.9,0.3,1.2,0.9
455,"黒川　想矢",2.6,8.9,0,1.4,0.9,0.5,0.7,2.2,0.7
455,"野村　康太",2.6,10.5,0.5,1.2,0.9,0.2,0.9,3.4,0.3
462,"綱　啓永",2.4,12.2,0.5,1.2,0.5,0.2,0.5,3.6,1.0
462,"駒木根　葵汰",2.4,8.4,0,0.5,0.9,0.3,0.7,1.9,0.5
462,"西垣　匠",2.4,8.4,0.3,0.3,0.9,0.5,0.3,2.7,0.5
462,"藤原　大祐",2.4,10.1,0.3,1.0,1.4,0.2,0.7,2.1,0.5
466,"佐藤　大樹",2.2,14.4,0.2,1.2,0.7,0.5,1.4,3.6,1.4
466,"齋藤　潤",2.2,8.9,0.5,1.7,0.9,0.7,1.0,2.6,1.2
466,"内藤　秀一郎",2.2,9.8,0.3,1.0,0.9,0.3,0.3,2.4,0.3
466,"中沢　元紀",2.2,8.7,0.5,0.9,1.2,0.3,0,2.2,0.5
466,"山下　幸輝",2.2,9.4,0.3,0.7,1.0,0.2,1.2,1.4,0.3
471,"木戸　大聖",2.1,10.8,0.7,1.0,1.4,0.7,0.9,3.1,0.7
471,"三山　凌輝",2.1,14.1,0.2,1.2,1.5,0.3,0.2,3.1,0.5
471,"岩瀬　洋志",2.1,7.9,0.5,0.7,0.7,0.2,0.7,2.2,0.5
471,"川村　壱馬",2.1,9.6,0.7,1.4,0.7,0.9,1.0,3.4,1.2
471,"小林　虎之介",2.1,8.2,0,0.9,1.0,0,0.9,2.1,0.7
471,"松本　怜生",2.1,7.9,0.2,1.4,0.7,0.3,0.3,1.9,0.5
471,"杢代　和人",2.1,8.4,0.3,0.7,0.5,0.5,0.5,2.6,0.2
471,"森永　悠希",2.1,9.3,0.2,0.7,1.5,0.3,0.3,0.9,0.5
471,"吉野　北人",2.1,9.8,0.5,0.5,0.3,0.7,0.7,2.2,0.3
480,"青木　柚",1.9,8.4,0.2,0.5,0.9,0.3,0.7,1.7,0.3
480,"倉　悠貴",1.9,8.4,0.5,1.4,1.0,0.7,1.0,2.2,0.7
480,"濱　正悟",1.9,8.4,0.3,0.7,0.9,0.5,0.2,1.0,0.9
483,"奥　智哉",1.7,8.7,0.5,0.5,0.9,0.2,0.3,1.7,0.3
483,"柏木　悠",1.7,8.1,0.7,0.9,0.3,0.3,1.4,2.1,0.5
483,"草川　拓弥",1.7,8.2,0.7,1.7,0.7,0.7,1.0,1.7,1.0
483,"曽田　陵介",1.7,8.2,0.3,1.0,0.3,1.2,0.5,1.0,1.4
483,"八村　倫太郎",1.7,8.6,0.3,1.2,0.9,0.7,0.3,2.4,0.9
483,"福山　翔大",1.7,8.4,0.7,0.5,1.2,0.5,0,1.7,1.2
489,"上川　周作",1.5,8.1,0.7,0.7,1.2,0.2,0,0.7,1.4
489,"林　泰文",1.5,8.7,0.2,0.7,2.4,0.9,0,0.7,1.7
489,"兵頭　功海",1.5,8.1,0.2,0.9,0.7,0.2,0.3,2.2,0.7
489,"新原　泰佑",1.5,6.7,0.2,0.3,0,0.7,0.2,1.5,0.9
489,"味方　良介",1.5,7.4,0.5,0.2,0.9,0.5,0.5,1.2,0.3
489,"水沢　林太郎",1.5,7.4,0.7,0.7,0.3,0.5,0.7,1.5,0.7
495,"大西　利空",1.4,8.2,0.5,0.5,0.5,0.3,0.5,1.2,0.3
495,"山時　聡真",1.4,7.4,0.3,0.9,0.3,0.2,0.2,1.4,0.5
495,"豊田　裕大",1.4,7.2,0.2,0.7,0.5,0.3,0.3,2.1,0.5
495,"山中　柔太朗",1.4,7.5,0.5,0.7,0.3,0.3,0.5,2.1,0.7
499,"橋本　さとし",1.0,9.4,0.2,0.3,1.5,0.3,0.2,1.4,1.5
499,"越山　敬達",1.0,6.5,0,0.7,0.9,0.2,0.2,1.4,0.5
