"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/女性20～34歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
274,"吉川　晃司",12.6,69.1,1.0,2.5,7.7,3.7,1.0,16.8,29.4
274,"工藤　阿須加",12.6,57.1,1.7,7.7,5.4,2.1,1.5,17.6,1.7
278,"今田　耕司",12.4,86.3,33.1,2.7,13.0,2.9,1.2,0.4,3.1
278,"千原　ジュニア",12.4,85.1,33.1,2.1,12.8,2.5,0.6,1.2,2.3
278,"矢部　浩之",12.4,77.6,27.9,2.1,8.5,4.1,0.2,1.5,2.7
278,"田中　直樹",12.4,73.3,31.3,1.9,12.8,2.7,1.0,0.4,1.4
278,"松田　龍平",12.4,69.6,2.9,2.9,22.2,3.9,0.6,11.2,13.5
283,"ユ－スケ・サンタマリア",12.2,79.7,17.2,2.5,20.3,2.9,0.8,3.5,8.5
283,"織田　裕二",12.2,77.4,3.3,4.1,9.9,5.0,0.4,13.5,17.2
283,"はじめしゃちょ－",12.2,79.3,16.2,2.9,15.3,1.4,1.5,4.4,0.4
283,"尾上　松也",12.2,71.0,8.7,4.4,14.5,3.5,0.4,6.8,7.4
283,"田中　圭",12.2,87.2,8.7,5.4,13.3,1.5,4.3,16.4,5.6
288,"小籔　千豊",12.0,79.5,28.6,1.2,15.7,3.7,0.6,0.8,2.3
288,"南原　清隆",12.0,77.8,21.9,2.3,7.4,7.2,1.0,0.4,3.1
288,"西畑　大吾",12.0,59.4,8.3,6.2,3.3,1.9,16.4,13.3,1.0
291,"伊藤　俊介",11.8,68.1,28.0,1.4,10.4,0.8,0,0.6,1.2
291,"上川　隆也",11.8,66.5,2.7,5.4,5.4,3.9,0.8,10.6,22.6
293,"ＨＩＫＡＫＩＮ",11.6,88.2,22.8,2.5,19.0,5.6,0.6,1.2,0.6
293,"山口　智充",11.6,72.7,25.3,3.1,11.8,3.3,0.4,2.7,4.6
293,"野村　萬斎",11.6,71.0,1.2,4.4,12.6,5.6,0.6,5.6,13.2
293,"六角　精児",11.6,71.0,11.0,1.2,31.5,4.1,0.4,0.4,2.3
297,"石原　良純",11.4,83.8,20.5,2.5,15.1,5.0,0.6,0.6,6.0
297,"浅利　陽介",11.4,63.1,5.8,4.3,15.7,2.9,2.5,3.7,2.5
297,"加瀬　亮",11.4,51.3,1.2,4.6,10.4,2.9,0,10.1,10.1
297,"宮世　琉弥",11.4,43.1,1.4,5.0,4.8,1.7,6.0,16.1,1.5
301,"ビ－トたけし（北野　武）",11.2,87.2,16.8,1.2,19.0,6.6,0.2,3.3,7.5
301,"伊藤　淳史",11.2,73.1,6.4,4.6,19.1,4.6,2.3,3.9,2.7
301,"長谷川　博己",11.2,60.2,1.7,5.2,6.8,2.7,0.6,10.6,19.9
301,"池松　壮亮",11.2,55.9,1.2,2.1,15.9,3.7,0.6,11.0,7.4
305,"寺田　心",11.0,83.4,1.9,7.4,9.5,3.1,15.1,4.6,0.2
305,"伊集院　光",11.0,82.2,16.8,1.0,13.5,7.5,1.5,0.6,2.7
305,"笹野　高史",11.0,68.5,7.5,1.0,18.0,5.4,1.0,0.4,7.9
305,"小澤　征悦",11.0,65.4,5.6,1.5,12.0,2.9,0.6,7.4,19.9
305,"塚本　高史",11.0,60.5,4.3,3.5,8.7,2.1,1.2,10.6,5.6
305,"岡山　天音",11.0,50.9,2.9,3.1,24.4,1.5,1.5,3.5,2.1
305,"寺脇　康文",11.0,50.3,2.7,3.5,6.2,4.8,0.4,7.2,14.5
312,"長嶋　一茂",10.8,83.6,22.8,4.1,18.0,3.3,0.8,3.3,4.4
312,"柄本　時生",10.8,71.0,4.8,1.4,31.3,3.1,0.8,1.5,3.5
312,"田中　要次",10.8,67.5,4.6,1.5,22.6,3.1,0.8,2.5,10.6
315,"梅沢　富美男",10.6,84.5,18.6,1.5,14.1,4.1,1.9,0.4,7.5
315,"田村　淳",10.6,86.3,26.3,1.7,14.7,2.3,0.6,3.7,2.5
315,"陣内　孝則",10.6,71.0,7.2,3.9,10.3,3.9,0.4,7.4,23.0
315,"八木　勇征",10.6,40.6,1.2,6.0,1.7,0.6,2.3,17.8,1.2
315,"白洲　迅",10.6,37.1,1.7,7.5,2.7,1.0,2.5,14.7,2.1
320,"関口　メンディ－",10.4,81.2,23.6,3.7,20.1,1.7,1.2,6.0,1.9
320,"香川　照之",10.4,80.3,7.7,1.5,15.5,3.1,0,2.5,10.1
320,"白濱　亜嵐",10.4,66.3,2.3,6.4,4.4,1.9,3.1,27.1,2.1
320,"野村　周平",10.4,68.5,4.1,3.7,8.9,1.7,1.9,21.5,2.5
320,"片寄　涼太",10.4,65.4,1.2,6.8,4.1,1.5,4.8,23.4,2.5
325,"林　修",10.3,86.5,10.4,2.7,12.2,15.3,0.4,0.8,1.9
325,"つるの　剛士",10.3,83.4,13.3,3.5,11.8,4.4,0.4,4.3,4.3
325,"三浦　友和",10.3,62.3,0.4,3.7,4.6,6.2,0,7.5,23.2
325,"本木　雅弘",10.3,58.4,1.4,3.9,8.1,3.5,0.2,11.8,20.1
325,"森田　哲矢",10.3,53.4,24.2,1.0,10.6,1.9,0.4,0.8,1.0
330,"中山　秀征",10.1,76.0,12.0,2.9,7.0,6.6,0.6,1.5,6.0
330,"染谷　将太",10.1,67.9,1.9,3.5,24.4,2.3,1.2,8.9,3.7
330,"宮沢　氷魚",10.1,56.3,1.4,7.5,10.8,2.3,1.0,15.7,3.5
333,"土田　晃之",9.9,78.7,27.9,1.4,11.8,4.1,0.4,0.6,2.1
333,"勝地　涼",9.9,72.1,10.8,4.6,12.8,1.0,0.4,8.7,3.7
333,"高橋　克典",9.9,63.2,1.7,3.3,5.4,3.5,0.8,11.8,26.3
333,"勝村　政信",9.9,57.4,7.9,1.7,9.7,3.5,0.4,3.3,9.1
333,"大谷　亮平",9.9,54.0,1.9,5.0,5.8,3.1,0.4,14.3,20.5
333,"犬飼　貴丈",9.9,44.9,1.5,6.8,4.3,1.7,2.3,13.7,1.9
339,"温水　洋一",9.7,76.0,10.8,0.8,28.6,1.4,2.5,0.4,2.7
339,"おいでやす小田",9.7,72.1,26.7,0.4,13.5,1.0,0.8,0.6,1.2
339,"杉本　哲太",9.7,60.9,3.1,2.9,8.9,4.3,1.2,5.2,19.0
339,"槙野　智章",9.7,61.5,12.0,3.9,7.4,2.3,0.2,8.3,2.9
339,"田辺　誠一",9.7,55.3,4.3,4.1,7.7,3.1,1.0,8.9,14.9
339,"森山　未來",9.7,56.7,1.4,2.1,25.7,2.7,0.2,5.4,3.5
345,"太田　光",9.5,84.1,28.2,1.7,21.1,3.1,0.8,0.8,1.9
345,"加藤　浩次",9.5,83.0,18.8,1.4,11.4,4.1,0,2.1,3.7
345,"岩井　勇気",9.5,74.3,28.0,1.7,14.5,1.2,1.2,1.2,1.0
345,"浅野　忠信",9.5,65.4,1.5,1.9,11.2,3.1,0.6,13.3,26.3
345,"柄本　明",9.5,64.4,3.3,0.6,18.4,5.0,0.6,1.9,12.4
345,"河合　郁人",9.5,66.0,20.1,4.4,9.9,2.5,1.0,6.8,1.2
345,"綱　啓永",9.5,31.3,2.1,3.5,1.9,2.1,2.9,11.4,1.0
352,"カンニング竹山",9.3,85.9,25.7,1.0,17.4,3.7,0.8,1.0,1.5
352,"堺　正章",9.3,81.4,6.8,1.7,10.4,5.0,1.0,1.5,11.6
352,"田中　裕二",9.3,82.0,28.8,2.7,10.6,4.4,2.3,0.8,1.5
352,"藤岡　弘、",9.3,76.6,7.0,1.4,17.6,4.8,1.0,4.4,16.4
352,"矢本　悠馬",9.3,43.9,8.1,2.7,11.4,2.7,2.5,2.5,0.4
352,"一ノ瀬　ワタル",9.3,35.4,7.5,1.0,14.3,1.7,2.3,1.4,1.0
358,"ひょうろく",9.1,41.0,14.9,1.2,16.1,1.2,1.7,0.4,0.4
358,"木戸　大聖",9.1,22.1,1.2,3.3,1.5,1.0,4.1,9.3,0.6
360,"上地　雄輔",8.9,78.5,14.1,3.1,8.7,1.2,2.3,6.0,1.9
361,"川平　慈英",8.7,65.0,9.1,1.9,11.8,2.9,0.2,1.7,5.0
361,"宇梶　剛士",8.7,56.7,4.4,3.3,12.2,3.3,0.6,4.8,10.4
361,"鈴木　浩介",8.7,50.9,6.4,1.9,17.0,2.1,0.6,2.9,5.0
361,"森崎　ウィン",8.7,47.0,2.9,3.9,6.6,2.3,1.2,11.0,2.3
365,"武井　壮",8.5,82.8,17.0,2.5,19.7,3.7,0.6,2.9,2.3
365,"玉山　鉄二",8.5,51.3,1.2,2.3,7.9,3.1,0.2,13.5,18.8
365,"塩野　瑛久",8.5,26.7,1.0,4.8,2.3,1.4,1.4,11.6,2.1
368,"武田　鉄矢",8.3,82.8,4.4,2.1,14.5,5.4,0.4,0.6,8.3
368,"東野　幸治",8.3,81.4,27.3,1.7,14.1,3.3,0.8,0.8,2.1
368,"大倉　孝二",8.3,42.9,7.0,1.2,16.1,2.7,0,2.1,3.7
371,"ビビる大木",8.1,79.5,28.2,1.7,11.8,2.1,0.6,0.2,1.5
371,"片岡　愛之助",8.1,73.3,1.9,4.8,12.6,3.5,0.4,4.4,14.3
371,"濱田　龍臣",8.1,59.0,1.4,7.0,4.6,1.4,7.7,10.8,0.6
371,"細田　佳央太",8.1,34.0,1.0,4.8,4.3,1.7,1.7,6.8,0.4
371,"渡邊　圭祐",8.1,31.7,1.4,4.3,4.3,1.4,1.5,12.6,2.1
376,"高橋　英樹",7.9,70.4,3.7,1.7,7.0,5.4,0.6,2.9,18.0
376,"浜野　謙太",7.9,52.2,13.0,1.2,20.9,1.0,0.6,0.8,1.2
376,"光石　研",7.9,41.2,1.4,1.9,7.0,3.9,0.6,1.5,9.3
379,"岡田　圭右",7.7,77.4,27.3,1.5,10.8,1.5,0.4,1.9,1.9
380,"市川　團十郎白猿　（堀越　寶世）",7.5,75.0,1.4,4.1,10.8,2.7,0.2,10.1,11.8
380,"荒川　良々",7.5,52.6,9.3,1.5,23.6,1.4,0.4,0.4,0.6
380,"真田　広之",7.5,39.5,0.6,1.5,6.2,4.1,0,7.4,15.5
380,"古川　雄大",7.5,35.0,1.4,4.1,5.0,1.5,1.4,10.3,4.6
380,"野村　康太",7.5,23.2,1.2,3.9,1.7,0.6,2.1,10.6,0.6
385,"國村　隼",7.4,50.7,1.7,1.7,8.7,4.3,0.6,1.5,15.5
385,"佐久間　宜行",7.4,40.8,8.9,1.0,10.1,3.9,0.6,0.8,3.3
385,"萩原　利久",7.4,34.4,1.4,5.6,4.6,1.5,1.9,8.3,0.8
388,"哀川　翔",7.2,79.3,5.2,2.5,18.4,3.1,0.6,10.1,19.0
388,"勝俣　州和",7.2,79.9,25.1,1.5,12.6,1.4,1.0,0.6,1.4
388,"坂上　忍",7.2,85.3,9.1,1.7,16.8,4.3,0.2,1.2,3.5
388,"内藤　剛志",7.2,47.0,2.7,2.1,7.2,4.3,1.0,1.7,10.6
388,"石丸　幹二",7.2,41.2,1.0,3.3,5.8,4.4,0.2,6.2,12.6
388,"橋本　じゅん",7.2,32.5,4.1,1.2,8.7,2.5,0,1.7,4.1
394,"薬丸　裕英",7.0,70.4,2.9,5.6,6.2,5.8,0.4,3.7,8.7
394,"板尾　創路",7.0,59.2,10.8,1.7,15.7,1.4,0.6,1.5,6.0
394,"今野　浩喜",7.0,48.0,11.4,1.2,17.8,1.4,0.8,1.5,1.0
394,"吉岡　秀隆",7.0,47.8,0.6,2.5,11.0,4.3,0.2,1.7,8.7
394,"青木　崇高",7.0,39.5,1.4,2.5,6.8,1.9,0,5.8,10.1
394,"大東　駿介",7.0,38.9,1.0,3.5,6.8,1.9,0.2,10.3,3.7
394,"吉野　北人",7.0,26.5,0.6,3.1,2.1,0.4,2.5,8.9,0.4
401,"高嶋　政伸",6.8,69.6,5.0,3.9,15.3,4.3,0.4,2.1,10.6
401,"桐山　漣",6.8,33.8,0.6,2.9,3.9,0.8,0.2,14.7,3.1
401,"清水　尋也",6.8,31.5,0.8,2.7,12.2,0.8,0.6,6.2,1.4
404,"船越　英一郎",6.6,75.2,2.7,2.3,8.5,4.1,0.4,2.7,18.6
404,"平岡　祐太",6.6,43.1,1.4,6.0,2.5,1.0,0.4,14.3,4.4
404,"窪塚　愛流",6.6,37.5,1.4,3.9,4.8,0.2,4.1,9.7,0.6
407,"中村　獅童",6.4,77.4,4.4,1.9,17.4,2.7,0.4,5.2,8.9
407,"小林　薫",6.4,44.7,0.8,1.7,6.6,3.1,0.6,3.1,16.2
407,"でんでん",6.4,35.2,6.4,0.6,13.5,1.9,0.8,0.6,2.5
410,"眞島　秀和",6.2,43.3,1.5,2.9,6.2,2.3,0.2,8.5,15.7
410,"前田　旺志郎",6.2,40.2,2.1,3.9,4.6,1.7,3.3,6.2,0.6
410,"山中　柔太朗",6.2,23.4,1.5,2.9,2.3,1.0,1.7,7.7,1.0
413,"筧　利夫",6.0,47.8,4.8,1.7,8.3,2.1,0.2,2.5,6.8
413,"井之脇　海",6.0,26.9,1.2,4.3,6.2,1.4,1.0,3.7,1.0
413,"黒川　想矢",6.0,16.4,0.6,2.3,4.4,0.8,2.5,4.6,1.0
416,"中村　勘九郎　（波野　雅行）",5.8,60.7,2.7,3.7,9.5,3.3,0.2,2.1,6.4
416,"岸谷　五朗",5.8,42.7,1.0,1.9,7.5,2.5,0,2.5,13.3
416,"佐藤　大樹",5.8,29.0,1.9,3.1,2.3,0.6,3.3,9.5,0.2
416,"若葉　竜也",5.8,26.9,0.6,1.9,8.5,1.5,0.6,6.2,1.9
420,"高嶋　政宏",5.6,66.0,5.4,2.5,11.2,2.1,0,2.5,9.5
420,"高野　洸",5.6,22.6,1.0,2.9,2.3,1.7,1.7,6.6,0.6
422,"恵　俊彰",5.4,61.9,5.0,2.5,6.4,3.9,0,1.7,4.1
423,"三宅　裕司",5.2,57.8,6.2,2.1,8.5,3.5,0.4,0.8,5.0
423,"マキタスポ－ツ",5.2,48.2,10.8,0.6,16.8,1.9,0,0.2,3.5
423,"渡辺　いっけい",5.2,38.9,2.1,1.4,9.1,3.7,0.8,1.5,5.0
426,"原田　龍二",5.0,49.7,9.3,2.1,8.1,0.8,0.2,3.3,6.6
426,"津田　寛治",5.0,32.3,1.4,1.5,7.4,2.3,0.8,2.7,7.7
426,"櫻井　海音",5.0,26.9,0.4,3.9,2.9,0.4,1.9,9.1,0.2
426,"音尾　琢真",5.0,25.1,3.3,0.8,8.3,2.3,0.2,1.2,3.7
426,"尾崎　匠海",5.0,22.1,1.5,3.3,2.1,1.0,2.5,7.5,0.6
431,"別所　哲也",4.8,40.4,1.2,2.1,4.1,2.3,0,5.0,11.6
431,"北村　有起哉",4.8,36.4,1.7,1.7,11.6,1.7,0.6,1.4,4.8
431,"三浦　貴大",4.8,31.3,0.2,2.7,3.9,1.9,0,4.1,1.9
431,"迫田　孝也",4.8,23.8,2.9,1.2,5.6,1.5,0,1.5,1.4
431,"高橋　光臣",4.8,25.1,1.7,2.9,3.9,1.2,0.6,6.2,4.1
436,"駿河　太郎",4.6,35.8,1.2,3.7,6.6,1.9,0,4.8,2.9
436,"三宅　弘城",4.6,31.5,3.5,1.0,8.7,2.3,0,0.4,3.7
436,"奥平　大兼",4.6,24.2,0.2,2.3,5.0,0.2,0.8,3.7,0.6
436,"川村　壱馬",4.6,22.1,0.6,1.5,1.7,1.0,0.2,7.7,1.7
440,"平山　浩行",4.4,27.3,1.5,1.2,3.5,1.2,0.6,4.3,8.1
440,"中島　颯太",4.4,24.2,0.8,3.3,2.1,0.4,3.5,7.4,0
442,"峰　竜太",4.1,61.7,3.1,4.3,5.0,4.6,0.4,1.5,5.2
442,"奥田　瑛二",4.1,35.2,0.6,1.2,4.3,2.7,0.4,3.3,13.0
442,"吹越　満",4.1,29.6,1.7,1.5,9.3,2.1,0.4,0.8,6.0
442,"水沢　林太郎",4.1,16.6,0.2,2.1,1.5,0.6,1.4,6.4,0.8
442,"岩瀬　洋志",4.1,14.7,0.8,2.5,1.7,0.6,0.6,6.6,0.8
442,"柏木　悠",4.1,15.5,1.0,2.3,1.5,0.8,3.1,3.5,1.0
448,"松本　幸四郎　（藤間　照薫）",3.9,44.5,1.0,3.1,4.8,2.7,0.6,2.9,10.1
448,"菅生　新樹",3.9,34.0,0.8,2.9,7.7,0.6,0.6,4.8,0.6
448,"中川　大輔",3.9,25.0,1.0,1.7,1.0,0.8,1.0,6.8,1.2
448,"柿澤　勇人",3.9,17.8,0.8,1.7,2.7,1.2,0.6,4.3,1.7
452,"市川　染五郎　（藤間　齋）",3.7,30.8,0.8,2.7,4.4,0.8,0.8,5.0,1.4
452,"永瀬　正敏",3.7,23.4,0.4,1.0,5.4,1.2,0.2,3.3,7.0
452,"前田　拳太郎",3.7,20.3,0.4,1.5,1.5,0.6,1.4,5.6,0.6
452,"八村　倫太郎",3.7,17.2,1.7,1.5,2.5,1.0,0.8,4.3,0.2
456,"森永　悠希",3.5,23.8,0.4,1.5,6.2,1.0,0.8,1.7,0.6
456,"岡部　たかし",3.5,19.5,2.1,1.4,7.4,1.5,0.4,1.2,1.9
458,"梶原　善",3.3,32.5,3.9,1.2,12.6,1.4,0.4,0.2,2.1
458,"山中　崇",3.3,25.0,0.8,1.2,6.6,0.8,0,2.1,3.3
458,"一ノ瀬　颯",3.3,18.0,1.4,2.1,2.3,1.0,0.2,5.4,0.8
458,"齋藤　潤",3.3,14.5,0.2,1.7,1.7,1.0,0.8,3.7,0.2
462,"藤岡　真威人",3.1,23.0,0.2,2.1,2.7,0.8,1.4,7.7,0.4
462,"毎熊　克哉",3.1,20.9,0.2,1.0,3.9,2.1,0,2.9,4.3
462,"曽田　陵介",3.1,17.0,0.8,1.4,1.7,0.8,1.0,5.8,0.2
462,"西垣　匠",3.1,17.2,0.8,2.3,1.0,0.2,1.4,5.6,1.2
462,"藤原　大祐",3.1,18.8,0,1.7,1.2,0.4,2.9,4.1,0.2
462,"山下　幸輝",3.1,18.4,0.6,1.2,2.3,1.0,1.9,4.3,0.4
462,"駒木根　葵汰",3.1,12.6,0.2,2.1,2.3,0.8,0.8,2.7,0.4
469,"前野　朋哉",2.9,30.4,3.1,0.8,10.8,1.4,0.4,0.2,1.0
469,"三山　凌輝",2.9,32.7,1.0,1.7,7.2,0.6,0.4,5.6,0.8
469,"草川　拓弥",2.9,16.4,1.0,1.9,1.7,0.4,0.8,3.7,0.6
469,"松本　怜生",2.9,14.3,0.2,1.2,1.5,0,0.4,3.7,0.8
469,"杢代　和人",2.9,13.7,0.4,1.2,1.5,0.4,0.6,4.4,0.6
474,"伊原　剛志",2.7,24.2,0.8,1.5,4.3,0.4,0,1.4,5.4
474,"中村　隼人",2.7,25.5,0.6,1.9,3.5,0.8,0.4,5.8,1.9
474,"泉澤　祐希",2.7,19.1,0.2,3.1,2.5,1.2,1.0,3.3,0.8
474,"小宮　璃央",2.7,16.6,1.0,0.8,1.5,0.8,1.0,5.4,0.6
478,"上杉　柊平",2.5,17.6,0.6,1.0,2.1,0.2,0.2,3.1,2.5
478,"渡辺　大知",2.5,20.1,0.6,1.4,4.4,0.4,0.2,1.4,0.4
478,"内藤　秀一郎",2.5,14.5,0.6,1.4,1.2,0.6,0.6,3.5,1.0
478,"中沢　元紀",2.5,13.3,0.4,1.9,1.2,0.6,1.5,5.0,0.2
478,"結木　滉星",2.5,13.2,0.6,1.0,1.7,1.0,0.6,3.3,0.8
483,"坂東　彌十郎",2.3,20.3,1.0,0.8,2.5,1.4,0.2,1.4,3.5
483,"井上　祐貴",2.3,16.6,0.6,1.5,2.1,0.4,0.6,3.9,0.6
483,"豊田　裕大",2.3,13.3,0.2,1.5,1.5,0.8,1.0,3.7,0.4
486,"兵頭　功海",2.1,14.7,0.2,2.1,2.5,0.4,0.2,3.5,0.6
486,"奥　智哉",2.1,13.3,0.4,1.2,2.1,0.2,1.0,3.3,0.8
488,"橋本　さとし",1.9,13.3,0.4,1.2,2.3,0.6,0,1.2,1.5
488,"味方　良介",1.9,12.6,0.2,1.2,1.7,0.2,0.2,2.5,0.4
490,"小林　虎之介",1.7,11.2,0.6,1.5,1.5,0.2,0.8,3.1,0.2
490,"新原　泰佑",1.7,10.6,0.4,0.6,0.8,0,1.4,4.1,0
492,"大西　利空",1.5,11.8,0.4,1.4,1.4,0.2,1.0,2.7,0.2
492,"林　泰文",1.5,13.5,0.2,1.2,2.7,0.2,0,0.4,0.6
494,"倉　悠貴",1.4,12.2,0,0.8,2.5,0.4,0.8,2.7,0.4
494,"山時　聡真",1.4,12.8,0.2,1.0,2.5,0.8,0.4,2.9,0.6
494,"濱　正悟",1.4,11.2,0.4,1.0,3.1,0.4,0,1.4,0.4
494,"福山　翔大",1.4,12.0,0.2,1.5,1.7,0,0.4,2.9,1.2
494,"越山　敬達",1.4,9.9,0.2,0.4,1.7,0.4,0.6,1.9,0.2
499,"青木　柚",1.2,12.2,0.2,0.8,2.1,0.2,0.6,2.5,0.2
499,"上川　周作",1.2,11.2,0.4,0.4,3.7,0.2,0.2,0.4,0.4
