"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/男性50～69歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
276,"大島　美幸",16.0,88.5,46.0,1.5,34.7,4.2,1.9,1.2,1.6
277,"原　日出子",15.9,82.8,1.2,5.6,18.7,9.9,3.8,3.3,36.4
277,"高橋　惠子",15.9,75.2,1.5,4.9,19.8,8.3,2.6,7.6,39.8
277,"西田　尚美",15.9,45.9,4.1,4.7,16.6,5.6,3.9,3.0,13.1
280,"谷　まりあ",15.8,48.1,3.5,6.7,12.5,1.9,18.1,3.1,3.6
281,"高橋メアリ－ジュン",15.7,65.5,2.0,4.1,25.6,2.4,7.6,13.0,9.9
281,"川島　海荷",15.7,62.1,1.4,9.3,14.0,2.0,22.0,1.3,2.7
281,"キムラ　緑子",15.7,59.1,4.4,3.4,26.6,6.0,0.9,5.4,20.0
281,"山下　美月",15.7,47.5,1.6,8.2,11.2,2.3,18.8,2.5,2.7
285,"宮澤　エマ",15.6,59.3,2.4,6.5,21.7,6.4,8.9,4.5,10.4
286,"南　果歩",15.4,89.8,1.2,4.8,29.1,7.0,5.6,4.9,29.8
286,"山口　もえ",15.4,90.3,12.8,7.4,32.6,3.6,13.5,1.0,9.3
288,"滝川　クリステル",15.3,95.2,1.0,14.8,30.3,13.3,4.7,14.3,29.8
288,"萬田　久子",15.3,90.1,3.0,4.3,25.1,8.3,2.0,11.5,42.7
288,"松井　玲奈",15.3,62.9,2.3,11.1,16.3,2.0,20.8,3.8,3.6
291,"トラウデン　直美",15.2,67.8,1.6,9.2,22.2,5.5,13.8,5.4,5.6
292,"神田　愛花",15.1,76.2,20.6,4.4,29.7,4.9,4.6,2.0,4.3
292,"松本　穂香",15.1,42.4,2.0,7.6,13.8,2.1,15.4,1.3,1.4
294,"酒井　若菜",15.0,63.4,1.5,7.4,17.9,2.5,13.7,2.3,8.1
295,"新川　優愛",14.9,43.7,1.3,8.1,9.6,2.5,15.8,2.7,3.5
296,"シシド・カフカ",14.8,61.0,1.1,3.3,29.8,2.2,3.0,16.1,8.7
297,"ゆりやんレトリィバァ",14.7,85.7,40.2,1.4,39.4,2.5,2.3,1.9,0.9
298,"ともさか　りえ",14.6,90.9,3.2,8.2,32.6,4.8,8.1,3.7,15.6
298,"北斗　晶",14.6,93.2,25.6,1.5,38.9,8.3,1.0,6.2,3.9
298,"森口　瑶子",14.6,56.4,1.8,7.4,15.7,4.7,6.6,4.3,19.1
298,"森　香澄",14.6,51.6,2.0,5.9,12.5,1.1,22.3,2.3,3.1
302,"成海　璃子",14.3,62.1,0.7,7.9,18.8,2.6,13.8,3.6,6.7
302,"泉　里香",14.3,40.4,1.4,5.5,8.8,1.8,13.4,4.9,8.8
304,"秋元　真夏",14.2,41.7,3.8,7.3,9.9,2.1,16.6,0.9,1.2
305,"大沢　あかね",14.1,84.0,13.1,5.1,23.4,3.4,7.7,1.6,3.8
305,"森　泉",14.1,87.7,20.8,5.9,36.6,3.1,6.6,7.3,4.3
307,"押切　もえ",14.0,86.9,1.1,7.9,22.5,2.7,11.0,10.2,16.2
308,"前田　敦子",13.9,90.5,3.3,5.8,33.7,3.7,16.3,3.4,4.7
308,"山口　紗弥加",13.9,56.7,1.4,6.0,16.9,4.8,8.4,5.8,15.0
308,"松村　沙友理",13.9,40.7,8.1,6.1,12.4,2.8,17.0,1.3,2.0
308,"岸井　ゆきの",13.9,38.2,2.3,4.1,18.9,2.5,7.3,1.1,2.6
312,"えなこ",13.8,49.3,1.5,3.8,17.6,1.0,18.3,3.2,2.3
313,"おかずクラブ",13.7,74.8,34.2,0.9,29.1,1.4,1.4,0.4,0.5
313,"りょう",13.7,65.4,0.7,4.1,26.2,5.1,1.6,17.9,23.0
313,"大政　絢",13.7,50.6,1.0,6.9,14.5,2.7,10.5,10.4,8.9
316,"高畑　淳子",13.6,89.0,8.3,2.5,30.7,7.3,1.0,4.3,25.2
316,"高橋　みなみ",13.6,79.6,9.6,5.7,23.9,5.3,11.2,3.3,3.5
316,"内田　理央",13.6,53.5,1.4,5.6,14.3,1.8,15.9,3.1,4.7
319,"ベッキ－",13.4,94.7,13.4,4.4,39.1,2.0,9.3,2.6,4.1
320,"貴島　明日香",13.3,42.5,1.3,8.2,10.5,1.5,16.4,3.1,3.2
320,"武田　玲奈",13.3,42.3,0.8,6.0,11.0,1.8,15.2,4.1,2.4
322,"山崎　静代",13.1,81.6,33.7,1.9,36.6,3.2,2.2,2.6,1.3
322,"板谷　由夏",13.1,48.8,1.0,4.2,14.8,4.2,3.2,9.0,18.4
322,"葵　わかな",13.1,45.2,1.0,8.1,10.0,2.5,14.9,1.2,1.5
325,"ＬｉＬｉＣｏ",13.0,87.2,16.4,1.9,39.3,5.1,1.3,7.3,10.0
326,"千秋",12.9,92.0,22.9,3.1,44.6,3.1,5.1,1.8,4.2
327,"生駒　里奈",12.8,57.9,3.2,7.1,15.2,2.3,21.0,1.2,1.5
327,"堀田　茜",12.8,50.6,4.9,6.6,11.4,2.6,17.3,1.9,2.2
327,"原　菜乃華",12.8,33.1,1.3,7.8,7.4,1.5,17.1,1.0,1.0
330,"影山　優佳",12.7,36.8,1.2,6.8,10.8,4.7,12.9,0.9,1.1
331,"村上　知子",12.6,85.1,36.8,1.5,29.8,2.8,2.3,1.0,2.2
332,"平手　友梨奈",12.5,64.8,1.1,4.5,31.5,1.4,9.1,11.9,2.1
333,"鈴木　奈々",11.9,78.3,22.7,3.4,26.7,1.1,12.3,0.8,2.0
333,"平　祐奈",11.9,46.0,2.0,7.2,10.2,0.7,22.6,1.1,2.0
333,"桜井　ユキ",11.9,34.1,0.9,3.5,15.6,2.2,3.9,5.1,7.7
336,"遼河　はるひ",11.8,60.9,4.1,6.9,17.4,4.3,3.5,13.9,20.9
337,"松嶋　尚美",11.6,88.1,34.0,1.6,33.4,2.3,2.1,1.4,3.3
337,"ダレノガレ明美",11.6,82.9,9.1,4.9,31.9,2.4,10.5,5.5,5.0
339,"笛木　優子",11.4,47.9,0.5,6.0,12.8,3.7,4.7,3.9,16.4
339,"蓮佛　美沙子",11.4,41.9,0.7,6.5,11.9,3.9,8.0,2.3,9.2
341,"高橋　真麻",11.1,80.8,16.2,3.1,32.3,5.1,2.2,1.2,4.8
341,"鈴木　杏",11.1,60.2,1.2,4.8,20.0,3.5,4.4,3.9,9.3
343,"高梨　臨",10.8,38.2,1.2,7.2,10.1,2.4,8.9,3.7,5.8
343,"福地　桃子",10.8,39.5,0.8,7.2,11.4,2.5,13.5,1.2,2.2
345,"かなで",10.7,72.6,34.8,1.4,26.8,1.5,3.4,0.4,0.9
345,"山田　杏奈",10.7,31.9,1.2,5.3,9.4,1.9,13.7,0.7,1.0
347,"村重　杏奈",10.6,60.7,15.4,2.7,20.7,1.2,13.0,1.1,1.2
347,"當真　あみ",10.6,28.5,0.4,6.6,7.2,0.7,14.7,0.8,0.9
349,"山田　優",10.4,80.9,1.3,5.6,24.5,3.2,6.0,15.9,13.6
349,"山本　舞香",10.4,46.1,1.3,5.3,15.7,1.4,13.0,8.0,4.4
349,"大原　優乃",10.4,29.2,1.1,4.1,6.9,1.2,13.6,0.7,1.2
352,"白石　聖",10.3,29.7,1.0,5.1,6.7,0.9,11.6,1.2,1.5
353,"齊藤　京子",10.2,38.3,3.2,5.9,9.9,0.5,14.6,2.3,1.1
354,"知花　くらら",10.1,52.8,0.8,5.7,15.2,3.8,6.9,6.4,11.4
354,"石井　杏奈",10.1,29.7,1.0,5.3,8.8,2.0,11.2,3.3,1.6
356,"森　星",10.0,62.7,6.6,5.3,22.1,1.6,10.4,6.0,3.9
356,"美村　里江",10.0,32.1,0.5,4.9,9.4,3.2,4.6,2.3,9.4
356,"見上　愛",10.0,31.1,1.0,4.8,14.3,0.9,8.5,2.2,1.5
359,"奥貫　薫",9.9,32.0,0.8,3.7,9.2,2.8,4.9,2.2,10.0
360,"永尾　柚乃",9.6,57.8,5.8,3.1,20.5,1.4,21.5,0.3,0.3
360,"石橋　静河",9.6,31.9,0.4,4.8,12.2,2.5,5.0,4.5,5.0
360,"桜田　ひより",9.6,32.0,1.0,4.8,9.4,1.1,13.7,0.8,1.1
363,"鈴木　愛理",9.5,29.8,1.4,5.1,6.4,1.5,12.6,1.8,1.9
363,"瀧内　公美",9.5,28.6,1.1,3.1,9.4,2.6,4.1,4.5,9.6
365,"丸山　桂里奈",9.4,87.5,33.4,1.1,37.8,1.2,2.1,2.1,1.8
366,"臼田　あさ美",9.3,40.2,1.9,5.3,12.5,3.0,7.3,2.3,5.3
366,"山崎　怜奈",9.3,40.9,1.9,4.6,11.6,3.0,8.7,1.5,1.4
368,"平岩　紙",9.2,31.0,2.7,2.3,16.6,3.0,1.5,1.3,5.8
369,"サ－ヤ",9.1,48.2,14.8,2.4,16.6,2.2,3.9,2.3,1.3
369,"宇垣　美里",9.1,42.8,1.0,5.3,11.3,2.3,12.4,2.0,3.7
371,"アン　ミカ",9.0,90.8,16.5,3.3,41.4,5.8,0.9,6.8,11.5
371,"佐久間　由衣",9.0,33.7,0.7,4.7,10.5,1.6,8.2,3.7,3.5
371,"与田　祐希",9.0,25.5,1.3,4.3,7.2,0.4,13.6,0.5,0.8
374,"玉城　ティナ",8.9,48.5,1.3,4.5,14.7,1.5,16.4,2.5,2.8
374,"岡崎　紗絵",8.9,24.2,0.7,5.3,6.0,1.1,9.9,1.4,1.9
376,"大原　櫻子",8.7,46.0,1.2,5.4,13.0,1.8,13.0,2.1,2.5
377,"益若　つばさ",8.5,76.6,4.2,3.4,28.4,1.5,11.5,4.3,3.4
378,"早見　あかり",8.4,37.6,1.1,5.1,12.6,1.9,6.6,2.4,3.1
378,"中村　ゆり",8.4,27.9,0.8,4.1,8.0,2.3,5.7,2.2,6.0
378,"畑　芽育",8.4,26.1,1.8,4.8,6.2,1.3,12.9,0.2,1.1
381,"丸山　礼",8.3,52.2,20.4,1.4,21.0,2.0,2.2,1.3,1.4
381,"馬場　ふみか",8.3,37.2,1.2,4.2,8.7,1.2,10.1,1.5,4.2
383,"福田　麻貴",8.2,44.6,15.9,2.0,13.9,1.4,4.9,0.9,0.9
383,"三吉　彩花",8.2,38.8,0.7,4.8,10.0,1.1,8.3,6.1,4.8
385,"出口　夏希",8.1,22.6,0.3,4.9,5.5,1.1,10.0,0.9,1.2
386,"真飛　聖",8.0,33.5,1.8,3.2,9.1,3.1,2.6,6.4,12.2
386,"福本　莉子",8.0,28.5,0.5,4.8,7.0,1.3,11.5,0.9,1.0
388,"須藤　理彩",7.8,43.7,1.0,3.9,12.6,2.8,3.9,2.4,6.6
389,"和田　アキ子",7.7,97.9,8.7,1.8,45.1,4.7,1.0,5.7,6.5
389,"筒井　真理子",7.7,33.1,0.8,2.7,10.8,2.7,2.1,3.0,13.9
389,"堀内　敬子",7.7,27.8,1.1,3.3,8.5,3.9,3.7,1.2,9.3
392,"大友　花恋",7.6,29.8,1.2,4.9,7.0,1.2,11.4,0.5,0.5
392,"武田　梨奈",7.6,29.7,0.5,4.2,9.2,1.8,8.9,3.0,3.1
392,"田牧　そら",7.6,24.4,2.0,4.3,5.7,1.2,10.2,0,0.5
395,"岡本　玲",7.1,30.1,1.0,3.9,7.4,0.9,8.2,0.5,1.3
396,"志田　彩良",7.0,25.7,0.5,3.0,8.3,0.9,7.0,1.1,1.3
396,"吉川　愛",7.0,23.3,0.5,3.8,6.7,0.9,9.6,1.2,1.4
396,"関水　渚",7.0,19.9,0.5,3.5,6.0,0.5,8.2,1.2,0.7
399,"紺野　まひる",6.8,38.2,0.7,5.0,10.8,1.8,4.2,2.4,6.6
400,"田中　道子",6.6,32.4,2.1,2.6,13.7,1.8,2.5,3.7,5.1
401,"村山　輝星",6.5,31.5,2.4,4.9,10.3,1.1,10.8,1.0,0.3
402,"富田　望生",6.4,26.3,2.7,2.2,11.6,1.6,3.7,0.3,0.9
402,"古川　琴音",6.4,23.8,0.9,2.3,13.1,1.2,4.2,1.1,1.1
402,"八木　莉可子",6.4,24.1,0.8,4.2,9.3,0.9,6.5,1.8,1.5
405,"安斉　星来",6.2,22.7,1.1,3.5,8.2,0.8,6.5,4.6,1.3
406,"石田　ニコル",6.1,42.3,1.8,4.1,13.5,0.7,8.0,1.6,2.1
406,"石川　恋",6.1,25.2,0.5,3.5,5.8,0.8,9.2,1.4,1.0
408,"アイナ・ジ・エンド",6.0,37.0,0.5,1.8,19.3,1.1,2.2,5.0,1.3
409,"武藤　十夢",5.9,31.5,0.8,3.8,7.9,1.1,8.9,1.0,1.2
409,"井上　和",5.9,22.3,1.1,3.2,7.0,1.3,7.6,0.9,1.0
409,"恒松　祐里",5.9,19.4,0.5,3.2,6.2,0.7,5.8,1.8,1.9
409,"蒔田　彩珠",5.9,19.3,0.5,3.2,8.2,1.5,5.6,0.7,0.9
413,"宮脇　咲良",5.8,36.6,0.8,4.6,8.8,0.8,12.3,1.8,1.2
413,"久間田　琳加",5.8,18.2,0.5,2.7,4.7,0.3,7.6,0.4,0.5
415,"深川　麻衣",5.7,20.2,0.3,3.1,6.4,1.4,6.4,1.1,1.9
415,"森田　望智",5.7,18.1,0.3,1.8,7.7,1.6,3.6,1.5,2.3
417,"さとうほなみ",5.6,20.9,0.4,2.5,8.3,0.5,2.8,2.0,2.8
418,"山崎　紘菜",5.5,20.8,0.7,2.4,7.4,0.9,4.6,2.4,1.6
419,"なえなの",5.4,31.0,2.3,2.6,10.1,0.2,9.4,0.4,0.8
419,"吉谷　彩子",5.4,21.9,0.5,4.3,5.9,1.0,5.7,1.1,1.5
421,"藤原　さくら",4.9,23.8,0.4,2.4,9.7,1.4,5.1,0.7,1.5
421,"南　沙良",4.9,20.9,0.5,3.6,6.4,0.4,6.8,0.9,1.0
423,"工藤　美桜",4.8,20.9,0.7,3.2,5.3,0.3,8.2,0.9,0.9
423,"菅井　友香",4.8,19.8,0.7,3.8,5.7,1.5,6.7,0.9,1.3
425,"松井　愛莉",4.5,19.9,0.7,2.6,5.7,1.2,7.1,1.1,1.5
426,"鈴木　美羽",4.4,32.5,0.4,3.1,10.6,1.1,3.7,1.8,4.1
427,"小野　花梨",4.3,18.3,0.4,3.2,7.1,1.0,3.5,0.3,0.8
427,"箭内　夢菜",4.3,17.3,1.0,2.0,5.1,0.4,5.8,0,0.4
429,"矢吹　奈子",4.2,20.7,1.2,3.2,5.6,0.3,8.0,0.3,0.8
430,"横田　真悠",4.1,17.7,1.9,2.0,4.6,0.2,6.2,0.2,0.8
431,"鈴木　梨央",3.9,23.0,0.5,2.7,7.4,1.4,5.8,0.3,0.8
431,"仁村　紗和",3.9,16.4,0.9,1.9,7.3,1.3,2.6,1.5,1.2
433,"土居　志央梨",3.8,16.3,0.5,1.2,7.7,1.0,1.2,1.8,1.5
434,"飯沼　愛",3.7,15.7,0.7,2.4,4.3,0.7,5.7,0.3,1.1
435,"樋口　日奈",3.6,18.1,0.9,2.6,5.4,0.7,5.5,0.8,1.4
436,"渡辺　真起子",3.5,26.9,0.4,1.1,10.8,2.8,0.7,3.7,7.9
437,"上坂　樹里",3.4,17.6,0.4,2.1,5.0,0.4,3.0,0.1,0.7
438,"高石　あかり",3.3,19.3,0.3,2.3,6.5,1.2,3.6,1.4,1.6
438,"田辺　桃子",3.3,15.7,0.3,2.1,4.8,0.8,3.1,1.0,1.2
440,"齊藤　なぎさ",3.2,17.9,0.4,2.5,4.6,0.4,6.7,0.3,1.1
440,"浅川　梨奈",3.2,17.0,0.4,2.0,5.1,0.2,5.0,0.4,0.4
442,"三浦　透子",3.1,21.1,0.1,1.3,10.4,1.2,0.9,1.6,1.6
442,"菊地　姫奈",3.1,14.9,0,2.4,4.6,0,3.9,0.3,1.1
442,"片岡　凛",3.1,13.7,0.5,1.5,4.5,0.5,3.5,1.0,1.0
445,"伊藤　万理華",3.0,14.5,0.9,2.2,4.9,0.5,3.7,0.9,0.8
446,"中村　ゆりか",2.8,14.8,0.7,1.5,5.8,0.2,3.8,1.0,1.6
446,"マ－シュ彩",2.8,14.7,0.5,2.1,3.9,0.3,4.5,0.4,0.7
446,"若月　佑美",2.8,17.2,0.5,2.1,4.8,0.4,4.9,0.9,0.9
449,"宮崎　優",2.7,21.2,0.3,2.5,5.8,0.2,4.5,0.4,1.5
449,"茅島　みずき",2.7,14.0,0.2,2.2,4.9,0.2,4.1,0.8,0.4
451,"山本　千尋",2.6,18.7,0.2,2.7,6.5,1.0,3.1,1.9,3.2
452,"西野　未姫",2.5,33.5,3.3,2.3,9.6,1.0,6.0,0.1,1.2
452,"莉子",2.5,17.1,0.2,2.4,5.6,0.7,4.2,0.7,0.8
454,"セントチヒロ・チッチ",2.3,18.9,0.3,1.4,8.0,0.4,2.3,1.8,0.8
454,"玉田　志織",2.3,16.8,0.7,2.0,4.3,0.3,4.9,0.9,1.2
454,"松島　花",2.3,17.2,0.9,1.4,6.0,0.8,3.7,1.3,2.5
457,"長井　短",2.1,15.2,1.0,1.0,8.8,0.5,1.3,1.0,0.3
457,"鳴海　唯",2.1,15.8,0.7,2.2,5.3,0.5,3.6,0.2,0.8
459,"吉柳　咲良",1.9,13.9,0.8,1.4,5.8,0.3,2.0,0.4,0.9
459,"玄理",1.9,13.4,0,1.4,5.1,0.4,2.2,1.4,1.9
461,"菊池　日菜子",1.8,14.6,0.1,1.4,4.2,0.2,3.1,0.2,0.5
461,"久保田　紗友",1.8,13.4,0.1,2.4,4.4,0.4,3.1,0.3,0.9
461,"白本　彩奈",1.8,12.4,0.5,1.6,4.4,0.5,2.7,0.3,1.0
461,"豊嶋　花",1.8,12.2,0.1,1.5,4.8,0.1,2.5,0.1,0.3
461,"藤間　爽子",1.8,11.9,0.2,1.8,5.3,0.8,1.8,0.2,0.8
461,"円井　わん",1.8,11.1,0.3,0.9,6.2,0.8,1.0,0.4,0.4
467,"吉田　朱里",1.6,16.1,0.4,2.0,5.8,0.9,3.0,1.8,1.2
467,"尾碕　真花",1.6,10.6,0.2,1.4,3.9,0.4,2.3,0.1,0.5
469,"泉谷　星奈",1.5,12.5,0.2,1.2,4.1,0.1,3.5,0.1,0.4
470,"河村　花",1.4,12.8,0.2,1.5,4.5,0.2,3.2,0.1,0.5
470,"山田　真歩",1.4,13.0,0.3,0.8,6.6,0.9,1.6,0.2,1.6
472,"永瀬　莉子",1.3,12.2,0.2,1.4,4.7,0.1,2.4,0.9,1.6
472,"稲垣　来泉",1.3,10.4,0.2,1.6,3.9,0.2,2.4,0.1,0.4
474,"夏子",1.2,12.5,0.2,1.0,5.3,0.4,1.9,0.3,0.9
474,"片山　友希",1.2,10.6,0.2,1.4,3.7,0.3,2.2,0.3,0.4
474,"紺野　彩夏",1.2,11.2,0.1,1.0,3.9,0.2,2.2,0.1,0.5
474,"白鳥　玉季",1.2,11.0,0.3,1.2,4.6,0.4,1.9,0.5,0.7
478,"近藤　華",1.1,11.3,0.4,1.2,3.7,0.2,1.8,0.2,0.5
478,"嵐　莉菜",1.1,9.6,0.3,1.0,4.3,0,1.8,0.1,0.3
478,"星乃　夢奈",1.1,11.0,0.2,1.4,4.3,0.1,3.2,0.2,0.4
481,"浅田　芭路",1.0,9.5,0.2,1.0,3.1,0,2.3,0,0.4
481,"林　芽亜里",1.0,10.0,0.2,0.9,3.6,0.4,1.8,0.3,0.4
481,"南　琴奈",1.0,11.3,0.2,1.0,4.5,0.3,2.2,0.4,0.9
484,"宮内　ひとみ",0.9,11.5,0.3,1.8,3.9,0.7,2.6,0.1,1.0
484,"池端　杏慈",0.9,9.5,0.2,0.9,4.2,0,1.0,0.3,0.5
484,"祷　キララ",0.9,9.3,0.1,0.9,4.3,0.2,1.3,0.1,0.3
484,"向里　祐香",0.9,9.2,0.2,0.8,3.7,0.2,1.4,0.1,0.5
484,"月島　琉衣",0.9,10.8,0.1,1.1,4.2,0.2,3.1,0.5,0.5
484,"中島　瑠菜",0.9,10.0,0.1,0.8,3.6,0.2,2.0,0.1,0.7
484,"宮本　茉由",0.9,10.8,0.2,0.9,4.1,0.3,2.5,0.3,0.7
491,"結城　モエ",0.8,12.5,0,1.1,4.5,0.1,2.7,0.4,1.0
491,"田鍋　梨々花",0.8,9.4,0.3,0.7,3.3,0.5,1.6,0,0.5
491,"森田　想",0.8,10.3,0.2,0.5,4.5,0.5,1.2,0.3,0.7
494,"田畑　志真",0.7,9.7,0,1.0,3.5,0.4,1.8,0.1,0.7
494,"椿",0.7,10.4,0.2,0.9,3.7,0.1,1.6,0,0.5
494,"藤崎　ゆみあ",0.7,9.5,0.2,0.5,3.5,0.1,2.1,0.2,0.5
494,"三原　羽衣",0.7,9.5,0,0.8,3.5,0.1,2.0,0.2,0.5
498,"中田　青渚",0.5,9.3,0.1,0.8,3.5,0,2.2,0.1,0.5
498,"早瀬　憩",0.5,9.2,0.1,0.7,3.5,0.3,1.6,0,0.5
500,"那須　ほほみ",0.4,9.6,0.2,0.7,3.5,0.3,1.6,0,0.3
