"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/女性12～19歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
21,"永瀬　廉",35.2,72.6,11.0,12.3,8.7,3.2,6.8,40.6,3.7
22,"大谷　翔平",34.7,87.7,5.0,17.8,10.0,22.4,4.1,27.4,6.4
23,"菅田　将暉",34.2,80.8,6.4,11.9,19.6,5.9,4.6,33.3,8.2
23,"道枝　駿佑",34.2,64.4,6.8,11.0,3.2,4.1,19.2,32.0,3.7
25,"大泉　洋",33.8,77.2,37.9,4.6,23.7,13.2,2.3,6.4,9.6
26,"みやぞん",32.4,83.1,46.1,1.8,19.2,5.0,1.4,1.4,1.4
26,"宮川　大輔",32.4,76.3,43.4,2.7,13.7,3.2,0.9,0.9,1.4
28,"佐久間　大介",32.0,73.5,23.3,5.9,16.4,4.1,14.6,24.7,4.1
29,"星野　源",31.5,83.1,9.1,5.5,16.4,6.8,1.8,11.4,10.5
30,"大橋　和也",31.1,64.8,21.0,7.8,8.7,3.2,20.5,18.3,2.7
30,"松田　元太",31.1,54.3,28.3,4.1,10.5,4.1,9.6,21.0,2.7
32,"なかやまきんに君",30.6,83.1,39.3,3.2,20.1,3.7,1.4,1.8,1.4
32,"阿部　寛",30.6,76.7,8.7,3.7,18.7,11.4,1.4,21.9,30.6
32,"賀来　賢人",30.6,63.9,16.4,8.2,14.2,6.4,0.9,23.7,7.3
32,"山田　裕貴",30.6,57.5,11.0,5.9,9.6,3.2,2.3,24.2,5.5
36,"佐藤　健",30.1,66.7,4.1,9.1,7.3,3.7,3.2,36.1,12.3
36,"松村　北斗",30.1,52.5,11.4,11.0,11.0,3.7,8.7,29.7,3.7
38,"サンシャイン池崎",28.8,83.6,40.2,1.4,23.7,6.8,1.4,0.9,1.4
38,"中村　倫也",28.8,61.2,6.4,8.2,10.5,2.7,4.6,21.9,11.0
40,"松丸　亮吾",28.3,75.3,10.5,8.2,11.9,11.0,9.6,6.4,2.3
40,"高橋　文哉",28.3,47.0,3.2,10.5,3.2,4.6,7.3,22.8,3.7
42,"秋山　竜次",27.9,74.9,44.7,0.9,23.7,3.2,0.5,0.9,1.8
42,"北村　匠海",27.9,61.6,3.7,6.4,10.5,3.7,3.7,27.4,3.7
44,"ＥＸＩＴ",27.4,82.2,41.6,1.8,18.7,1.4,0.9,4.6,1.8
44,"木村　拓哉",27.4,78.5,6.4,10.0,13.2,7.3,2.3,37.4,26.0
44,"ジェシ－",27.4,67.1,20.1,5.5,14.6,1.8,2.3,30.1,4.1
44,"鈴木　亮平",27.4,67.6,10.0,13.2,9.1,11.4,1.8,21.5,17.8
48,"ＨＩＫＡＫＩＮ",26.9,91.8,36.5,1.4,24.7,6.8,1.8,1.4,1.4
48,"霜降り明星",26.9,79.9,43.8,2.3,20.5,0.9,0.5,0,0.9
48,"ラウ－ル",26.9,74.0,10.0,8.2,17.4,2.3,6.8,33.8,4.1
48,"神木　隆之介",26.9,66.7,5.9,12.8,8.2,4.6,9.1,21.9,4.1
48,"山下　智久",26.9,62.1,3.7,8.7,4.6,2.7,3.2,33.8,11.0
48,"阿部　亮平",26.9,58.9,8.2,10.5,7.8,9.6,9.1,20.5,5.0
54,"有吉　弘行",26.5,82.6,37.4,2.3,14.2,4.1,1.4,1.4,3.2
54,"錦鯉",26.5,81.3,41.6,0.5,18.3,1.4,1.8,0,0.9
54,"博多華丸・大吉",26.5,73.5,37.9,2.7,10.5,7.8,1.8,0.9,5.9
54,"向井　康二",26.5,58.0,27.9,5.5,13.2,3.7,7.3,16.9,1.8
58,"シソンヌ",26.0,63.0,37.9,1.8,14.6,1.4,0.9,0.9,0.9
58,"高橋　海人",26.0,61.6,6.8,7.3,7.3,3.7,13.7,23.7,3.2
58,"宮舘　涼太",26.0,62.1,21.9,7.3,18.7,5.0,6.8,21.5,7.3
58,"間宮　祥太朗",26.0,57.1,7.3,7.3,4.6,3.7,2.7,26.0,3.7
62,"春日　俊彰",25.6,84.5,41.6,0.9,23.7,4.6,1.4,1.4,2.3
62,"バカリズム",25.6,77.6,41.1,1.4,16.9,5.9,1.8,1.4,1.8
62,"木村　昴",25.6,67.1,27.4,2.3,15.5,4.1,0.5,11.0,3.7
62,"風間　俊介",25.6,64.8,8.2,10.5,7.8,9.1,6.4,13.2,3.7
62,"志尊　淳",25.6,55.3,2.3,11.0,5.5,2.7,5.0,30.1,3.7
62,"玉森　裕太",25.6,53.9,3.2,9.6,4.6,2.3,3.7,25.1,4.1
68,"明石家　さんま",25.1,86.3,46.1,0.9,19.2,7.3,0.5,3.2,4.6
68,"松坂　桃李",25.1,62.1,2.7,11.0,5.5,5.0,3.7,27.9,6.8
70,"ＤＡＩＧＯ",24.7,83.1,28.3,10.0,20.5,5.9,1.4,14.2,6.4
70,"日村　勇紀",24.7,76.3,46.1,0.5,16.4,5.5,1.8,0,0.9
70,"川島　明",24.7,59.8,24.7,3.2,12.3,6.8,0,5.5,2.7
73,"あばれる君",24.2,82.2,38.8,0.9,18.7,4.6,1.4,1.4,1.4
73,"ぺこぱ",24.2,80.4,43.4,0,17.4,0.9,2.7,0.5,1.4
73,"上田　晋也",24.2,70.8,37.4,2.7,15.1,10.0,0.9,1.4,4.1
73,"山崎　弘也",24.2,66.2,39.7,1.4,14.2,5.5,1.4,0,0.5
73,"佐藤　二朗",24.2,58.0,26.0,1.8,21.0,3.7,0,0.9,4.6
73,"佐野　勇斗",24.2,47.9,8.7,7.3,5.5,1.8,4.6,24.2,1.4
79,"はじめしゃちょ－",23.7,81.3,28.3,3.7,20.1,1.8,3.2,8.7,1.4
79,"小栗　旬",23.7,70.8,6.4,5.0,9.6,4.1,1.8,25.1,21.0
81,"カズレ－ザ－",23.3,82.2,26.5,0.9,18.7,14.6,0.5,2.3,1.8
81,"陣内　智則",23.3,64.8,34.2,2.7,9.1,2.7,0.5,1.4,0.9
81,"タイムマシ－ン３号",23.3,63.0,29.7,0.5,11.4,0.5,0.9,0,2.3
81,"竹内　涼真",23.3,62.6,4.6,9.6,6.8,2.3,1.4,27.4,5.5
85,"小峠　英二",22.8,75.3,41.6,0.5,16.0,5.5,0,0.9,0.9
85,"岸　優太",22.8,65.8,19.2,3.7,16.4,2.7,8.7,17.4,1.8
87,"タカアンドトシ",22.4,75.8,40.6,1.4,11.4,4.1,0.5,0.9,0.9
87,"村上　信五",22.4,58.4,27.9,2.3,11.4,5.5,1.4,6.4,1.8
87,"西畑　大吾",22.4,54.8,8.7,5.0,5.0,1.8,15.1,16.4,2.3
90,"鈴木　福",21.9,77.6,5.0,9.1,5.5,6.4,10.0,5.9,2.7
90,"遠藤　憲一",21.9,63.0,16.4,2.3,15.5,6.8,3.2,5.5,15.1
90,"渡辺　翔太",21.9,56.6,10.5,12.3,8.2,2.7,6.4,21.9,5.0
93,"原田　泰造",21.5,65.3,34.2,0.9,7.8,2.7,0.9,2.3,4.6
93,"板垣　李光人",21.5,47.9,1.4,7.8,6.4,1.8,16.0,14.6,2.7
95,"羽生　結弦",21.0,79.5,2.3,11.4,13.2,2.7,4.1,15.5,3.7
95,"有田　哲平",21.0,70.8,39.3,0.9,11.9,5.0,0.9,1.8,2.3
95,"浜田　雅功",21.0,74.4,37.4,0.5,14.2,4.6,0.5,0.9,1.8
95,"亀梨　和也",21.0,67.1,3.2,6.8,5.5,4.1,0.5,29.7,10.0
95,"佐藤　勝利",21.0,58.0,3.2,7.3,5.5,3.2,15.1,26.0,2.3
95,"津田　健次郎",21.0,40.2,3.7,5.5,6.8,6.8,2.3,19.6,21.5
101,"ＩＫＫＯ",20.1,82.2,30.6,1.4,30.6,5.0,4.1,1.8,4.6
101,"岡村　隆史",20.1,73.1,34.7,1.8,16.0,3.7,3.2,1.8,3.7
101,"ダイアン",20.1,59.4,26.9,0.9,15.5,0.5,0,1.4,1.8
101,"若林　正恭",20.1,60.3,31.1,2.3,9.6,3.7,0.9,2.7,0.9
105,"ヒロミ",19.6,74.9,21.5,0.9,16.4,8.7,0.5,3.7,6.8
105,"ミキ",19.6,72.6,34.7,1.4,13.2,1.4,2.7,0.5,1.4
105,"伊沢　拓司",19.6,69.4,12.3,4.1,12.8,13.7,2.3,3.7,0.9
105,"設楽　統",19.6,66.2,31.5,2.7,12.3,6.4,0.5,3.2,2.7
105,"松平　健",19.6,58.0,11.4,0.9,10.0,4.1,0.5,4.6,12.8
105,"西島　秀俊",19.6,51.6,2.7,5.0,3.7,5.5,1.4,16.0,17.8
105,"森本　慎太郎",19.6,47.9,14.6,3.7,8.7,1.8,5.0,18.3,2.7
112,"タモリ",19.2,83.1,15.1,1.8,24.2,14.6,0.5,4.6,12.8
112,"ティモンディ",19.2,63.5,28.8,1.8,12.8,1.4,0,0.5,0.5
112,"坂口　健太郎",19.2,53.0,0.9,11.4,4.1,4.6,2.3,25.1,2.7
112,"松下　洸平",19.2,48.9,4.1,8.7,3.2,4.1,3.2,19.6,5.5
112,"赤楚　衛二",19.2,45.2,3.2,8.2,5.0,3.7,2.7,22.4,3.2
112,"杉野　遥亮",19.2,38.8,0.9,10.0,4.6,0.9,1.4,21.9,2.3
118,"福山　雅治",18.7,66.7,4.6,6.4,6.8,4.6,0.5,20.1,23.7
118,"岡部　大",18.7,63.5,30.6,0,10.0,1.4,2.3,0,0.9
118,"見取り図",18.7,64.4,29.7,0.9,15.1,1.4,1.4,1.4,1.4
118,"堺　雅人",18.7,57.1,5.5,3.2,11.4,5.0,0.9,7.3,12.8
122,"笑福亭　鶴瓶",18.3,73.1,26.0,0.9,9.6,7.3,4.6,1.8,6.8
122,"所　ジョ－ジ",18.3,75.3,26.9,3.2,19.6,7.8,0.9,5.0,9.6
122,"山里　亮太",18.3,75.3,35.2,2.3,19.6,7.3,0.9,1.8,1.4
122,"劇団ひとり",18.3,70.3,28.8,0.5,16.0,2.7,0,1.8,1.8
122,"阿部　サダヲ",18.3,54.3,16.9,1.4,18.3,5.0,0.5,2.7,3.7
122,"中川　大志",18.3,52.5,2.3,9.1,4.6,3.2,3.2,22.8,2.3
122,"岡田　将生",18.3,48.9,1.4,10.0,4.1,3.7,4.6,23.7,5.0
122,"鈴鹿　央士",18.3,45.7,1.8,10.5,5.0,1.8,11.4,16.0,1.8
122,"眞栄田　郷敦",18.3,43.8,2.3,4.6,6.8,1.8,0.9,18.7,4.1
131,"吉村　崇",17.8,56.2,27.9,0.9,8.7,2.3,0.5,1.4,1.4
131,"福士　蒼汰",17.8,53.0,1.4,8.2,4.6,2.7,0.5,25.6,4.1
133,"小島　よしお",17.4,79.5,33.8,1.4,23.3,5.0,0.5,1.8,1.8
133,"綾野　剛",17.4,59.4,2.7,4.6,13.7,3.2,2.3,17.4,12.8
133,"横山　裕",17.4,55.7,13.7,3.2,8.7,3.2,2.3,11.4,1.4
133,"千葉　雄大",17.4,51.6,3.7,5.0,5.9,2.7,12.3,13.7,3.2
133,"岩田　剛典",17.4,51.1,0.9,7.3,5.5,2.3,5.5,26.5,4.6
133,"松重　豊",17.4,46.6,4.6,3.2,6.8,5.5,0,7.8,15.1
139,"澤部　佑",16.9,71.2,33.8,2.3,13.2,4.1,2.3,0.9,0.9
139,"さまぁ～ず",16.9,67.1,29.7,1.4,11.4,1.8,0.5,0.9,2.7
139,"ブラックマヨネ－ズ",16.9,66.7,37.4,0.5,12.8,2.7,0,0.5,0.9
139,"高橋　茂雄",16.9,60.3,28.8,0.9,11.0,4.6,0.5,0.9,0.5
139,"松岡　昌宏",16.9,53.4,5.9,2.3,9.1,11.4,0.9,15.5,8.7
144,"林　修",16.4,77.2,8.2,1.8,11.4,14.2,0,0.5,5.0
144,"飯尾　和樹",16.4,58.0,27.9,0.5,15.1,2.7,0.5,0.5,1.8
144,"吉田　鋼太郎",16.4,56.2,10.5,1.4,11.9,5.9,1.8,6.4,18.3
144,"向井　理",16.4,47.9,3.2,9.6,4.6,2.3,0.9,23.7,10.0
144,"柳楽　優弥",16.4,41.6,2.3,3.2,11.0,3.7,0.9,11.9,5.5
144,"神尾　楓珠",16.4,39.7,1.8,5.9,3.2,0.5,4.1,18.7,0.5
150,"新田　真剣佑",16.0,53.4,3.7,8.7,5.9,1.8,1.8,26.9,5.5
150,"瀬戸　康史",16.0,42.5,0.9,9.1,1.8,3.7,4.1,20.5,2.7
150,"仲野　太賀",16.0,32.9,6.8,2.3,8.7,3.7,0.5,6.8,1.8
150,"本田　響矢",16.0,27.4,0.9,7.8,3.2,3.7,5.0,15.5,2.7
154,"小泉　孝太郎",15.5,63.5,4.1,11.9,7.3,8.2,0.9,12.3,8.7
154,"田中　卓志",15.5,65.3,33.3,0.9,14.6,3.7,0.9,0.5,0.9
154,"高橋　一生",15.5,53.9,1.8,7.8,11.0,3.2,2.3,9.1,11.0
157,"関口　メンディ－",15.1,68.9,20.5,2.3,17.4,1.8,0.9,9.1,1.8
157,"堀内　健",15.1,61.6,32.9,0.9,15.1,1.8,0.5,1.8,0.5
157,"窪田　正孝",15.1,43.8,1.8,6.8,9.6,4.1,3.7,13.7,4.6
157,"反町　隆史",15.1,43.8,0.9,5.0,3.2,2.7,0,13.2,19.2
157,"三浦　翔平",15.1,43.4,2.7,6.8,4.1,2.3,0.9,20.5,5.0
162,"羽鳥　慎一",14.6,58.0,5.0,3.2,4.6,8.2,0,3.7,4.6
162,"堂本　光一",14.6,53.9,4.6,6.4,11.0,3.2,1.8,19.2,8.2
162,"水谷　豊",14.6,46.1,2.7,3.2,6.4,6.8,0.5,8.2,17.8
162,"成田　凌",14.6,44.7,2.7,5.5,5.9,1.4,0.9,15.1,4.6
162,"八木　勇征",14.6,35.6,2.7,6.8,3.2,2.7,4.1,16.9,2.7
162,"坂東　龍汰",14.6,31.1,2.3,2.7,6.8,2.3,3.2,12.8,3.2
168,"おぎやはぎ",14.2,62.1,29.2,1.4,12.3,0.9,0.5,1.4,2.3
168,"草なぎ　剛",14.2,62.6,9.1,2.7,17.8,3.2,0,6.4,8.7
168,"ＤＥＡＮ　ＦＵＪＩＯＫＡ",14.2,51.6,1.4,6.4,9.1,2.7,0.5,18.3,16.0
168,"竹野内　豊",14.2,43.8,0.5,4.1,6.4,3.7,1.4,16.0,20.1
168,"重岡　大毅",14.2,40.6,7.3,1.8,4.6,1.4,3.7,12.3,0.5
168,"寺西　拓人",14.2,28.8,2.7,4.6,3.2,2.3,1.8,11.0,2.3
174,"寺田　心",13.7,69.9,3.2,6.8,10.5,2.7,7.3,5.5,1.4
174,"ナイツ",13.7,58.4,26.5,0.9,7.8,0.9,0,0.5,1.4
174,"山田　孝之",13.7,53.4,8.7,2.3,16.0,3.2,0.9,7.3,10.0
174,"生田　斗真",13.7,53.0,1.4,7.8,4.1,2.3,0.5,25.1,5.9
174,"岡田　准一",13.7,49.3,2.7,4.1,5.9,3.7,0.5,18.3,14.2
174,"及川　光博",13.7,43.8,5.9,5.0,14.6,3.7,1.4,10.0,10.0
174,"高杉　真宙",13.7,32.0,1.4,5.9,2.3,1.8,5.5,13.2,0.9
181,"河合　郁人",13.2,49.3,14.2,1.4,11.0,1.8,0,6.8,1.4
181,"原　嘉孝",13.2,40.2,14.6,2.7,9.6,2.3,2.3,9.1,2.3
183,"児嶋　一哉",12.8,58.0,26.5,2.7,14.6,3.7,0.5,1.4,1.8
183,"後藤　輝基",12.8,51.6,24.2,0.5,10.5,2.7,0,2.3,1.4
183,"玉木　宏",12.8,46.1,1.4,3.7,5.9,1.8,0.5,16.9,16.0
183,"宮世　琉弥",12.8,40.2,3.2,4.6,5.5,1.4,5.9,14.2,2.3
183,"中島　裕翔",12.8,33.8,0,7.8,2.3,0.5,1.8,14.2,1.4
183,"萩原　利久",12.8,26.5,1.4,4.1,2.3,1.8,2.3,10.0,2.7
189,"松岡　修造",12.3,68.0,16.0,1.8,16.9,5.5,0,3.2,2.7
189,"名倉　潤",12.3,58.0,23.7,1.8,10.0,3.7,0.9,1.4,2.3
189,"堂本　剛",12.3,54.3,5.0,1.4,14.2,2.7,1.4,12.8,6.4
189,"平子　祐希",12.3,38.8,19.6,0,8.7,0.9,0,3.7,3.2
193,"加藤　諒",11.9,64.4,18.7,1.4,27.4,0.9,2.3,0.9,0.5
193,"香取　慎吾",11.9,64.8,12.3,2.7,14.2,1.8,0.9,7.8,8.7
193,"藤原　竜也",11.9,61.6,4.6,2.3,14.2,3.7,0.5,10.5,6.4
193,"坂上　忍",11.9,63.9,11.9,2.3,13.7,5.0,0.9,0.5,4.1
193,"沢村　一樹",11.9,47.0,7.8,3.7,5.5,3.2,0.9,9.1,14.2
193,"濱田　岳",11.9,46.6,5.9,1.4,11.9,3.2,2.7,2.7,2.7
193,"満島　真之介",11.9,36.1,10.5,1.8,7.3,1.8,0,7.3,2.7
193,"磯村　勇斗",11.9,31.1,1.8,2.3,2.7,1.4,0.5,12.8,2.7
201,"ビ－トたけし（北野　武）",11.4,78.1,19.6,0,19.2,5.0,0.5,1.8,6.4
201,"くっき－！",11.4,67.6,27.9,0.5,29.7,0.9,0,0.9,0.9
201,"ニュ－ヨ－ク",11.4,58.0,26.5,0.5,8.7,0.5,0,0.9,1.8
201,"井ノ原　快彦",11.4,50.7,5.5,3.7,5.9,5.9,0.9,6.4,7.3
201,"藤ヶ谷　太輔",11.4,46.1,1.4,5.0,5.9,1.4,1.4,18.7,3.7
201,"加藤　清史郎",11.4,43.4,0.9,8.2,4.6,3.2,5.5,9.1,0.9
201,"角田　晃広",11.4,33.8,13.2,0,6.4,3.7,0.5,1.4,1.4
201,"綱　啓永",11.4,26.9,0.9,5.9,3.2,0.5,3.7,13.2,0.9
209,"梅沢　富美男",11.0,72.6,21.9,0,17.4,4.1,0.5,1.8,8.2
209,"田中　圭",11.0,76.7,5.0,2.7,11.4,0.9,1.4,11.0,8.2
209,"おいでやす小田",11.0,63.5,27.4,0.5,16.0,0.9,0.5,1.4,1.4
209,"東野　幸治",11.0,61.6,22.8,0.5,13.7,2.3,1.4,0.9,0.5
209,"南原　清隆",11.0,55.7,20.5,1.8,8.2,6.4,0,1.4,3.2
209,"田中　直樹",11.0,47.5,18.3,0.9,14.2,1.8,0,0.9,1.8
209,"松山　ケンイチ",11.0,44.7,5.9,2.7,11.9,3.2,0,6.4,7.3
209,"片寄　涼太",11.0,43.4,0.5,2.7,6.4,1.4,0.5,11.9,1.8
209,"藤木　直人",11.0,39.3,1.4,5.5,2.3,3.2,0.5,12.3,13.2
209,"小日向　文世",11.0,37.9,4.1,0.5,8.7,4.1,1.4,2.3,8.2
209,"鈴木　伸之",11.0,30.6,1.8,5.9,3.2,2.3,0.5,13.2,4.1
220,"桐谷　健太",10.5,47.9,7.3,2.7,11.0,3.2,0.9,9.6,6.4
220,"大沢　たかお",10.5,38.4,2.7,2.7,6.8,4.6,0.5,8.2,14.6
220,"町田　啓太",10.5,29.7,0.9,4.1,1.8,1.4,0.5,13.7,2.7
223,"妻夫木　聡",10.0,41.1,0.9,5.5,4.1,5.0,1.4,13.2,7.8
223,"山本　耕史",10.0,38.8,4.6,2.7,6.8,2.3,0.5,5.0,7.3
225,"長嶋　一茂",9.6,68.5,21.9,1.4,21.0,3.7,0.5,2.3,3.2
225,"桑田　佳祐",9.6,52.1,3.7,0.5,8.7,4.1,0,6.8,11.0
225,"佐藤　隆太",9.6,43.4,4.6,3.2,7.3,2.3,1.8,5.5,5.5
225,"古田　新太",9.6,41.6,5.9,0,11.4,2.7,0.5,2.3,4.6
225,"白濱　亜嵐",9.6,37.4,0.9,5.5,1.8,1.4,1.4,17.8,2.3
225,"滝藤　賢一",9.6,37.4,3.2,2.3,13.7,2.7,0.5,3.2,3.7
225,"戸塚　純貴",9.6,26.9,4.6,4.1,5.9,2.7,1.4,6.4,2.3
232,"今田　耕司",9.1,61.2,22.4,0.9,10.0,2.7,0.9,0.5,0.9
232,"関根　勤",9.1,49.3,12.3,2.7,10.0,4.6,0.5,2.7,3.7
232,"藤森　慎吾",9.1,48.4,16.9,3.2,7.8,1.4,0.9,4.6,2.7
232,"柴田　英嗣",9.1,45.7,19.2,0.9,5.5,4.1,0,1.4,1.4
232,"杉浦　太陽",9.1,42.9,3.2,5.5,5.0,3.2,1.4,9.6,2.7
232,"塚地　武雅",9.1,43.4,19.2,1.8,9.1,2.3,0.5,0.5,0.9
232,"堤　真一",9.1,38.8,4.1,1.8,5.9,4.1,1.4,6.8,8.7
232,"笹野　高史",9.1,38.4,5.9,0,10.5,4.1,1.8,0.9,4.1
232,"八嶋　智人",9.1,37.4,14.6,0,8.7,1.8,0,1.4,1.8
232,"中尾　明慶",9.1,33.8,4.1,1.4,7.3,2.3,1.8,3.7,2.7
232,"松田　翔太",9.1,33.8,0.5,1.8,6.8,1.4,0,12.8,2.7
232,"ひょうろく",9.1,30.1,10.5,0,10.5,0.9,1.4,0.5,0.9
244,"千原　ジュニア",8.7,62.1,24.7,1.8,13.7,2.7,0,1.4,1.8
244,"ケンド－コバヤシ",8.7,56.2,25.1,0.5,11.0,1.4,0,0.9,2.7
244,"ウエンツ　瑛士",8.7,55.7,11.0,5.5,8.7,0.9,1.8,7.8,2.3
244,"加藤　浩次",8.7,55.7,11.0,0.5,13.7,4.6,0,1.8,4.1
244,"小籔　千豊",8.7,46.1,17.8,0.5,11.4,2.7,0,0.9,2.7
244,"城田　優",8.7,46.1,1.4,5.9,6.8,1.8,0,13.7,4.1
244,"速水　もこみち",8.7,46.6,3.7,5.5,6.8,2.7,0,7.8,5.5
244,"バッテリィズ",8.7,40.6,18.7,0,7.8,0,0.9,0,0.5
244,"柳葉　敏郎",8.7,39.3,3.7,1.4,6.4,2.7,0,7.3,14.2
244,"竹中　直人",8.7,38.4,6.8,0.5,12.3,1.4,0,3.2,5.5
244,"水上　恒司",8.7,28.3,1.8,3.2,2.7,1.4,0.5,11.0,1.4
255,"小手　伸也",8.2,47.9,14.6,0.5,14.6,1.4,1.8,1.4,2.3
255,"斎藤　工",8.2,46.6,0.9,1.8,11.0,2.3,0.5,12.3,12.3
255,"役所　広司",8.2,42.9,1.4,0.5,5.5,3.2,0,6.4,14.2
255,"山崎　育三郎",8.2,44.3,4.1,3.2,5.5,2.7,0.5,7.3,8.7
255,"本郷　奏多",8.2,34.7,2.3,2.7,9.6,1.8,1.4,6.8,1.4
255,"安田　顕",8.2,28.3,6.4,0.9,10.0,3.2,0.9,4.1,6.4
261,"稲垣　吾郎",7.8,49.8,2.7,2.7,8.7,1.4,0,9.6,8.7
261,"木梨　憲武",7.8,47.5,13.2,0,14.2,1.4,0.5,1.8,3.7
261,"藤岡　弘、",7.8,47.5,4.6,0,13.2,5.5,0,5.0,10.0
261,"唐沢　寿明",7.8,37.9,3.2,4.1,4.1,3.7,0.9,7.8,11.4
265,"柳沢　慎吾",7.3,44.7,20.5,0.5,11.0,1.8,0.5,0.9,1.4
265,"槙野　智章",7.3,37.4,7.8,1.4,6.4,2.3,0,7.3,1.8
265,"岡山　天音",7.3,33.8,0.9,1.4,16.0,1.4,0.9,2.3,0.5
265,"草刈　正雄",7.3,33.8,2.3,2.3,5.0,4.1,0.5,6.8,11.9
265,"林　遣都",7.3,35.2,0.9,3.2,6.8,1.4,1.4,7.3,1.8
265,"浅利　陽介",7.3,30.6,2.7,1.4,7.3,2.3,0.9,1.8,1.4
265,"渡部　篤郎",7.3,30.6,2.3,1.8,4.6,3.7,0.5,7.3,12.3
265,"細田　佳央太",7.3,24.2,0,3.2,3.7,2.3,1.4,5.5,0.9
265,"内野　聖陽",7.3,22.4,0.5,0.5,3.7,3.2,0,4.1,8.2
274,"石原　良純",6.8,58.4,14.2,0.5,11.9,4.6,0.5,1.8,4.6
274,"田村　淳",6.8,56.6,15.1,1.8,11.4,2.3,0.5,3.7,2.3
274,"中山　秀征",6.8,50.7,7.8,1.4,7.3,4.1,0,2.7,3.7
274,"矢部　浩之",6.8,49.8,21.0,0.9,4.6,2.3,0.5,1.8,1.8
274,"伊藤　俊介",6.8,47.5,20.1,0.5,14.6,0.5,0,0.5,0.5
274,"香川　照之",6.8,45.7,5.9,0.9,10.5,2.7,0,2.3,3.2
274,"オダギリ　ジョ－",6.8,42.5,3.7,1.4,11.9,2.3,0.5,9.1,11.4
274,"尾上　松也",6.8,42.9,5.5,1.8,12.3,2.3,1.4,4.1,4.6
274,"高橋　克実",6.8,39.7,6.4,0.9,11.0,4.1,0.5,0.9,3.2
274,"北大路　欣也",6.8,38.4,0.5,0,4.6,3.2,0,3.7,13.7
274,"佐々木　蔵之介",6.8,36.5,0.9,3.2,5.9,4.1,0,7.3,12.8
274,"片桐　仁",6.8,32.4,8.2,0.5,12.3,1.8,0,0.5,1.4
274,"工藤　阿須加",6.8,28.8,0.5,4.6,5.9,2.3,1.4,5.9,1.8
274,"長谷川　博己",6.8,27.9,0.5,3.2,3.7,2.3,0,7.3,9.1
274,"井浦　新",6.8,23.7,0.5,0.9,4.6,3.2,1.4,4.1,9.6
289,"伊集院　光",6.4,52.5,11.4,0.9,11.0,7.8,0,1.8,0.9
289,"武井　壮",6.4,49.3,10.5,0.9,13.2,1.8,1.4,2.3,0.5
289,"野間口　徹",6.4,40.2,3.7,0.5,12.8,4.6,0.5,1.4,3.7
289,"土田　晃之",6.4,39.3,14.6,0.9,8.2,1.8,0,0.9,1.8
289,"野村　萬斎",6.4,38.4,3.7,2.3,6.4,4.6,0,1.8,5.9
289,"江口　洋介",6.4,33.8,0.5,1.4,4.6,1.4,0,9.1,11.4
