"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"男性ﾀﾚﾝﾄ/男性12～19歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
269,"藤木　直人",7.0,27.8,0.9,3.1,2.2,0.9,0,7.9,8.8
269,"杉野　遥亮",7.0,23.8,0.9,3.1,1.3,0,1.3,9.7,2.2
269,"長谷川　博己",7.0,23.3,0,0.4,3.1,1.3,0,5.7,7.0
269,"内野　聖陽",7.0,21.1,0.4,0.9,4.0,1.3,0,6.2,7.0
281,"田中　圭",6.6,59.5,3.5,1.3,13.7,0.9,0.9,11.0,3.5
281,"稲垣　吾郎",6.6,42.7,2.6,0.9,6.6,0.9,0.4,7.5,6.2
281,"中山　秀征",6.6,39.6,7.0,1.3,4.0,4.0,0.4,1.3,4.4
281,"要　潤",6.6,33.0,3.1,3.1,4.8,2.6,0.9,6.2,8.4
281,"河合　郁人",6.6,33.5,11.0,0.9,4.4,0.9,1.3,3.5,1.8
281,"佐藤　勝利",6.6,33.0,0.4,4.0,0.9,0,5.7,11.0,0.4
281,"加藤　清史郎",6.6,29.5,0,1.8,2.2,0.9,3.5,4.0,1.8
281,"草刈　正雄",6.6,29.5,1.8,1.8,2.6,1.8,0.9,4.8,12.3
281,"柄本　明",6.6,26.9,1.8,0.4,5.7,3.5,0.4,1.8,6.2
281,"中尾　明慶",6.6,28.2,3.5,1.3,3.5,0.9,1.3,3.1,2.2
281,"板垣　李光人",6.6,25.6,0.9,4.0,2.6,0,4.8,4.8,0.9
281,"佐久間　宜行",6.6,24.2,4.0,0.9,4.8,2.6,1.3,0.9,2.6
281,"溝端　淳平",6.6,25.1,0.9,3.5,1.8,0.4,1.3,9.3,2.6
281,"矢本　悠馬",6.6,18.9,4.4,0.9,6.2,1.3,0.4,0.9,1.3
281,"戸塚　純貴",6.6,18.9,4.8,1.3,3.5,1.3,1.8,3.1,0.9
296,"哀川　翔",6.2,36.6,4.4,0.4,5.7,0.9,0,5.3,9.7
296,"小池　徹平",6.2,29.5,1.8,2.2,1.8,0.4,4.4,5.7,2.2
296,"真田　広之",6.2,26.4,0,0.4,4.4,3.1,0,6.2,13.7
296,"高橋　英樹",6.2,27.8,2.2,2.2,4.0,2.6,1.3,3.1,10.1
296,"上川　隆也",6.2,25.6,1.8,0.9,2.6,1.8,0.4,7.0,10.1
296,"竜星　涼",6.2,19.8,0.4,3.1,2.2,1.8,0.9,10.1,1.3
302,"市川　團十郎白猿　（堀越　寶世）",5.7,38.3,1.3,1.3,5.7,2.6,0.4,9.3,6.2
302,"伊藤　淳史",5.7,30.0,4.8,0.4,7.9,2.2,1.8,1.8,3.1
302,"山口　智充",5.7,31.7,9.3,0.4,7.0,2.6,0.9,0.9,3.5
302,"板尾　創路",5.7,24.2,6.2,1.3,7.0,0.9,0.9,1.3,3.1
302,"柄本　佑",5.7,24.2,1.8,1.3,6.2,3.1,0.4,3.5,3.5
302,"勝村　政信",5.7,22.9,2.6,0.4,4.0,1.8,0,2.2,4.0
302,"杉本　哲太",5.7,23.3,2.2,0.4,4.0,2.6,0.4,1.3,7.5
302,"田中　要次",5.7,25.6,2.2,0.9,10.1,0.9,0,1.8,4.8
302,"永山　瑛太",5.7,24.2,0,1.3,4.0,1.3,0.4,9.3,3.1
302,"生瀬　勝久",5.7,26.0,3.1,0.4,5.7,1.8,0.4,0.4,6.6
302,"三浦　翔平",5.7,25.6,0.4,1.3,2.6,0,1.8,10.6,3.5
302,"池松　壮亮",5.7,19.4,1.3,0.4,4.0,0,0.9,3.1,2.6
302,"大森　南朋",5.7,22.9,0.9,0,7.5,0.9,0.4,2.6,5.3
302,"椎名　桔平",5.7,22.5,0.9,1.3,4.0,0.4,0,2.6,8.4
302,"鈴木　伸之",5.7,20.7,0.9,1.3,2.6,1.3,0.9,7.0,3.1
302,"寺脇　康文",5.7,20.3,1.8,2.2,3.1,3.5,0.9,2.6,9.3
318,"堺　正章",5.3,37.0,6.2,0.9,3.5,1.3,0.9,0.9,7.9
318,"野間口　徹",5.3,29.5,0.9,0,11.5,2.6,1.3,0.9,4.0
318,"松村　北斗",5.3,29.1,1.8,1.3,2.2,0.4,1.8,11.0,2.2
318,"伊藤　英明",5.3,26.9,1.3,0.4,4.0,2.2,0.4,9.7,9.3
318,"小澤　征悦",5.3,26.4,2.2,0.9,7.5,0.9,0,2.2,7.5
318,"染谷　将太",5.3,22.9,0.9,0.4,6.2,1.8,0,4.4,2.2
318,"内藤　剛志",5.3,24.2,1.3,0.4,4.8,1.8,0.9,1.8,8.8
318,"浜野　謙太",5.3,24.7,7.0,0.4,8.8,0.4,0,0,2.2
318,"渡部　篤郎",5.3,24.2,1.3,0.4,2.6,0.9,0.9,3.1,11.5
318,"高橋　克典",5.3,22.9,1.3,1.3,3.5,2.2,0,6.6,10.6
318,"寺島　進",5.3,20.7,1.3,0.9,4.0,1.8,0.4,2.6,7.9
318,"森崎　ウィン",5.3,21.1,1.3,2.2,1.3,0.9,1.3,6.2,2.6
318,"桐山　漣",5.3,15.9,1.8,0.9,0.9,1.3,0.9,4.8,3.1
331,"岡田　圭右",4.8,39.2,13.2,0.4,6.2,0.9,0.4,2.6,1.3
331,"谷原　章介",4.8,29.5,1.3,3.1,1.3,2.6,0.4,6.2,7.9
331,"勝地　涼",4.8,23.8,4.0,1.3,4.8,0.9,0,2.2,2.2
331,"重岡　大毅",4.8,24.2,5.7,0.4,4.0,2.2,2.2,3.5,1.3
331,"杉浦　太陽",4.8,26.0,1.8,1.8,2.6,2.6,0.4,2.6,2.2
331,"大谷　亮平",4.8,21.1,0.4,0.4,3.5,0.4,0,5.3,4.4
331,"一ノ瀬　ワタル",4.8,17.6,2.2,0,5.3,0.4,0,0.9,1.8
331,"小林　薫",4.8,17.2,0.9,0.4,3.5,0.9,0.4,1.8,7.9
331,"光石　研",4.8,17.6,0.4,1.8,2.2,0.9,0.9,1.8,5.3
340,"勝俣　州和",4.4,43.2,11.5,0,4.8,0.9,0.4,0,2.2
340,"温水　洋一",4.4,28.6,4.4,0,11.9,2.2,0.4,0.4,3.1
340,"西畑　大吾",4.4,24.7,2.2,1.8,0,1.3,5.3,4.4,0.9
340,"林　遣都",4.4,26.4,0.9,0.9,3.5,1.8,0,7.5,2.2
340,"今野　浩喜",4.4,22.9,5.3,0.4,7.5,0.9,0.4,0.9,0.4
340,"中村　勘九郎　（波野　雅行）",4.4,20.7,0.9,0.9,4.4,0,0.4,0.9,3.5
340,"松田　龍平",4.4,22.9,1.3,0.9,6.6,1.8,0.4,3.5,5.7
340,"井浦　新",4.4,18.5,0.9,0.9,2.2,0.9,0,5.7,5.7
340,"岡山　天音",4.4,18.9,0.9,0,6.2,0.4,0,2.2,0.9
340,"鈴木　浩介",4.4,19.8,2.2,1.3,5.3,1.8,1.3,0.9,4.4
340,"町田　啓太",4.4,18.9,0.9,2.6,1.3,0.9,0.4,9.7,2.2
340,"宮世　琉弥",4.4,19.8,0.9,2.2,2.6,0.4,3.1,5.3,1.3
340,"塩野　瑛久",4.4,12.8,1.3,3.1,1.3,0.9,1.8,6.2,1.8
353,"松田　翔太",4.0,23.8,0,1.8,4.4,1.8,0.4,6.6,4.8
353,"犬飼　貴丈",4.0,21.6,1.3,1.8,1.8,1.3,1.8,6.2,0.9
353,"宇梶　剛士",4.0,22.0,1.8,0,4.4,1.3,0,1.8,7.5
353,"陣内　孝則",4.0,22.5,1.8,0.9,3.5,0,0,1.3,6.6
353,"高嶋　政宏",4.0,22.0,2.6,0.4,3.1,1.3,0,1.3,5.7
353,"高杉　真宙",4.0,20.7,0.4,2.2,1.8,0,1.3,6.2,1.3
353,"宮沢　氷魚",4.0,22.0,0.4,4.0,2.6,0,0.4,5.3,3.1
353,"岸谷　五朗",4.0,17.6,1.3,0.4,4.0,0.4,0.4,2.6,6.2
353,"國村　隼",4.0,18.5,0.4,0.4,2.2,2.6,0,1.3,6.2
353,"田辺　誠一",4.0,18.5,1.8,0.4,2.6,1.8,0.4,2.2,5.3
353,"マキタスポ－ツ",4.0,19.4,3.5,0,7.0,0.4,0,0.9,2.2
353,"小関　裕太",4.0,15.0,0,1.3,1.3,0.9,1.8,4.4,0.9
353,"細田　佳央太",4.0,15.0,0,0.9,1.8,0.9,1.3,4.0,0.9
366,"原田　龍二",3.5,28.2,2.6,0,4.0,0.4,0,1.3,4.8
366,"藤ヶ谷　太輔",3.5,29.5,0.9,1.3,2.2,0.9,0.4,10.6,1.3
366,"恵　俊彰",3.5,28.6,3.5,1.8,3.1,2.6,0.4,0,4.0
366,"上地　雄輔",3.5,25.1,4.8,0.9,2.6,0,0.4,1.8,1.3
366,"工藤　阿須加",3.5,24.2,0.4,1.8,2.6,1.3,1.3,5.3,2.2
366,"柄本　時生",3.5,24.2,2.6,0.4,7.9,1.3,0,1.8,2.6
366,"本郷　奏多",3.5,22.0,1.3,1.3,5.3,0.9,0.9,4.8,1.3
366,"加瀬　亮",3.5,17.6,1.3,1.8,2.6,0.9,0.4,2.2,3.1
366,"戸次　重幸",3.5,18.5,1.8,1.3,3.5,0.9,0,1.8,5.3
375,"高嶋　政伸",3.1,26.4,1.3,0.4,5.3,0.4,0,1.8,5.3
375,"浅野　忠信",3.1,22.9,1.3,0.4,3.5,0.9,0,4.4,7.9
375,"神尾　楓珠",3.1,21.6,0.4,2.6,1.8,0.4,1.3,11.0,0.9
375,"白濱　亜嵐",3.1,23.8,0,0.4,2.2,0.4,0.4,8.8,1.8
375,"野村　周平",3.1,21.6,1.8,0.9,2.6,0.4,0,5.3,1.8
375,"浅利　陽介",3.1,19.4,3.1,0,4.0,0.4,0.4,1.3,3.1
375,"高良　健吾",3.1,17.6,0.4,0.4,2.6,0.9,0.4,6.6,2.2
375,"津田　寛治",3.1,16.3,0.4,0.9,2.6,0.9,0.4,1.8,5.3
375,"濱田　龍臣",3.1,16.7,0,1.3,1.3,0.4,3.1,1.8,0.9
375,"原　嘉孝",3.1,15.0,1.3,0.9,3.5,0.9,0.4,2.6,1.3
375,"坂東　龍汰",3.1,14.5,0.4,3.1,1.8,0,1.3,4.0,0.9
375,"青木　崇高",3.1,13.7,0.9,0,4.0,0.4,0,2.2,4.0
375,"木戸　大聖",3.1,10.6,0.9,1.8,1.3,0.4,1.3,4.0,0.9
388,"船越　英一郎",2.6,28.2,2.6,0.4,4.0,1.3,0.9,1.8,8.4
388,"片寄　涼太",2.6,26.9,1.3,3.1,1.8,0,1.3,8.4,1.8
388,"中島　裕翔",2.6,22.5,0.4,1.8,1.3,0.4,0.4,7.9,0.9
388,"塚本　高史",2.6,18.9,1.3,0.9,1.8,0.9,0.9,2.6,0.9
388,"別所　哲也",2.6,17.6,0.9,0.4,2.6,0,0.4,2.6,7.5
388,"三浦　友和",2.6,19.8,1.8,0.4,0.9,3.5,0.4,3.1,10.1
388,"吉岡　秀隆",2.6,19.8,1.3,0,3.1,3.5,1.3,0.4,3.5
388,"玉山　鉄二",2.6,16.7,0.9,0.4,2.2,0.4,0.4,4.4,4.4
388,"でんでん",2.6,15.4,3.1,0.9,4.4,0.4,0.9,0.4,2.2
388,"眞島　秀和",2.6,15.9,0,0.4,3.1,0.4,0,3.1,4.8
388,"井之脇　海",2.6,12.8,1.8,0.9,2.2,0.4,0.9,0.9,0.9
388,"奥平　大兼",2.6,12.8,1.3,0.4,2.2,0,0.9,0.9,0.9
388,"梶原　善",2.6,13.7,2.6,0.4,3.5,1.3,0,0.4,2.6
388,"櫻井　海音",2.6,11.0,0,1.3,0.4,0,1.8,4.8,0.9
388,"山中　柔太朗",2.6,11.9,1.3,0.9,1.3,0.9,1.8,4.0,1.3
388,"渡邊　圭祐",2.6,12.8,1.8,1.8,0.9,0.9,0.9,5.7,1.3
388,"齋藤　潤",2.6,8.8,0,0.9,0.4,0.4,0.9,2.6,1.3
388,"迫田　孝也",2.6,10.6,0.4,1.3,3.5,0.4,0.4,1.8,2.2
406,"森山　未來",2.2,18.5,1.3,0.4,5.7,0.4,0.4,1.3,1.3
406,"大倉　孝二",2.2,17.2,1.8,0,4.0,0.4,0.4,0.9,2.6
406,"奥田　瑛二",2.2,16.7,0.4,0.4,2.6,0.9,0,3.1,7.5
406,"筧　利夫",2.2,15.4,2.2,0.4,4.0,0.9,0,1.8,2.2
406,"窪塚　愛流",2.2,16.7,0.4,2.2,2.6,0.9,2.6,4.8,0.9
406,"菅生　新樹",2.2,17.2,0.4,1.3,2.6,0,0.9,4.0,0.9
406,"平岡　祐太",2.2,15.0,0,0.9,0.9,0.4,0.4,3.5,0.9
406,"松本　幸四郎　（藤間　照薫）",2.2,16.7,0.4,1.8,2.2,0.4,0,0.4,4.8
406,"水上　恒司",2.2,16.7,0.9,1.8,1.3,0.9,1.8,6.2,1.8
406,"高橋　光臣",2.2,14.1,0.9,0.9,3.5,0.9,0,2.6,2.6
406,"寺西　拓人",2.2,13.7,0,0.4,1.8,0.4,0.9,6.2,2.2
406,"吹越　満",2.2,11.0,0.9,0,4.0,0,0.4,0.9,3.1
418,"峰　竜太",1.8,22.0,1.3,0,4.0,2.6,0,0,5.3
418,"北村　有起哉",1.8,16.3,0.4,0,3.5,1.8,0,0.4,4.0
418,"駿河　太郎",1.8,16.7,0.4,0,4.0,0.4,0.9,2.2,2.2
418,"渡辺　いっけい",1.8,17.2,1.8,0.9,4.4,1.3,0,1.8,4.0
418,"白洲　迅",1.8,13.2,0.4,0.9,1.3,0.4,0.4,5.7,1.8
418,"大東　駿介",1.8,12.8,0.9,0.4,1.8,0,0.4,2.6,2.2
418,"綱　啓永",1.8,11.5,0,2.2,1.3,0,1.8,4.4,1.3
418,"中川　大輔",1.8,12.3,0,0.4,1.8,0.4,0,4.4,1.3
418,"萩原　利久",1.8,13.7,0.9,0.4,2.6,0,0.9,1.8,1.3
418,"渡辺　大知",1.8,11.9,1.3,0.9,2.6,1.3,0.9,1.8,0.9
418,"越山　敬達",1.8,9.3,0.4,0.9,0.4,0.4,1.3,2.2,0.9
418,"小林　虎之介",1.8,8.4,0.4,1.3,0.9,0,1.8,1.3,0.4
418,"清水　尋也",1.8,9.3,0,0.4,2.2,0.4,0.9,2.2,0.4
418,"中沢　元紀",1.8,7.9,0,0,0.9,0,0.9,1.8,1.8
418,"本田　響矢",1.8,11.0,0.4,2.2,0.4,0.4,1.8,4.8,0.9
418,"山中　崇",1.8,10.6,0.4,0.9,2.2,0.4,0.4,0,2.2
418,"駒木根　葵汰",1.8,7.5,0.9,0.9,0.9,0,0.9,3.1,0.4
435,"三宅　裕司",1.3,19.4,3.5,0.4,2.6,1.3,0.9,0,4.4
435,"荒川　良々",1.3,18.1,2.2,0.4,6.6,0.4,0,0.9,1.8
435,"石丸　幹二",1.3,15.9,0,0.4,1.8,0.4,0.4,1.8,4.8
435,"永瀬　正敏",1.3,15.0,0.4,0.4,2.2,0.4,0.9,0.4,6.6
435,"三浦　貴大",1.3,14.5,0.9,0,2.6,0.4,0.4,2.6,3.1
435,"一ノ瀬　颯",1.3,11.5,0,0,1.3,0,0.4,3.1,0.9
435,"佐藤　大樹",1.3,11.9,0.4,0.4,0.9,0,0.9,4.0,0.9
435,"野村　康太",1.3,11.9,0,0.9,0.4,0,1.3,5.3,1.3
435,"古川　雄大",1.3,11.5,0.4,0.4,3.1,0.4,0.4,4.4,1.8
435,"三宅　弘城",1.3,13.2,2.2,0,2.6,0.4,0.9,0.4,2.6
435,"岩瀬　洋志",1.3,10.6,0.4,0.4,1.8,0,0.4,2.6,0.9
435,"上杉　柊平",1.3,8.8,0,0,0.9,0.4,0,2.2,1.8
435,"尾崎　匠海",1.3,11.0,0.4,0.4,0.9,0,0.4,3.1,1.8
435,"柿澤　勇人",1.3,11.0,0.9,0.4,1.3,0.4,0.9,1.8,1.3
435,"草川　拓弥",1.3,7.9,0,0.4,0.9,0,0.4,1.8,0.9
435,"黒川　想矢",1.3,8.8,0,0.4,1.3,0.4,0.4,2.2,0.4
435,"小宮　璃央",1.3,10.6,0.9,0.4,1.3,0,1.3,1.3,0.9
435,"中島　颯太",1.3,10.6,0.9,0.4,0.4,0,2.2,2.2,0.9
435,"西垣　匠",1.3,7.9,0,0.4,0.9,0,0.4,2.6,0.9
435,"藤岡　真威人",1.3,10.1,0.4,0.9,0.9,0.4,0.4,4.0,0.9
435,"水沢　林太郎",1.3,7.9,0,0.4,0.4,0,0.9,1.8,0.9
435,"森永　悠希",1.3,9.3,0.9,0,3.5,0,0.9,0.4,1.3
435,"山下　幸輝",1.3,10.1,0.4,0,1.3,0,0.4,2.2,0.9
435,"若葉　竜也",1.3,10.6,0,0,0.9,0,0.9,2.6,2.2
435,"川村　壱馬",1.3,7.0,0.4,0,0.9,0,0,2.2,0.9
435,"山時　聡真",1.3,7.5,0,0,0.9,0.4,0.4,0.9,0.4
435,"豊田　裕大",1.3,7.0,0,0,0.9,0,0.9,1.8,0.9
462,"薬丸　裕英",0.9,23.8,2.6,0.4,2.6,1.3,1.3,0,5.3
462,"伊原　剛志",0.9,13.7,0,0.4,2.2,0.4,0.4,2.2,3.1
462,"三山　凌輝",0.9,15.9,0.9,0.9,3.5,0,0,4.0,0.9
462,"八木　勇征",0.9,14.5,0,2.6,0.9,0,1.8,5.7,2.2
462,"泉澤　祐希",0.9,9.7,0.4,0.4,0.9,0,0.9,1.3,1.8
462,"高野　洸",0.9,9.7,0,0.4,1.8,0,0.4,3.5,2.2
462,"橋本　じゅん",0.9,10.1,0.9,0,4.4,0,0,0,1.8
462,"坂東　彌十郎",0.9,9.7,0.4,0.4,1.3,0,0,0.4,4.4
462,"前田　旺志郎",0.9,10.1,0.9,0,2.6,0.4,0.4,0.9,0.9
462,"前田　拳太郎",0.9,9.7,0.9,0.4,0.9,0,0.4,3.5,0.4
462,"松本　怜生",0.9,7.9,0,0.4,0.4,0,0.4,2.6,0.9
462,"味方　良介",0.9,7.9,0.4,0.4,1.3,0,0.4,1.3,0.9
462,"吉野　北人",0.9,10.6,0,1.3,0.4,0,1.3,4.0,1.3
462,"上川　周作",0.9,7.9,0.4,0,1.3,0,0.4,0.4,1.3
462,"倉　悠貴",0.9,7.0,0.4,0.4,1.3,0.4,0.9,1.3,0.9
462,"曽田　陵介",0.9,7.9,0,0,0.4,0,0.9,1.8,0.9
462,"内藤　秀一郎",0.9,7.0,0.4,0.4,0.4,0,1.3,2.2,0.9
462,"新原　泰佑",0.9,7.0,0,0.9,0.4,0,0.4,1.3,0.9
462,"橋本　さとし",0.9,7.0,0,0.4,0.9,0,0,0.4,2.6
462,"藤原　大祐",0.9,7.0,0,1.3,0.9,0,1.8,1.8,0.9
482,"市川　染五郎　（藤間　齋）",0.4,12.8,0.9,0.4,1.3,0.9,0.4,2.2,1.8
482,"岡部　たかし",0.4,9.7,0.4,0,2.6,0,0,0.4,1.8
482,"音尾　琢真",0.4,11.0,0.4,0,3.1,0,0.4,0.4,1.8
482,"中村　隼人",0.4,11.5,0.4,0.4,1.3,0.4,0.4,1.8,1.3
482,"林　泰文",0.4,8.4,0.4,0,2.6,0.4,0.4,0.4,1.3
482,"平山　浩行",0.4,9.7,0,0.4,3.1,0,0,2.2,1.3
482,"毎熊　克哉",0.4,9.3,0.4,0.4,0.9,0.4,0,2.2,3.1
482,"前野　朋哉",0.4,10.6,0.9,0.4,2.6,0.4,0.4,0,0.9
482,"結木　滉星",0.4,8.4,0.4,1.3,0.9,0.4,0.4,2.6,0.9
482,"青木　柚",0.4,7.5,0.4,0.4,1.3,0,0.4,1.8,0.9
482,"井上　祐貴",0.4,7.5,0,0.9,0.4,0,0.4,1.3,1.3
482,"大西　利空",0.4,7.0,0,0,0.4,0,0.4,1.8,0.9
482,"奥　智哉",0.4,7.5,0.4,0,0.9,0.4,0.4,0.9,0.9
482,"柏木　悠",0.4,7.5,0,0,0.4,0,0.4,1.8,0.9
482,"八村　倫太郎",0.4,7.0,0,0.9,0.9,0,1.3,1.3,0.9
482,"濱　正悟",0.4,7.0,0,0.4,0.9,0,0.4,0.9,1.8
482,"兵頭　功海",0.4,6.6,0,0,0.4,0,0.4,2.2,0.9
482,"福山　翔大",0.4,7.9,0,0,0.4,0,0.4,2.2,0.9
482,"杢代　和人",0.4,6.6,0.4,0,1.3,0,0.4,1.8,0.9
