"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/女性35～49歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
18,"宇多田　ヒカル",42.6,97.2,3.6,5.3,41.5,11.4,4.8,34.1,12.3
19,"杏",40.6,95.2,3.6,21.9,20.7,18.2,14.5,38.1,26.1
19,"多部　未華子",40.6,93.3,3.7,23.3,21.6,8.1,40.6,4.8,5.3
21,"川口　春奈",40.4,89.4,15.4,21.8,7.5,6.8,55.2,9.2,4.2
22,"戸田　恵梨香",40.3,93.9,5.6,16.2,15.1,9.5,29.5,25.8,14.2
23,"石原　さとみ",40.0,96.1,2.2,22.1,11.2,9.3,55.5,10.7,16.8
23,"安藤　サクラ",40.0,91.0,9.3,7.2,47.0,13.1,3.7,23.3,24.6
25,"野呂　佳代",39.5,84.8,40.9,3.4,20.1,7.6,19.6,1.7,2.8
26,"ガンバレル－ヤ",38.7,92.4,52.4,1.7,30.9,4.2,10.6,1.6,0.5
27,"江口　のりこ",38.1,85.5,10.7,7.0,46.3,12.9,1.4,23.6,21.9
28,"吉田　羊",37.8,92.1,6.8,14.5,21.0,12.3,5.8,31.6,51.0
29,"広瀬　アリス",37.5,93.9,22.2,15.1,11.8,6.7,39.0,10.9,4.5
29,"仲　里依紗",37.5,92.8,26.7,5.0,49.8,6.7,20.7,22.6,4.4
29,"佐藤　栞里",37.5,88.5,16.8,17.9,13.7,10.4,40.0,2.3,1.4
32,"夏木　マリ",37.3,93.8,7.3,4.4,44.9,11.4,1.7,48.5,52.9
33,"戸田　恵子",37.2,91.8,12.0,7.2,24.1,18.4,3.4,19.0,32.7
34,"木村　佳乃",36.7,94.2,21.3,14.9,11.4,14.0,12.0,25.7,37.6
35,"山口　智子",36.5,89.0,5.8,10.6,15.1,13.5,10.9,33.7,49.0
36,"伊藤　沙莉",36.4,84.1,16.2,8.2,33.9,9.8,18.5,6.2,1.6
37,"今田　美桜",36.2,84.3,1.4,22.6,5.1,5.1,59.1,5.1,2.6
38,"上戸　彩",36.1,96.6,4.8,25.5,8.1,11.8,51.5,9.3,14.2
38,"菅野　美穂",36.1,94.4,13.2,15.9,16.6,11.4,27.4,7.6,25.0
40,"米倉　涼子",35.9,95.2,5.8,11.2,17.7,11.7,5.1,58.8,48.5
41,"友近",35.0,94.2,59.6,3.7,30.3,7.3,1.9,5.9,7.9
41,"吉瀬　美智子",35.0,90.8,3.3,21.2,10.7,7.8,10.4,41.7,57.1
43,"深田　恭子",34.7,95.3,2.8,13.5,10.3,4.2,57.1,4.4,22.2
44,"ＹＯＵ",34.1,96.3,33.7,4.4,45.3,7.5,12.4,20.8,32.0
45,"近藤　春菜",33.9,95.2,54.7,4.0,26.3,10.3,4.7,2.2,1.2
46,"仲間　由紀恵",33.7,96.0,4.4,18.0,15.6,12.6,11.5,16.0,36.2
47,"満島　ひかり",33.3,89.9,5.8,9.5,34.4,8.4,17.3,21.2,12.3
48,"藤本　美貴",33.1,93.3,28.1,6.4,10.3,14.3,17.6,10.7,5.3
49,"榮倉　奈々",32.8,93.6,2.6,20.4,12.1,8.1,27.2,28.1,13.7
49,"松雪　泰子",32.8,91.1,1.6,15.1,11.5,8.2,5.8,28.1,56.9
51,"高畑　充希",32.5,91.9,4.8,17.7,22.1,7.5,34.5,8.7,4.5
51,"永作　博美",32.5,91.9,1.4,14.5,12.1,5.9,37.3,11.4,41.8
53,"蒼井　優",32.3,93.6,4.4,17.6,29.9,9.0,27.7,9.8,11.4
54,"井川　遥",32.2,90.8,1.1,17.6,5.8,5.1,23.5,16.2,49.8
54,"橋本　環奈",32.2,94.9,12.9,14.3,9.6,3.3,63.5,3.3,1.2
54,"木南　晴夏",32.2,78.8,11.8,9.3,24.7,7.2,16.5,5.6,6.4
57,"安達　祐実",32.0,96.1,3.4,11.2,15.4,8.4,40.0,7.3,18.2
58,"広瀬　すず",31.9,94.9,4.0,22.7,7.0,4.7,59.7,5.9,1.7
58,"ファ－ストサマ－ウイカ",31.9,89.4,40.7,4.7,30.6,5.3,5.4,14.9,3.6
60,"滝沢　カレン",31.7,91.8,38.4,7.8,33.9,3.3,23.2,9.5,3.7
61,"椿　鬼奴",31.6,92.5,53.5,1.6,37.3,3.9,1.2,6.5,5.4
62,"中谷　美紀",31.3,91.9,1.7,19.8,16.2,9.6,8.2,30.2,50.5
63,"浜辺　美波",31.1,88.6,1.9,28.3,3.9,3.6,56.1,1.2,1.4
64,"イモトアヤコ",30.8,95.2,46.8,3.0,30.0,10.4,3.6,5.0,1.1
64,"波瑠",30.8,90.0,4.0,23.6,11.4,8.6,28.1,10.7,8.4
64,"杉咲　花",30.8,84.6,2.0,17.7,19.6,7.5,39.7,2.5,1.9
67,"りょう",30.5,90.4,1.7,9.8,26.9,7.2,2.8,50.5,42.8
68,"柴咲　コウ",30.3,95.0,2.3,11.5,23.3,6.5,12.8,40.0,30.3
68,"二階堂　ふみ",30.3,92.8,3.9,11.0,23.6,7.5,24.0,20.7,10.7
70,"有村　架純",30.2,93.3,1.4,25.3,5.3,5.6,55.7,2.6,3.9
70,"黒沢　かずこ",30.2,92.8,54.4,1.2,28.3,3.9,4.8,0.9,0.9
70,"やす子",30.2,95.8,36.4,3.1,30.5,8.6,16.3,2.2,0.3
73,"小芝　風花",30.0,80.1,5.8,16.6,9.3,5.0,44.9,4.4,2.2
74,"麻生　久美子",29.9,85.5,3.7,14.3,13.8,7.5,15.1,16.8,40.3
75,"木村　多江",29.7,90.7,5.1,14.8,21.5,11.2,5.1,11.8,48.7
76,"真矢　ミキ",29.5,93.3,4.0,12.3,12.9,12.1,2.3,40.9,52.6
77,"菜々緒",29.2,93.8,3.1,13.4,17.3,5.3,6.7,54.6,24.3
78,"若槻　千夏",29.1,94.2,40.4,5.0,18.4,5.0,15.6,6.7,2.0
78,"福原　遥",29.1,76.7,0.9,21.6,4.0,4.2,52.4,0.6,0.9
80,"井上　真央",28.8,91.0,1.2,13.7,7.9,9.2,30.0,4.2,7.0
80,"吉岡　里帆",28.8,89.6,3.4,21.0,6.8,3.7,48.2,2.2,4.8
82,"横澤　夏子",28.6,91.6,45.1,3.9,22.4,9.3,2.8,0.8,1.9
83,"常盤　貴子",28.5,92.7,2.3,11.5,9.0,10.0,12.0,14.0,43.5
84,"井森　美幸",28.3,93.0,43.4,6.4,17.9,8.4,8.2,3.7,10.3
84,"黒木　華",28.3,88.0,2.0,14.6,31.3,7.3,19.1,6.4,5.8
86,"芳根　京子",28.1,77.0,2.2,19.6,4.5,5.0,41.1,1.4,1.6
87,"上野　樹里",28.0,91.9,6.2,11.4,32.3,7.8,21.2,11.0,7.5
87,"アン　ミカ",28.0,94.7,32.8,6.5,33.1,11.4,1.9,19.1,18.2
87,"中条　あやみ",28.0,87.1,2.5,15.9,7.6,3.0,46.2,11.2,6.4
87,"比嘉　愛未",28.0,80.6,2.0,18.8,4.8,5.1,31.7,7.9,12.3
91,"鈴木　京香",27.8,91.0,1.6,13.8,8.6,11.2,4.8,24.1,58.9
91,"水川　あさみ",27.8,90.8,11.4,12.4,16.8,7.8,13.4,21.3,14.9
93,"水野　美紀",27.5,92.1,13.8,10.4,12.8,8.6,7.3,21.5,35.9
93,"篠原　涼子",27.5,94.4,8.4,7.6,16.2,6.4,11.4,33.1,38.3
95,"ＭＥＧＵＭＩ",27.2,95.0,14.0,7.6,20.1,8.2,4.7,26.3,23.2
95,"高嶋　ちさ子",27.2,93.3,33.1,4.5,33.4,7.5,1.4,19.3,14.0
97,"ヒコロヒ－",26.9,84.4,33.9,1.7,30.9,4.8,1.9,14.2,5.8
98,"生見　愛瑠",26.7,83.4,8.4,11.7,8.1,2.3,49.6,1.6,1.2
99,"柳原　可奈子",26.3,93.9,37.0,6.1,19.1,6.2,21.3,1.6,1.4
99,"中村　アン",26.3,87.4,2.5,12.6,8.6,4.0,17.4,28.5,15.9
101,"松下　由樹",26.1,92.4,6.5,8.2,10.0,13.1,4.4,12.9,40.1
101,"吉永　小百合",26.1,94.4,1.2,25.0,6.4,19.4,8.1,12.3,59.4
103,"佐々木　希",26.0,93.0,1.4,14.9,5.8,4.8,53.2,8.7,6.1
103,"清野　菜名",26.0,79.9,1.4,25.7,9.3,3.7,36.2,10.4,3.9
105,"大竹　しのぶ",25.8,95.2,16.5,3.6,31.6,9.6,8.7,9.5,33.9
105,"檀　れい",25.8,91.6,0.9,18.7,7.0,6.8,11.2,17.6,54.3
105,"市川　実日子",25.8,73.9,4.2,8.6,35.8,6.7,6.1,17.9,18.0
108,"奈緒",25.7,75.1,1.9,12.8,13.1,4.7,26.7,3.1,3.9
109,"乙葉",25.3,91.9,4.5,15.1,9.3,6.2,42.3,0.9,7.8
109,"松下　奈緒",25.3,89.9,2.5,25.8,6.7,10.1,8.9,20.8,32.2
109,"朝日　奈央",25.3,82.3,30.9,8.6,10.6,5.3,18.8,2.8,1.4
112,"大地　真央",25.2,91.8,7.3,10.4,15.6,9.0,5.1,33.3,50.9
113,"大島　美幸",25.0,94.9,52.3,2.0,25.2,5.1,2.3,2.6,1.6
113,"宮崎　あおい",25.0,93.6,1.1,19.8,10.6,5.6,44.6,3.4,8.6
113,"ＬｉＬｉＣｏ",25.0,93.6,28.8,1.9,33.1,10.3,0.9,19.6,13.1
116,"浅田　真央",24.9,95.5,0.9,18.7,10.9,10.1,21.8,5.9,1.6
116,"優香",24.9,92.8,8.1,13.2,6.1,5.8,42.9,1.9,12.0
116,"清水　ミチコ",24.9,93.2,47.3,2.2,35.9,5.4,1.2,6.1,11.8
119,"尾野　真千子",24.7,85.1,7.0,5.4,21.5,5.3,5.9,14.6,24.9
120,"片桐　はいり",24.6,90.8,17.3,3.0,61.0,6.5,0.9,7.3,8.2
121,"田中　みな実",24.1,93.9,7.6,17.0,15.4,5.6,31.6,9.3,21.9
121,"松本　若菜",24.1,57.1,6.1,12.1,5.9,5.9,19.8,12.0,14.6
123,"土屋　アンナ",23.6,93.5,13.7,3.7,42.0,7.0,3.4,46.0,15.2
123,"小松　菜奈",23.6,80.1,0.8,10.3,36.4,3.4,18.5,28.1,6.7
125,"島崎　和歌子",23.5,92.8,39.7,2.6,17.9,7.5,2.6,4.5,9.6
125,"平　愛梨",23.5,91.8,16.8,8.1,15.2,4.5,40.3,2.6,2.6
127,"柴田　理恵",23.3,94.9,40.1,2.8,29.7,9.0,1.2,3.3,8.4
127,"ホラン　千秋",23.3,92.8,13.5,12.3,20.7,12.9,7.0,18.5,9.5
127,"大塚　寧々",23.3,85.2,2.2,10.1,10.6,5.6,18.7,9.5,39.3
127,"松本　まりか",23.3,82.9,7.8,8.6,30.9,3.9,23.2,4.7,16.8
131,"宮沢　りえ",23.2,94.1,1.6,12.0,17.1,7.5,9.8,18.2,49.1
131,"室井　滋",23.2,91.8,20.7,2.8,41.8,7.6,1.4,9.5,19.4
131,"磯山　さやか",23.2,86.9,16.8,6.7,10.7,4.0,24.6,3.0,6.1
131,"濱田　マリ",23.2,88.0,25.7,3.0,41.5,5.6,4.5,7.9,14.8
135,"上白石　萌音",23.0,90.0,1.4,15.2,12.4,8.1,28.9,1.7,1.2
135,"河合　優実",23.0,55.7,1.9,9.0,23.3,6.4,12.3,13.4,3.9
137,"池田　美優",22.9,93.0,17.7,5.6,15.1,5.1,20.4,15.4,2.5
137,"ゆりやんレトリィバァ",22.9,93.5,39.2,1.7,41.7,2.5,4.5,4.4,0.8
137,"ぼる塾",22.9,84.0,38.1,1.1,22.6,2.3,3.3,0.2,0.6
140,"おかずクラブ",22.4,89.0,42.0,1.2,27.7,1.1,5.6,0.8,0.3
140,"上白石　萌歌",22.4,89.3,2.0,15.2,12.3,3.7,33.7,1.6,0.3
140,"高橋メアリ－ジュン",22.4,84.9,4.0,5.3,15.2,4.0,10.7,25.5,12.8
140,"和久井　映見",22.4,85.1,1.9,10.0,5.3,8.7,14.5,3.3,37.2
144,"稲森　いずみ",22.2,90.7,1.2,12.3,7.3,5.8,10.9,17.3,42.9
144,"白石　麻衣",22.2,88.2,3.0,23.3,4.5,2.5,46.7,3.6,4.5
146,"栗山　千明",22.1,89.0,2.0,9.3,23.2,3.0,7.0,30.9,14.9
146,"板谷　由夏",22.1,70.0,1.4,9.0,12.4,6.4,2.3,22.9,32.3
148,"松岡　茉優",21.9,82.6,6.5,10.3,12.3,3.4,28.9,2.5,2.2
149,"森　泉",21.8,93.6,28.6,5.6,32.7,4.5,10.3,11.0,2.5
149,"木村　文乃",21.8,84.9,1.2,15.2,10.4,5.8,23.3,9.0,9.8
149,"王林",21.8,86.5,28.3,6.2,22.4,3.3,30.9,5.1,1.2
152,"北斗　晶",21.6,95.2,26.1,2.8,24.0,11.8,2.0,14.2,5.1
152,"倉科　カナ",21.6,85.7,1.2,15.9,7.0,3.1,38.4,5.0,8.6
152,"石川　佳純",21.6,81.5,3.1,15.9,5.4,8.4,17.1,7.6,2.2
155,"国仲　涼子",21.5,90.0,1.2,20.1,5.9,4.4,33.1,4.5,13.2
155,"武井　咲",21.5,92.5,0.6,21.3,5.9,4.2,38.3,9.0,8.1
155,"川栄　李奈",21.5,85.2,6.7,7.8,10.9,2.0,35.6,2.0,1.4
155,"幾田　りら",21.5,65.2,1.6,5.9,13.8,2.6,19.6,3.9,1.2
155,"清原　果耶",21.5,65.9,1.4,22.7,9.3,4.2,28.6,3.4,1.2
160,"本田　翼",21.3,90.5,6.8,14.9,9.8,1.7,44.6,4.0,1.7
161,"沢口　靖子",21.2,87.7,1.7,14.8,10.9,9.8,6.8,10.0,38.4
162,"矢田　亜希子",21.0,93.3,7.2,13.2,7.6,3.6,30.3,5.4,21.3
162,"宮崎　美子",21.0,86.9,3.3,9.2,7.5,16.8,11.5,4.0,31.3
162,"安田　成美",21.0,87.2,1.9,15.4,10.3,6.1,16.3,6.7,42.8
162,"のん",21.0,80.7,3.3,13.4,21.9,4.2,31.1,3.4,1.6
162,"キムラ　緑子",21.0,67.8,7.0,4.4,22.7,8.2,1.6,11.4,26.4
167,"蛯原　友里",20.8,91.3,0.9,13.4,5.6,2.6,39.3,12.9,14.3
167,"坂井　真紀",20.8,87.1,4.8,10.1,12.3,6.8,12.1,9.0,25.5
169,"観月　ありさ",20.5,93.9,5.4,10.9,9.8,5.6,13.7,20.7,24.1
169,"新木　優子",20.5,74.8,0.8,15.2,5.3,0.9,33.0,7.5,6.1
171,"志田　未来",20.4,87.7,2.2,12.3,11.5,6.4,27.8,1.4,1.2
172,"高畑　淳子",20.2,92.1,13.2,3.1,21.2,9.0,0.8,9.6,26.6
172,"山崎　静代",20.2,91.3,38.6,2.0,35.9,5.1,5.8,5.6,0.2
172,"小林　聡美",20.2,77.3,9.5,5.9,29.5,9.0,3.1,9.8,25.7
175,"木村　カエラ",19.9,94.9,3.6,6.4,49.6,3.7,21.5,14.9,4.0
175,"森高　千里",19.9,91.8,1.1,16.6,6.7,6.2,24.1,8.2,35.5
175,"夏帆",19.9,79.6,1.7,11.2,16.2,3.7,25.8,3.4,2.8
178,"磯野　貴理子",19.8,93.9,33.9,3.0,21.9,4.5,3.1,2.5,8.7
178,"ロ－ラ",19.8,94.9,16.8,6.1,30.0,3.9,22.2,25.3,7.5
180,"鈴木　保奈美",19.6,90.7,1.7,9.6,7.6,6.7,7.2,17.3,45.3
181,"高島　礼子",19.4,91.1,2.2,7.9,7.2,7.3,1.6,27.1,57.4
182,"土屋　太鳳",19.1,93.9,2.3,16.2,13.7,5.3,25.3,8.2,5.1
182,"ＳＨＥＬＬＹ",19.1,89.9,24.6,4.8,22.7,6.8,4.4,13.1,4.8
182,"田中　美佐子",19.1,85.2,6.4,6.5,7.6,4.5,6.4,7.5,35.5
182,"山本　美月",19.1,84.8,1.4,18.8,6.5,3.4,35.0,9.5,5.8
186,"桐谷　美玲",19.0,92.1,2.2,18.8,7.8,3.7,47.3,9.3,4.5
187,"黒木　瞳",18.7,94.9,1.7,13.7,9.5,6.2,10.3,19.0,51.8
187,"原田　知世",18.7,84.6,0.9,14.0,9.0,4.7,18.2,4.5,35.6
187,"神田　愛花",18.7,81.8,31.1,5.0,19.1,5.6,8.4,1.2,1.9
190,"村上　知子",18.5,93.5,38.1,2.0,19.8,5.0,6.2,0.6,2.3
191,"あの",18.4,92.2,17.1,2.3,51.3,1.7,22.7,3.0,0.8
192,"小雪",18.2,94.4,1.7,13.1,21.3,6.4,2.3,24.3,39.7
193,"小倉　優子",18.0,94.7,9.3,8.6,17.4,3.7,35.3,2.2,2.8
193,"平岩　紙",18.0,47.9,3.3,5.9,25.8,5.6,3.3,1.7,5.4
195,"中川　翔子",17.4,94.1,21.6,4.5,37.8,3.3,25.3,2.5,0.8
195,"門脇　麦",17.4,76.0,1.6,7.9,29.2,3.1,16.5,4.4,3.1
197,"大島　優子",17.3,93.3,4.7,8.2,8.1,3.7,30.9,3.1,2.8
198,"鈴木　砂羽",17.1,79.6,13.5,4.2,17.1,3.9,3.7,12.9,22.9
198,"風吹　ジュン",17.1,80.9,0.9,6.1,7.2,6.8,9.3,8.6,40.7
198,"山口　紗弥加",17.1,78.8,2.2,7.8,9.8,4.5,12.3,10.7,20.1
198,"余　貴美子",17.1,75.9,2.3,5.0,14.8,8.4,1.9,14.3,37.5
198,"羽田　美智子",17.1,70.8,5.1,8.9,6.7,4.8,7.0,6.2,31.1
203,"石田　ひかり",17.0,88.2,1.6,13.5,7.9,6.8,13.4,4.5,35.3
203,"西田　尚美",17.0,58.8,3.3,7.2,11.2,5.1,5.6,3.9,18.5
205,"榊原　郁恵",16.6,92.7,17.0,6.2,11.8,11.5,8.1,2.0,14.2
205,"貫地谷　しほり",16.6,87.4,3.4,11.0,15.4,5.0,21.2,4.2,5.0
205,"高岡　早紀",16.6,88.5,1.7,7.0,12.4,3.3,8.9,12.8,43.5
205,"趣里",16.6,72.5,1.6,7.5,31.9,3.0,9.8,6.4,1.9
209,"千秋",16.5,94.6,25.5,3.1,38.7,3.0,12.4,2.6,2.8
209,"藤原　紀香",16.5,95.5,7.3,9.0,13.8,7.0,5.3,21.2,44.0
209,"片平　なぎさ",16.5,85.7,2.3,4.4,8.2,8.1,2.3,10.6,40.1
209,"寺島　しのぶ",16.5,89.7,1.9,4.8,22.4,8.1,0.9,16.6,37.8
209,"戸田　菜穂",16.5,71.7,0.6,7.9,6.8,5.6,3.7,7.9,36.5
214,"薬師丸　ひろ子",16.3,91.9,2.3,6.8,10.7,7.3,10.0,7.5,44.0
214,"山口　もえ",16.3,93.6,16.0,10.4,19.1,3.7,28.9,0.9,4.4
214,"飯豊　まりえ",16.3,71.5,0.9,14.2,7.3,1.6,27.1,4.0,3.4
214,"桜井　ユキ",16.3,47.6,0.9,7.9,13.7,3.0,5.6,18.0,11.4
218,"かなで",16.2,84.0,35.6,2.3,21.6,1.4,15.1,0.8,0.5
218,"池田　エライザ",16.2,78.2,1.2,6.8,18.4,2.2,24.7,17.1,5.0
218,"渋谷　凪咲",16.2,53.5,14.6,5.6,7.5,1.4,25.8,0.9,0.5
221,"高島　彩",16.0,89.9,0.9,16.2,4.5,12.1,21.6,3.7,12.8
221,"藤田　ニコル",16.0,93.0,9.5,5.8,18.7,3.3,31.1,3.7,0.9
221,"松坂　慶子",16.0,87.1,2.2,5.3,6.7,7.2,4.7,6.2,47.0
221,"河北　麻友子",16.0,88.0,18.7,7.0,15.9,2.6,22.2,7.8,3.1
221,"百田　夏菜子",16.0,76.2,4.0,6.2,6.2,2.5,38.6,0.6,0.8
226,"松田　聖子",15.9,95.8,0.8,6.2,13.1,4.0,16.5,7.3,30.3
226,"長谷川　京子",15.9,91.9,1.6,8.4,9.3,2.8,9.3,21.6,36.5
226,"指原　莉乃",15.9,94.2,26.7,5.6,13.4,4.7,10.1,3.0,1.9
229,"賀来　千香子",15.7,84.6,2.5,7.3,7.9,7.9,3.0,12.6,42.6
230,"渡辺　満里奈",15.6,92.2,3.0,10.0,6.4,9.3,18.5,3.0,21.2
230,"井上　咲楽",15.6,81.8,15.7,5.3,22.6,4.4,23.0,2.0,0.6
232,"吹石　一恵",15.4,89.3,1.4,18.2,9.6,4.5,10.7,8.7,24.9
233,"かたせ　梨乃",15.2,89.0,3.1,3.7,10.9,5.1,2.6,13.5,44.5
233,"堀田　真由",15.2,60.7,2.5,11.8,5.8,1.9,25.5,1.4,2.3
235,"ともさか　りえ",15.1,93.2,1.9,12.4,19.3,4.0,10.9,7.0,19.6
235,"久本　雅美",15.1,95.3,37.8,2.0,31.6,5.4,3.4,4.8,6.5
237,"草刈　民代",14.9,84.6,1.9,10.0,13.7,7.0,1.7,19.1,44.3
237,"本上　まなみ",14.9,85.5,1.4,15.1,9.0,3.7,10.4,10.7,29.1
237,"丸山　桂里奈",14.9,91.9,41.7,1.7,32.5,1.4,2.6,2.2,0.9
237,"生田　絵梨花",14.9,72.9,1.9,13.8,5.8,4.2,29.4,2.6,2.0
241,"財前　直見",14.8,86.2,2.2,3.6,9.6,7.5,0.9,12.4,35.1
242,"山本　舞香",14.6,71.9,1.7,4.4,12.6,2.2,21.0,17.4,1.9
243,"高橋　ひとみ",14.5,77.3,4.5,6.7,10.9,5.6,3.4,7.5,39.8
243,"名取　裕子",14.5,78.7,2.5,4.2,6.5,7.0,2.0,8.1,38.9
243,"西野　七瀬",14.5,72.6,1.7,11.8,5.4,0.9,33.6,1.2,0.5
243,"井桁　弘恵",14.5,54.0,3.9,12.0,4.8,2.8,21.6,2.8,1.2
243,"岸井　ゆきの",14.5,52.1,1.6,5.0,18.7,1.9,9.2,1.6,1.1
248,"坂下　千里子",14.3,89.4,25.3,4.7,11.5,3.4,12.4,0.8,2.5
248,"永尾　柚乃",14.3,73.6,7.0,2.3,17.9,1.2,35.1,1.1,0.6
250,"黒谷　友香",14.2,78.8,3.0,10.1,10.4,4.5,3.9,20.5,29.7
251,"高橋　真麻",14.0,90.7,29.9,4.8,23.0,5.6,3.1,1.7,3.3
251,"瀧本　美織",14.0,74.3,1.4,14.2,7.8,2.6,24.3,2.6,3.4
253,"遼河　はるひ",13.7,74.2,5.1,9.8,8.2,5.3,2.5,25.8,27.8
253,"森川　葵",13.7,55.4,3.0,8.1,11.0,2.2,18.4,4.0,0.9
255,"水野　真紀",13.4,90.4,1.2,15.2,5.1,6.8,8.7,3.1,39.2
255,"トリンドル　玲奈",13.4,90.0,3.6,11.5,8.6,2.2,45.1,1.7,2.3
255,"大政　絢",13.4,74.7,0.5,12.8,7.5,2.0,16.2,19.8,6.8
255,"宮澤　エマ",13.4,58.6,1.9,7.6,9.5,4.7,9.6,5.8,7.6
259,"山田　優",13.2,93.6,1.1,6.8,18.0,4.0,5.0,39.3,15.4
259,"加藤　綾子",13.2,87.9,1.7,16.3,4.5,5.8,26.1,3.4,9.2
259,"中越　典子",13.2,74.7,1.2,11.0,7.2,3.1,13.4,5.8,16.6
259,"原　日出子",13.2,72.5,0.9,4.7,4.4,5.1,3.7,2.3,32.0
263,"松本　伊代",13.1,92.4,24.3,3.3,14.8,1.9,20.5,0.8,7.9
263,"萬田　久子",13.1,89.0,2.8,3.1,15.4,5.1,1.2,18.5,46.0
263,"安　めぐみ",13.1,89.9,8.1,10.3,9.3,3.3,21.6,0.8,7.6
263,"臼田　あさ美",13.1,63.0,1.7,9.3,7.9,1.9,18.8,2.8,5.4
267,"田中　律子",12.8,84.0,5.6,6.8,9.2,6.8,6.1,8.4,18.8
267,"本仮屋　ユイカ",12.8,83.2,2.0,16.0,5.9,2.5,25.7,2.0,4.5
267,"ゆうちゃみ",12.8,83.0,13.1,2.0,14.0,1.9,23.0,3.7,0.8
267,"シシド・カフカ",12.8,70.0,0.8,4.0,29.2,0.8,0.6,27.5,9.0
267,"真飛　聖",12.8,45.9,2.6,6.2,4.8,2.0,2.6,12.8,17.4
272,"南野　陽子",12.6,89.6,2.0,7.8,8.4,3.4,13.7,3.1,37.2
273,"浅田　美代子",12.4,81.5,19.8,3.0,15.1,4.0,7.2,2.2,19.6
273,"鈴木　杏",12.4,73.7,2.2,5.9,13.2,4.2,8.9,6.8,6.7
275,"酒井　若菜",12.3,72.0,2.2,7.0,9.8,2.0,17.3,0.8,4.8
275,"高梨　臨",12.3,55.2,0.6,10.7,4.8,1.1,16.8,3.7,5.6
277,"大沢　あかね",12.1,92.1,20.4,5.1,12.3,3.9,11.4,1.9,2.5
277,"斉藤　由貴",12.1,89.3,3.0,4.8,19.0,2.3,9.8,3.6,32.7
277,"村上　佳菜子",12.1,87.4,17.6,3.4,14.9,1.9,12.9,1.1,0.5
277,"鶴田　真由",12.1,72.8,0.8,10.7,5.1,5.4,9.0,3.7,32.2
281,"桜田　ひより",12.0,49.3,0.9,7.9,3.9,1.2,28.6,0.3,0.3
282,"浅野　ゆう子",11.8,91.4,3.6,3.9,9.6,5.9,1.4,12.4,44.3
282,"田中　麗奈",11.8,85.7,1.1,12.3,12.1,5.3,12.3,7.5,12.3
282,"永野　芽郁",11.8,92.1,2.6,8.6,11.4,0.6,35.5,0.8,1.2
282,"市毛　良枝",11.8,69.4,0.8,3.9,5.3,8.9,3.3,2.5,28.0
282,"畑　芽育",11.8,36.2,1.6,7.3,2.6,0.3,24.6,0.3,0.3
287,"きゃり－ぱみゅぱみゅ",11.7,95.2,4.2,3.1,43.1,1.1,32.3,2.5,1.2
287,"白石　美帆",11.7,86.3,1.2,17.3,3.4,4.8,19.9,2.0,13.8
287,"森　星",11.7,77.9,8.4,5.8,19.0,1.6,14.6,12.1,2.6
290,"押切　もえ",11.5,91.6,1.2,7.2,9.5,3.0,14.9,14.8,14.5
290,"滝川　クリステル",11.5,94.6,0.9,17.4,11.4,11.0,4.0,17.9,29.9
290,"橋本　マナミ",11.5,87.9,2.6,7.9,10.3,1.6,5.6,7.0,34.8
