"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/女性12～19歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
31,"佐藤　栞里",27.9,62.6,9.1,11.0,6.8,7.8,26.5,0.9,4.1
31,"小池　栄子",27.9,58.0,18.3,6.8,9.1,8.7,3.2,14.6,18.3
33,"かなで",27.4,73.1,39.7,2.3,15.1,1.4,10.5,0,1.8
33,"王林",27.4,71.2,19.6,5.0,14.6,2.7,29.7,4.1,3.7
35,"朝日　奈央",26.9,58.4,21.9,5.0,6.4,4.1,13.7,2.7,3.7
36,"滝沢　カレン",26.5,69.4,23.7,7.3,16.9,1.8,19.2,6.4,6.4
36,"伊藤　沙莉",26.5,52.1,7.8,8.2,11.4,6.8,14.6,3.7,2.7
38,"大久保　佳代子",26.0,67.1,37.0,2.3,14.2,5.5,2.7,3.2,3.2
38,"福原　遥",26.0,48.9,2.3,11.0,1.8,2.7,31.5,1.8,1.8
40,"ぼる塾",25.1,70.3,32.9,0.9,16.9,1.8,4.1,0.9,0.9
40,"高嶋　ちさ子",25.1,66.7,21.5,6.8,20.1,6.4,3.2,14.2,16.9
40,"白石　麻衣",25.1,65.8,2.3,11.4,4.6,2.7,35.6,1.8,8.2
40,"ヒコロヒ－",25.1,63.0,30.6,0.9,16.9,4.1,1.4,9.6,8.7
40,"横澤　夏子",25.1,63.9,33.3,1.8,11.9,5.0,3.2,0.9,0.9
40,"若槻　千夏",25.1,63.0,28.3,4.1,11.4,5.0,9.6,2.7,3.7
46,"おかずクラブ",24.7,69.9,39.3,0.9,15.1,0.5,2.7,0.5,0.5
46,"有村　架純",24.7,62.6,2.3,12.8,3.7,3.2,33.3,5.0,5.9
48,"藤田　ニコル",24.2,77.2,4.6,6.4,11.0,3.7,27.9,5.0,1.8
48,"大島　美幸",24.2,61.6,37.9,2.3,11.4,3.7,1.4,1.4,0.9
48,"ファ－ストサマ－ウイカ",24.2,57.1,20.5,3.2,16.9,3.7,4.1,10.5,3.7
48,"戸田　恵梨香",24.2,51.6,4.6,11.9,5.9,6.4,17.8,9.6,12.8
52,"椿　鬼奴",23.7,60.7,36.1,2.3,15.5,3.2,1.4,5.9,4.6
52,"中条　あやみ",23.7,55.3,4.1,9.1,6.8,2.3,26.9,9.6,8.7
52,"松　たか子",23.7,55.7,3.7,8.7,4.1,8.7,6.4,9.1,18.7
52,"天海　祐希",23.7,47.9,5.5,10.0,9.6,7.3,2.3,22.4,23.3
56,"ゆりやんレトリィバァ",23.3,77.2,33.8,3.2,22.8,0.9,3.2,1.4,0.5
56,"吉岡　里帆",23.3,56.2,3.2,9.6,2.7,1.8,27.9,3.2,7.8
56,"二階堂　ふみ",23.3,51.1,4.1,11.4,10.5,2.7,12.8,11.0,9.1
59,"きゃり－ぱみゅぱみゅ",22.8,75.3,2.7,3.7,23.7,0.9,27.4,0.5,1.4
59,"小芝　風花",22.8,50.2,4.1,9.6,2.7,3.2,27.9,1.8,3.7
59,"杉咲　花",22.8,50.7,1.8,9.1,8.7,5.0,20.5,2.3,3.2
62,"菜々緒",22.4,57.5,2.3,8.2,7.3,5.5,7.8,24.7,20.1
62,"高畑　充希",22.4,53.0,5.5,9.6,8.7,5.0,22.4,5.5,3.7
62,"多部　未華子",22.4,49.8,1.8,10.0,5.9,5.9,22.8,3.2,5.0
62,"波瑠",22.4,49.8,2.7,12.3,6.4,2.3,16.4,8.2,6.4
62,"原　菜乃華",22.4,37.9,1.8,4.1,2.7,1.4,23.7,0.9,0.5
67,"浅田　真央",21.9,67.1,1.4,11.4,6.4,5.5,15.5,8.7,5.5
67,"宇多田　ヒカル",21.9,68.9,0.9,4.6,14.6,5.0,5.5,16.4,9.6
67,"安藤　サクラ",21.9,47.5,5.5,5.0,14.6,4.6,1.4,5.9,11.4
67,"吉高　由里子",21.9,42.9,5.0,6.8,8.7,4.1,18.7,5.5,5.0
67,"畑　芽育",21.9,36.1,1.8,4.1,1.8,2.3,21.9,2.3,2.3
72,"上戸　彩",21.0,58.4,2.7,11.4,5.5,5.9,24.7,3.2,8.2
72,"西野　七瀬",21.0,45.7,1.8,5.9,3.2,1.4,22.4,1.4,3.7
72,"桜田　ひより",21.0,41.6,2.3,6.4,3.2,1.8,25.1,0.9,2.7
75,"指原　莉乃",20.5,63.0,15.1,5.5,6.8,5.5,15.1,2.7,5.0
75,"齋藤　飛鳥",20.5,53.4,1.8,9.1,2.7,1.4,34.7,0.9,1.8
75,"森　七菜",20.5,53.9,2.7,6.4,2.7,1.4,28.3,0.9,0
75,"谷　まりあ",20.5,48.4,8.7,7.3,5.5,1.4,21.9,3.7,3.7
75,"仲　里依紗",20.5,48.4,10.5,3.7,16.0,3.2,9.1,5.5,3.7
75,"宮脇　咲良",20.5,36.5,4.6,9.1,4.1,4.6,19.2,6.8,2.3
81,"清野　菜名",20.1,42.0,1.8,10.5,5.0,1.4,20.1,6.4,4.1
82,"黒沢　かずこ",19.6,58.4,32.9,2.3,11.9,0.9,2.3,0.5,0.5
82,"丸山　礼",19.6,45.7,23.7,3.2,9.6,0.9,4.6,1.8,1.4
84,"深田　恭子",19.2,49.8,1.4,6.8,5.5,2.7,24.2,3.7,17.8
84,"河北　麻友子",19.2,46.1,11.0,5.0,6.8,2.3,12.3,4.6,3.7
86,"江口　のりこ",18.7,42.0,2.7,3.7,13.2,5.0,0.5,8.7,7.8
87,"土屋　太鳳",18.3,64.4,2.7,9.6,9.1,3.7,21.0,5.9,6.8
87,"杏",18.3,52.1,1.4,10.5,5.9,7.8,7.8,16.4,14.6
87,"池田　エライザ",18.3,51.1,0.5,4.6,6.8,2.3,17.8,8.2,4.6
87,"小松　菜奈",18.3,50.2,0,5.5,12.8,1.8,16.0,11.9,5.5
91,"永野　芽郁",17.8,75.3,3.7,6.4,10.0,1.4,30.1,3.7,3.7
91,"村上　知子",17.8,61.6,27.4,2.7,11.9,3.2,3.2,0,1.4
93,"松本　まりか",17.4,45.7,6.4,4.6,16.4,1.8,10.0,4.1,12.3
93,"野呂　佳代",17.4,42.0,18.3,2.3,7.8,4.1,7.3,1.4,1.8
93,"松岡　茉優",17.4,40.2,0.5,6.8,3.7,2.7,17.8,2.3,4.1
93,"芳根　京子",17.4,35.2,1.4,5.9,2.3,1.8,15.1,0.9,2.7
97,"丸山　桂里奈",16.9,58.4,27.9,1.8,16.9,0.9,4.1,1.4,1.4
97,"桐谷　美玲",16.9,42.9,0.5,9.1,2.3,2.7,24.7,3.2,6.8
99,"友近",16.4,55.7,32.0,2.7,11.9,2.7,2.3,1.4,4.1
99,"山本　舞香",16.4,41.6,3.7,3.2,5.9,1.4,15.5,10.5,3.2
99,"森川　葵",16.4,38.8,3.7,3.7,6.8,2.7,14.2,4.6,0.9
102,"中川　翔子",16.0,61.2,8.2,3.2,16.4,3.2,19.2,0.9,3.2
102,"佐々木　希",16.0,45.7,0.9,9.6,4.1,3.2,26.0,2.3,7.3
102,"川栄　李奈",16.0,43.4,2.7,5.5,4.6,0.9,20.5,2.3,1.4
102,"渋谷　凪咲",16.0,38.4,8.2,5.5,5.5,2.3,18.3,0.5,0.9
102,"齊藤　なぎさ",16.0,32.9,1.8,4.6,0.9,1.4,24.2,0.5,1.8
107,"生田　絵梨花",15.5,46.1,1.8,7.8,4.6,1.4,19.6,1.4,3.2
107,"木村　佳乃",15.5,39.7,7.8,5.0,4.6,2.7,3.2,5.5,13.7
109,"出口　夏希",15.1,29.2,0.9,5.0,1.8,2.3,15.5,2.3,2.3
110,"田中　みな実",14.6,66.7,3.2,6.8,8.2,4.1,22.4,5.0,16.4
110,"なえなの",14.6,56.2,3.2,4.1,10.0,1.4,24.7,2.3,1.8
110,"本田　望結",14.6,54.8,2.3,5.9,2.7,0.9,28.3,0.9,0.9
110,"松田　聖子",14.6,49.8,0.9,5.0,4.1,3.2,6.4,5.0,17.8
110,"平手　友梨奈",14.6,46.1,0.5,3.2,15.1,1.4,9.6,9.6,3.7
110,"堀田　真由",14.6,33.8,0.9,4.6,2.3,0.9,19.2,1.8,2.3
110,"吉川　愛",14.6,29.2,2.7,3.2,2.3,0.9,15.5,1.8,2.3
110,"松本　若菜",14.6,27.9,4.1,3.7,2.3,1.8,9.1,4.6,7.3
118,"村重　杏奈",14.2,44.7,11.0,1.8,7.8,1.4,15.5,0.9,0.5
118,"森　香澄",14.2,46.6,2.7,6.4,1.4,0,24.2,1.8,1.8
118,"蒼井　優",14.2,42.9,0.5,5.5,9.1,2.7,10.5,1.4,6.4
118,"榮倉　奈々",14.2,40.2,0,5.9,4.6,2.7,11.9,8.7,9.1
118,"松嶋　菜々子",14.2,40.2,0,6.4,1.8,3.2,5.5,8.7,22.8
123,"ロ－ラ",13.7,61.6,6.8,4.1,11.9,2.3,15.1,11.0,9.1
123,"奈緒",13.7,43.8,1.4,6.8,7.8,3.2,16.0,2.3,3.7
123,"吉田　羊",13.7,42.0,1.8,4.1,5.0,4.6,2.3,12.3,21.5
123,"清原　果耶",13.7,34.7,0.5,10.0,3.2,2.3,16.9,1.8,1.4
123,"比嘉　愛未",13.7,30.6,0.9,4.1,2.7,0.5,11.4,2.3,8.7
128,"大竹　しのぶ",13.2,55.3,5.5,3.7,10.0,4.1,2.7,3.7,15.1
128,"ホラン　千秋",13.2,53.9,8.2,6.4,11.9,1.8,4.1,6.8,7.3
128,"新木　優子",13.2,38.8,0,6.8,3.2,0.9,18.3,6.8,5.9
128,"内田　有紀",13.2,35.2,0.5,5.9,5.5,1.8,8.7,7.8,16.0
128,"村山　輝星",13.2,35.2,5.0,4.6,3.2,3.2,15.5,2.3,0.5
128,"山田　杏奈",13.2,27.9,1.8,2.3,1.8,0.9,15.5,0.5,0.5
128,"福本　莉子",13.2,25.1,1.4,4.1,0.9,0.9,14.6,0.5,1.4
135,"大島　優子",12.8,44.3,2.3,5.9,3.2,0,14.2,1.8,3.2
136,"篠原　涼子",12.3,47.5,1.8,4.1,7.3,3.2,5.0,11.9,17.8
136,"石田　ゆり子",12.3,39.3,2.3,8.7,2.7,4.1,7.8,4.6,19.2
136,"中村　アン",12.3,39.3,1.4,4.6,4.6,1.4,9.6,6.8,7.3
136,"堀田　茜",12.3,31.1,6.4,2.7,2.3,0,10.5,0.5,0.9
136,"井桁　弘恵",12.3,26.9,2.7,5.9,1.8,0.9,11.4,1.8,2.3
136,"河合　優実",12.3,25.6,0.5,4.6,6.8,0.9,8.2,5.5,2.7
142,"井上　咲楽",11.9,53.0,6.8,5.5,10.0,1.8,17.4,1.4,1.4
142,"アイナ・ジ・エンド",11.9,42.5,1.8,1.8,11.9,0,2.7,8.7,2.7
144,"柴田　理恵",11.4,57.1,17.4,1.8,13.7,2.3,1.8,0.9,5.0
144,"夏木　マリ",11.4,38.8,3.2,3.2,11.4,2.7,0.5,8.2,15.5
144,"伊原　六花",11.4,28.8,0.9,2.3,2.7,0.5,12.3,2.3,0.9
144,"齊藤　京子",11.4,29.2,3.2,5.0,5.0,0.5,14.2,0.5,1.8
148,"北斗　晶",11.0,50.7,16.4,1.8,11.9,5.0,1.8,5.9,2.7
148,"木村　カエラ",11.0,44.7,1.4,4.6,15.1,1.8,6.4,6.4,5.9
148,"仲間　由紀恵",11.0,40.6,2.7,5.5,5.9,2.7,4.6,5.0,17.4
148,"木村　文乃",11.0,32.9,0.5,4.6,1.8,2.3,11.9,3.2,6.4
148,"水川　あさみ",11.0,31.1,1.4,3.2,5.0,1.4,4.6,2.3,6.4
153,"山之内　すず",10.5,46.6,3.7,4.6,3.7,0.9,17.8,0.5,0.5
153,"黒木　華",10.5,37.9,0,5.9,8.7,2.3,7.3,2.3,4.6
153,"石川　佳純",10.5,33.8,0.9,5.5,1.8,1.8,7.8,3.7,1.8
153,"志田　未来",10.5,35.2,0.5,4.6,3.7,2.3,11.0,0.5,2.3
153,"ＭＥＧＵＭＩ",10.5,35.6,6.4,2.7,4.6,2.7,2.7,6.8,10.5
153,"沢口　靖子",10.5,30.6,0.9,4.6,4.6,4.1,1.8,3.2,11.9
153,"山本　美月",10.5,33.8,0.9,5.5,4.6,0,13.7,5.9,5.0
153,"吉瀬　美智子",10.5,29.2,0,5.5,3.7,3.7,2.7,11.0,14.6
161,"菅野　美穂",10.0,36.1,2.3,5.0,3.7,0.5,4.6,1.4,10.5
161,"平　愛梨",10.0,34.7,6.4,1.8,5.0,2.3,13.7,0.5,1.4
161,"戸田　恵子",10.0,32.4,2.7,1.8,7.8,3.2,0.9,4.6,10.0
161,"矢吹　奈子",10.0,25.6,0,2.3,0.9,0.5,12.8,1.4,0.5
165,"柴咲　コウ",9.6,42.0,0,4.6,5.0,2.7,3.2,9.1,12.3
165,"土屋　アンナ",9.6,43.8,2.3,2.3,11.9,0.9,2.3,11.0,8.2
165,"柳原　可奈子",9.6,42.5,13.7,2.3,6.4,0.9,7.8,0.5,0
165,"サ－ヤ",9.6,39.3,16.4,4.6,6.8,2.7,6.4,1.8,1.8
165,"藤本　美貴",9.6,37.4,10.5,4.1,4.6,4.6,8.7,2.7,2.7
165,"松下　奈緒",9.6,32.9,0,5.9,3.2,2.3,4.1,6.8,13.2
165,"山下　美月",9.6,31.5,0.9,4.1,1.8,0,14.6,0.5,1.4
172,"和田　アキ子",9.1,71.7,11.9,1.8,19.6,3.7,0.9,5.9,7.8
172,"ＹＯＵ",9.1,46.6,8.7,1.4,17.4,1.8,2.3,5.0,12.8
172,"長濱　ねる",9.1,37.0,1.4,5.0,3.7,0,16.9,1.4,1.4
172,"飯豊　まりえ",9.1,32.9,1.4,5.9,2.7,1.4,12.3,2.3,3.2
172,"趣里",9.1,32.9,0.5,4.6,8.2,0.9,8.2,2.7,3.7
172,"満島　ひかり",9.1,31.5,1.8,4.6,5.9,0.9,6.4,5.0,6.4
172,"泉谷　星奈",9.1,21.9,0.9,1.8,2.7,0.5,10.5,0.9,0.9
172,"鈴木　愛理",9.1,22.8,1.8,3.2,1.4,1.4,11.9,1.8,1.8
180,"森　泉",8.7,50.7,14.2,2.3,11.4,2.3,4.6,5.5,3.2
180,"久本　雅美",8.7,45.7,18.7,0.5,11.4,2.3,0.5,1.4,2.7
180,"前田　敦子",8.7,44.7,2.3,2.3,6.8,0,11.0,1.8,3.2
180,"井上　真央",8.7,29.2,0.9,3.7,3.2,0.9,8.2,3.2,4.6
180,"影山　優佳",8.7,24.7,0.5,4.1,1.8,2.7,10.5,1.8,0.5
185,"水野　美紀",8.2,26.9,3.2,3.2,2.3,0.9,0.5,5.9,8.7
185,"高橋　ひかる",8.2,25.1,3.7,3.7,2.7,1.4,12.8,2.3,1.4
185,"當真　あみ",8.2,20.5,0.5,5.0,2.3,0.5,9.6,1.4,0
185,"横田　真悠",8.2,19.2,2.7,1.8,1.4,0.9,7.8,0.9,0.9
189,"安達　祐実",7.8,41.1,0.9,5.0,5.9,2.7,11.4,2.7,6.4
189,"福田　麻貴",7.8,34.7,16.4,3.2,3.2,1.4,4.6,0.5,0.9
189,"大地　真央",7.8,28.8,4.1,2.7,4.6,1.4,1.8,5.0,12.8
189,"玉城　ティナ",7.8,30.1,0,2.7,4.6,0.9,13.2,2.3,1.8
189,"宮崎　あおい",7.8,32.0,0.5,4.6,3.7,1.4,11.9,0.9,4.6
189,"麻生　久美子",7.8,22.8,0,4.1,2.3,0.9,1.8,3.7,11.9
189,"木南　晴夏",7.8,24.2,0.9,2.3,5.9,1.4,5.5,1.4,3.2
189,"松村　沙友理",7.8,21.9,3.2,3.2,3.2,1.8,10.5,0.5,0.9
189,"星乃　夢奈",7.8,17.4,2.3,1.8,4.1,0.9,9.1,2.3,0.9
198,"門脇　麦",7.3,30.6,0.9,3.7,6.8,1.8,10.5,0.5,1.4
198,"上野　樹里",7.3,26.0,0,4.1,5.9,0.9,5.9,2.3,3.7
198,"のん",7.3,25.6,1.4,4.6,4.1,2.3,8.2,1.8,0.5
198,"吉永　小百合",7.3,28.3,0,5.0,1.4,3.2,4.6,1.8,14.6
198,"大友　花恋",7.3,24.7,1.8,2.7,0.9,2.3,11.4,1.4,1.4
198,"桜井　ユキ",7.3,20.1,0,1.4,5.0,0.5,2.7,5.5,5.9
204,"柏木　由紀",6.8,40.6,4.1,4.6,7.3,0.9,6.8,1.4,2.7
204,"神田　愛花",6.8,37.0,11.4,4.1,7.8,1.8,3.7,0.5,4.1
204,"磯山　さやか",6.8,29.2,3.2,1.8,3.2,0.9,6.4,1.4,5.0
204,"高橋メアリ－ジュン",6.8,31.5,1.8,2.7,7.3,0.9,3.7,7.8,7.3
204,"木村　多江",6.8,26.9,1.8,3.7,5.0,2.7,3.2,4.6,11.0
204,"百田　夏菜子",6.8,28.8,0.5,1.8,2.7,0,11.0,0.5,0.5
204,"森高　千里",6.8,28.8,0,4.6,2.3,0.5,5.0,4.1,9.6
204,"貴島　明日香",6.8,24.2,0,5.5,1.4,0.9,12.3,0.5,1.8
204,"室井　滋",6.8,23.3,4.1,0.5,5.9,1.8,0.5,1.8,5.0
204,"石井　杏奈",6.8,21.9,0,3.7,2.7,0.9,6.4,5.0,0.9
214,"ＬｉＬｉＣｏ",6.4,43.8,9.1,0.9,9.6,2.3,1.4,3.7,4.6
214,"井森　美幸",6.4,37.9,11.4,2.7,5.9,1.4,1.4,3.7,3.7
214,"岡田　結実",6.4,37.4,4.6,3.7,5.0,0.5,10.5,0.5,0.5
214,"トリンドル　玲奈",6.4,39.7,1.8,5.5,4.1,0.5,19.6,1.8,1.8
214,"桜井　日奈子",6.4,26.0,0,3.2,3.7,0.5,11.0,0,0.9
214,"深津　絵里",6.4,22.8,0.5,5.0,3.2,0.9,2.3,2.3,8.7
214,"内田　理央",6.4,21.0,0,2.3,2.3,1.4,6.8,0.9,2.3
214,"マ－シュ彩",6.4,19.2,0.5,0.9,0.9,0.9,11.4,0.9,0
214,"見上　愛",6.4,19.6,0,2.3,4.6,0.5,6.4,1.8,1.4
214,"山口　智子",6.4,22.4,0.5,1.8,3.2,0.9,2.7,5.5,11.0
224,"ＳＨＥＬＬＹ",5.9,41.1,10.0,3.2,8.2,2.7,2.3,4.1,2.7
224,"鈴木　奈々",5.9,40.2,10.5,2.7,6.4,0.9,7.8,0.5,0.5
224,"松本　伊代",5.9,37.9,6.4,2.3,6.4,0,5.5,0.9,6.8
224,"えなこ",5.9,36.1,0,4.6,5.0,0.5,13.7,1.4,1.8
224,"高橋　真麻",5.9,36.1,7.3,2.3,9.1,0.9,1.4,0,2.7
224,"宮沢　りえ",5.9,30.6,0.5,3.2,2.7,0.5,2.3,2.3,12.8
224,"夏帆",5.9,29.2,0.5,6.4,5.5,0.9,8.7,1.4,3.2
224,"矢田　亜希子",5.9,28.3,0,3.2,3.2,2.7,7.3,0.5,7.3
224,"秋元　真夏",5.9,23.3,1.4,4.1,3.7,0.9,7.8,0.5,0
224,"岸井　ゆきの",5.9,20.5,0.5,2.7,4.1,0.9,7.3,0.5,0.9
224,"鈴木　京香",5.9,20.5,0.5,3.2,2.3,2.3,1.4,4.1,11.9
235,"高橋　みなみ",5.5,42.5,4.1,2.7,4.6,2.3,8.7,1.4,2.7
235,"小倉　優子",5.5,39.3,3.7,3.2,9.1,0,8.2,1.8,3.2
235,"武井　咲",5.5,35.2,1.4,6.8,2.3,1.8,13.7,3.2,4.6
235,"村上　佳菜子",5.5,36.1,7.3,1.8,5.0,0.9,4.1,1.4,0
235,"石田　ニコル",5.5,27.4,1.4,2.7,4.1,0.9,7.3,0.9,1.4
235,"薬師丸　ひろ子",5.5,27.9,0,3.2,3.2,1.8,2.7,2.3,9.6
235,"黒島　結菜",5.5,25.1,0.9,4.1,2.3,0.5,7.3,1.4,2.3
235,"平　祐奈",5.5,23.7,0.5,2.7,2.7,0,10.5,0.5,0.9
235,"松井　玲奈",5.5,23.3,0.5,4.1,2.7,0.5,7.8,2.3,1.4
235,"真矢　ミキ",5.5,22.4,0.9,2.7,2.3,0.5,1.4,5.0,9.1
235,"岡崎　紗絵",5.5,16.4,0.9,2.3,1.8,0,5.9,1.4,0.9
235,"和久井　映見",5.5,18.3,0,2.7,1.4,0.5,2.7,1.8,7.3
235,"稲垣　来泉",5.5,15.1,0,1.4,0.9,0,6.8,0,0.5
235,"久間田　琳加",5.5,15.1,1.4,1.4,0.9,0.9,7.8,0.9,0.9
235,"箭内　夢菜",5.5,13.2,1.8,0.9,1.8,0.5,2.3,0,0.5
250,"滝川　クリステル",5.0,51.1,0.9,6.8,6.4,2.3,3.7,5.9,16.4
250,"ベッキ－",5.0,56.2,3.7,2.3,15.1,0.5,4.1,2.3,5.9
250,"小雪",5.0,26.9,0.9,3.7,5.0,2.3,1.4,4.6,8.7
250,"島崎　和歌子",5.0,26.9,8.2,1.4,5.0,1.4,2.3,0.9,4.1
250,"宮崎　美子",5.0,26.9,1.4,4.1,3.2,3.2,1.4,1.4,8.7
250,"川島　海荷",5.0,24.7,0,3.2,3.2,0,8.7,0.9,0.5
250,"倉科　カナ",5.0,24.2,1.4,2.7,2.7,0.5,10.5,1.4,4.1
250,"鈴木　保奈美",5.0,23.3,0.5,2.7,3.2,0.5,2.3,3.2,12.3
250,"高畑　淳子",5.0,25.1,1.8,1.4,4.1,0.9,0.9,2.3,9.1
250,"中谷　美紀",5.0,26.0,0.5,4.6,5.0,0.9,2.3,5.9,12.8
250,"橋本　愛",5.0,24.2,0.5,3.2,4.6,0.5,5.5,5.0,2.3
250,"鈴木　梨央",5.0,18.3,0,3.2,0.9,0.5,5.5,0,0
250,"松本　穂香",5.0,19.6,0,3.7,4.1,0.9,5.9,1.4,0.5
250,"富田　望生",5.0,16.0,1.4,1.4,2.7,0.9,2.7,1.4,0
250,"古川　琴音",5.0,14.6,0.5,0.5,4.1,0.5,4.1,0.5,0.9
265,"山崎　静代",4.6,42.5,15.5,0.5,11.0,0.9,2.7,0.5,0.5
265,"清水　ミチコ",4.6,26.9,7.8,0.9,9.6,0.5,0.9,1.4,1.8
265,"市川　実日子",4.6,23.7,1.4,3.2,7.3,2.3,2.7,4.6,5.9
265,"渡辺　満里奈",4.6,24.7,1.8,2.3,3.2,0.5,4.1,0.5,5.5
265,"葵　わかな",4.6,22.4,0,3.7,1.8,1.8,8.2,0,1.4
265,"尾野　真千子",4.6,20.1,0.5,2.3,3.7,1.8,1.4,3.2,4.6
265,"夏菜",4.6,21.9,1.4,2.3,3.2,0.5,6.8,0.5,1.8
265,"優香",4.6,22.8,0.5,2.7,2.3,0.5,7.8,0.9,3.2
265,"りょう",4.6,21.5,0,2.3,3.2,0.5,1.8,7.3,8.7
265,"坂井　真紀",4.6,18.3,0.5,2.7,2.3,0.5,2.3,1.4,7.3
265,"永作　博美",4.6,19.6,0,3.2,1.8,0.5,5.5,1.8,7.3
265,"安田　成美",4.6,20.1,0,2.7,1.4,0,2.7,0.5,7.8
265,"井上　和",4.6,16.0,0.5,2.3,2.3,0.9,5.9,1.8,1.4
265,"志田　彩良",4.6,16.0,0,1.8,0.9,0.9,5.0,1.4,2.3
279,"足立　梨花",4.1,30.6,1.4,3.2,4.6,0.9,8.2,0.9,2.3
279,"藤原　紀香",4.1,29.2,0,2.7,4.1,1.4,0.9,7.8,11.0
279,"生駒　里奈",4.1,24.2,1.4,2.7,4.1,0.5,7.8,0,0.5
279,"磯野　貴理子",4.1,25.6,6.4,0.5,5.5,0,0.5,0,1.8
279,"大沢　あかね",4.1,26.0,3.2,0.9,5.0,0.5,2.3,0,0.9
279,"片桐　はいり",4.1,24.7,2.3,1.4,11.4,0.9,0.5,0,2.7
279,"北乃　きい",4.1,26.5,0,2.3,2.7,0.5,9.1,0,1.4
279,"山口　もえ",4.1,26.5,3.2,3.2,4.6,0.5,5.0,0,4.1
279,"大原　櫻子",4.1,22.4,0.5,2.3,2.7,0,6.4,0.5,0.5
279,"観月　ありさ",4.1,23.3,0.9,2.3,3.2,0.9,3.7,1.4,6.4
279,"本仮屋　ユイカ",4.1,21.5,0.5,2.3,1.4,0.5,4.1,0.9,2.3
279,"安斉　星来",4.1,18.7,1.8,1.4,2.7,1.4,5.0,4.6,1.8
279,"新川　優愛",4.1,18.7,0.5,2.7,2.3,0.5,5.5,0.9,1.4
279,"高島　礼子",4.1,18.3,0,1.4,1.4,0.5,1.4,2.7,8.2
279,"常盤　貴子",4.1,20.1,0,2.7,4.1,1.4,1.8,2.3,8.2
279,"原田　知世",4.1,19.2,0,4.1,2.3,0.5,2.7,1.8,7.3
279,"莉子",4.1,17.4,0,0.5,2.7,0,5.9,0.5,0.9
