"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/女性50～69歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
"順位","タレント名","人気度","知名度","おもしろい","清潔感がある","個性的な","信頼できる","かわいい","カッコいい","大人の魅力がある"
279,"西野　七瀬",12.5,62.6,0.8,8.8,9.1,1.5,29.7,1.5,1.4
279,"渋谷　凪咲",12.5,44.8,9.5,5.5,8.6,1.7,21.9,0.9,0.5
282,"蓮佛　美沙子",12.3,57.4,0.7,8.8,13.3,3.1,9.5,2.8,6.9
283,"小倉　優子",12.2,95.2,7.3,5.4,25.6,3.1,31.5,1.7,2.4
283,"千秋",12.2,96.5,24.2,1.4,48.9,3.5,7.7,1.6,3.0
283,"高梨　臨",12.2,52.3,0.6,7.6,8.7,2.1,13.7,3.3,5.4
286,"堀内　敬子",12.1,38.4,1.4,3.3,8.8,5.1,4.1,2.2,10.8
287,"滝川　クリステル",12.0,98.0,0.9,14.1,23.7,10.9,3.5,16.1,26.7
287,"石橋　静河",12.0,49.6,0.5,5.2,18.3,3.0,2.6,7.3,5.5
287,"真飛　聖",12.0,43.2,2.1,4.2,10.8,3.6,1.3,11.8,13.6
290,"トリンドル　玲奈",11.9,88.4,1.4,9.2,16.9,1.9,39.9,2.8,1.5
291,"長谷川　京子",11.8,90.5,1.2,6.8,19.2,3.0,4.5,16.1,33.2
291,"成海　璃子",11.8,73.3,0.7,9.0,19.3,3.0,15.3,5.5,3.8
293,"高橋　真麻",11.6,90.7,19.8,3.6,28.1,6.8,3.6,1.6,3.6
293,"森　星",11.6,78.7,6.6,6.3,25.3,1.5,15.5,12.0,2.9
293,"見上　愛",11.6,37.3,0.6,3.7,17.1,1.9,11.9,2.9,1.2
296,"安　めぐみ",11.5,90.3,5.6,11.3,13.5,3.8,19.8,0.6,8.0
297,"橋本　マナミ",11.4,88.4,2.3,7.0,18.2,2.9,5.7,6.5,32.4
298,"きゃり－ぱみゅぱみゅ",11.3,96.4,4.5,2.3,46.6,1.5,29.9,3.3,1.0
298,"鈴木　杏",11.3,71.8,1.3,4.5,19.1,4.5,6.3,6.2,7.0
298,"瀧本　美織",11.3,68.6,1.0,9.4,11.3,3.4,17.3,2.0,3.1
298,"奥貫　薫",11.3,42.1,0.2,5.2,7.3,3.1,6.1,2.0,13.2
302,"白石　美帆",11.2,81.0,0.9,14.0,9.7,3.8,19.8,1.7,8.4
302,"森川　葵",11.2,50.9,2.6,4.1,16.1,2.8,14.0,4.0,1.3
304,"丸山　桂里奈",11.1,92.5,39.1,1.2,37.1,1.5,3.0,1.4,0.7
305,"河北　麻友子",10.9,82.3,10.5,6.3,18.4,2.3,19.2,3.6,3.1
305,"村山　輝星",10.9,44.8,2.0,6.9,11.1,2.0,22.8,0.5,0.5
305,"美村　里江",10.9,38.5,0.5,6.5,9.7,3.5,3.6,3.5,8.7
308,"松嶋　尚美",10.8,94.2,37.5,1.4,31.0,2.2,2.7,1.9,2.0
308,"本田　望結",10.8,85.9,1.9,7.0,11.9,1.6,36.9,1.0,0.8
310,"山田　優",10.7,90.1,0.9,5.1,27.6,3.4,4.2,34.8,12.9
310,"大政　絢",10.7,63.9,0.6,7.8,13.6,3.3,10.0,13.2,7.0
312,"皆藤　愛子",10.6,68.5,0.9,9.8,7.6,4.3,29.6,0.7,2.4
313,"岡田　結実",10.5,81.5,11.6,4.4,13.4,1.5,24.3,1.6,0.9
314,"北乃　きい",10.4,85.3,2.8,6.1,16.5,2.4,23.2,1.4,2.3
314,"山本　舞香",10.4,59.8,0.7,3.4,19.0,1.9,16.3,11.3,1.6
316,"加藤　綾子",10.2,81.1,1.2,12.5,10.1,5.4,17.6,3.1,5.9
316,"原　菜乃華",10.2,36.1,0.9,6.9,5.4,1.4,23.2,0.7,0.6
318,"夏菜",10.1,70.4,4.0,4.3,17.8,1.0,14.0,3.0,2.0
318,"福地　桃子",10.1,52.5,0.8,8.1,10.0,1.6,24.9,0.8,0.7
320,"石井　杏奈",10.0,36.8,0.3,5.5,7.3,1.2,10.9,5.7,0.8
320,"瀧内　公美",10.0,31.5,0.2,2.3,8.6,2.6,1.5,6.8,10.8
322,"須藤　理彩",9.8,63.8,1.7,5.6,15.3,4.4,4.0,6.1,8.4
322,"新川　優愛",9.8,45.8,0.9,6.9,6.6,2.1,19.0,1.4,1.5
324,"前田　敦子",9.7,94.1,3.1,4.9,25.1,3.0,17.9,2.4,2.6
324,"松本　穂香",9.7,52.3,1.2,7.5,13.4,2.6,19.0,0.2,0.7
326,"笛木　優子",9.5,54.9,0.2,6.1,10.4,2.6,5.0,2.9,16.8
327,"森　七菜",9.2,70.9,0.9,5.9,11.4,0.9,35.2,0.6,1.3
327,"堀田　茜",9.2,53.2,4.2,4.9,7.5,1.0,19.4,1.3,1.6
329,"足立　梨花",9.1,66.7,1.7,6.6,10.5,1.2,20.5,2.2,1.6
329,"佐久間　由衣",9.1,49.2,0.3,7.0,12.9,2.7,9.3,6.2,1.9
329,"山下　美月",9.1,49.9,0.1,6.6,6.9,1.2,21.8,1.2,1.4
329,"桜田　ひより",9.1,46.0,1.0,5.1,8.0,1.5,25.8,0.6,0.9
329,"畑　芽育",9.1,30.8,0.8,4.2,4.1,0.6,17.5,0.7,0.7
334,"川島　海荷",9.0,70.8,0.8,8.3,12.1,2.1,25.7,0.7,1.3
335,"眞鍋　かをり",8.8,91.0,2.9,4.5,19.3,5.9,5.1,5.5,11.2
336,"長濱　ねる",8.6,55.8,0.7,6.2,8.1,2.0,26.4,0.5,0.7
337,"柏木　由紀",8.5,87.7,3.6,5.8,13.0,1.9,23.9,1.0,1.9
338,"ベッキ－",8.4,97.4,10.4,1.4,33.1,1.4,10.6,1.7,1.9
338,"知花　くらら",8.4,66.2,0.5,7.7,13.2,4.8,6.2,13.4,13.7
338,"紺野　まひる",8.4,52.5,0.5,7.1,9.4,3.8,5.2,2.3,10.5
341,"葵　わかな",8.3,56.0,0.5,8.0,8.3,2.1,23.1,0.1,1.0
341,"渡辺　真起子",8.3,37.5,0.7,1.5,14.0,3.0,0.8,7.8,13.6
341,"古川　琴音",8.3,35.0,0.8,2.1,19.7,1.5,6.6,1.6,0.9
344,"押切　もえ",8.1,91.2,0.9,7.1,15.7,2.6,11.1,10.7,11.2
344,"高橋　みなみ",8.1,84.3,8.0,3.4,13.4,4.9,12.7,3.3,2.8
346,"和田　アキ子",7.8,98.6,6.2,0.8,41.4,6.2,0.1,8.6,9.8
346,"黒島　結菜",7.8,61.6,0.9,6.9,15.7,1.5,16.6,2.3,1.6
348,"臼田　あさ美",7.6,48.9,1.9,4.4,10.9,2.0,9.1,2.1,3.7
349,"内田　理央",7.5,54.5,1.3,3.8,10.9,0.9,16.1,1.7,2.2
349,"市川　紗椰",7.5,47.7,1.6,4.5,16.4,2.3,6.1,4.4,2.0
349,"泉　里香",7.5,36.7,0.3,5.0,6.1,1.5,11.4,4.7,5.5
352,"鈴木　奈々",7.3,84.2,20.3,2.0,21.1,0.9,14.0,0.7,0.9
353,"中村　ゆり",7.2,32.9,0.3,3.0,7.6,1.5,6.5,2.9,4.9
353,"土居　志央梨",7.2,24.3,0.9,2.6,11.2,3.0,2.3,5.2,2.3
355,"サ－ヤ",7.0,50.5,16.3,1.5,14.1,2.0,4.8,1.7,0.9
356,"谷　まりあ",6.8,45.4,2.7,3.5,8.0,0.7,15.1,1.2,1.5
356,"森田　望智",6.8,23.4,0.6,2.1,7.2,2.2,5.9,0.8,1.2
358,"平手　友梨奈",6.6,71.1,0.2,2.1,36.1,1.2,8.0,10.9,1.9
359,"松井　玲奈",6.5,62.5,0.7,8.7,10.9,2.4,15.3,1.3,2.3
359,"宇賀　なつみ",6.5,43.7,1.2,4.3,6.1,3.1,8.7,1.2,3.1
361,"山之内　すず",6.4,70.2,2.9,4.5,11.4,1.2,26.5,0.8,0.6
362,"平　祐奈",6.3,58.1,1.3,5.5,7.5,1.2,27.5,1.2,0.8
362,"村重　杏奈",6.3,57.9,13.3,1.9,14.2,0.6,16.5,0.8,0.5
362,"桜井　日奈子",6.3,48.2,1.6,4.4,10.4,1.3,18.3,0.5,1.3
365,"酒井　若菜",6.2,57.5,0.9,4.1,10.7,2.3,10.1,1.0,2.9
365,"松村　沙友理",6.2,30.6,3.8,2.6,7.0,1.7,13.5,0.9,0.8
367,"筧　美和子",6.1,64.6,0.8,4.0,11.8,1.3,16.8,1.3,4.0
367,"齋藤　飛鳥",6.1,51.9,0.8,5.4,10.1,0.7,22.2,1.7,1.2
367,"福田　麻貴",6.1,48.8,19.4,0.9,12.8,1.2,3.4,0.3,0.3
367,"高橋　ひかる",6.1,37.3,3.4,4.8,7.3,0.7,14.8,1.0,0.7
367,"三浦　透子",6.1,31.8,0.7,0.9,15.9,2.7,1.4,2.1,2.2
372,"山田　杏奈",5.9,32.2,0,4.0,5.7,1.3,15.4,1.0,0.8
372,"八木　莉可子",5.9,29.0,0.2,4.1,9.7,0.9,9.0,3.1,1.2
374,"小野　花梨",5.6,22.8,0.3,1.2,6.9,0.9,6.9,0.3,0.9
375,"生駒　里奈",5.5,54.4,1.0,3.7,10.4,0.8,17.3,0.8,0.6
375,"田牧　そら",5.5,22.6,2.0,3.7,3.5,0.5,9.7,0.6,0.1
377,"トラウデン　直美",5.4,63.9,0.7,7.0,14.3,5.0,10.1,4.4,2.8
377,"福本　莉子",5.4,34.5,0.2,4.3,4.2,0.6,14.9,0.6,0.7
379,"アイナ・ジ・エンド",5.2,41.0,0.2,0.5,20.0,0.8,2.8,5.6,0.6
380,"貴島　明日香",5.1,34.9,0.6,5.6,5.1,0.9,13.5,1.2,0.9
381,"早見　あかり",5.0,44.9,0.2,2.8,11.4,1.5,8.3,2.9,2.2
382,"當真　あみ",4.9,29.1,0.1,4.8,4.2,0.6,16.8,0.6,0.3
382,"泉谷　星奈",4.9,21.3,0.3,1.6,3.4,0.3,12.8,0,0.2
384,"ダレノガレ明美",4.8,88.1,7.3,3.1,27.0,0.9,8.7,5.0,2.7
384,"吉川　愛",4.8,27.5,0.2,2.9,5.5,1.2,11.6,1.2,0.9
386,"岡崎　紗絵",4.7,24.1,0.2,2.6,4.1,1.2,8.3,1.0,1.0
386,"仁村　紗和",4.7,21.7,0.3,1.7,10.8,0.9,3.0,2.1,1.7
388,"益若　つばさ",4.5,86.1,2.1,1.4,33.3,0.9,10.0,2.2,1.0
388,"齊藤　京子",4.5,33.6,1.6,2.3,8.0,1.2,10.2,0.6,0.7
388,"鈴木　愛理",4.5,27.2,1.0,3.3,4.0,0.7,12.3,0.8,0.5
391,"田中　道子",4.4,34.8,0.7,2.2,11.5,2.3,1.6,5.2,3.3
391,"出口　夏希",4.4,23.1,0.3,4.0,4.5,0.5,9.8,0.5,0.5
393,"武田　玲奈",4.3,29.1,0.1,2.3,6.3,0.6,7.2,1.9,0.7
394,"石田　ニコル",4.2,41.9,0.7,2.4,10.1,0.8,10.0,1.9,1.2
395,"鈴木　梨央",4.0,37.0,0.6,3.8,6.2,1.2,13.0,0.3,0.6
395,"宮脇　咲良",4.0,36.8,0.3,2.7,6.2,0.6,13.9,3.3,0.6
395,"影山　優佳",4.0,27.6,0.7,2.4,4.7,1.6,8.1,0.5,0.7
395,"志田　彩良",4.0,24.4,0,2.3,6.1,1.2,7.5,0.6,0.5
399,"玉城　ティナ",3.7,50.9,0.3,2.6,12.0,0.7,19.6,2.4,0.9
399,"さとうほなみ",3.7,30.0,0.8,1.0,12.3,0.7,2.4,3.8,2.6
399,"藤原　さくら",3.7,29.9,0.2,2.1,9.5,0.8,7.3,1.2,0.8
399,"蒔田　彩珠",3.7,21.3,0.1,1.9,8.1,0.5,5.1,0.8,0.5
403,"大友　花恋",3.6,33.5,0.2,3.3,5.0,0.6,13.7,0.2,0.5
404,"白石　聖",3.5,26.0,0.1,3.0,5.0,0.8,9.4,0.9,0.6
405,"秋元　真夏",3.4,34.2,1.7,2.2,4.8,0.2,10.6,0.2,0.6
405,"関水　渚",3.4,20.8,0.6,2.4,3.5,0.8,9.0,0.5,0.9
407,"大原　櫻子",3.3,54.7,0.3,4.1,9.8,0.8,20.3,0.7,1.0
407,"森　香澄",3.3,38.2,0.9,3.0,5.8,0.2,15.4,0.8,1.3
409,"三吉　彩花",3.1,45.3,0.2,3.6,10.6,1.3,6.6,10.4,2.7
409,"安斉　星来",3.1,22.1,0.3,1.7,5.9,0.3,5.6,4.7,0.7
409,"南　沙良",3.1,20.0,0,2.9,4.2,0.9,7.6,0.3,0.6
412,"山田　真歩",3.0,17.8,0.2,0.5,9.7,1.3,1.3,1.2,2.1
413,"吉谷　彩子",2.9,25.4,0.2,3.7,4.0,1.3,6.9,0.8,1.0
414,"鷲見　玲奈",2.8,42.6,0.2,3.7,7.6,1.0,9.1,1.5,2.0
414,"松島　花",2.8,21.4,0.2,2.6,4.8,0.1,4.4,3.3,2.3
414,"稲垣　来泉",2.8,13.6,0.1,1.3,2.7,0.2,7.1,0.2,0.3
417,"矢吹　奈子",2.6,18.9,0.2,1.3,2.9,0.3,7.7,0.6,0.6
417,"田辺　桃子",2.6,17.1,0.3,1.5,4.9,0.5,3.3,0.6,0.6
417,"マ－シュ彩",2.6,15.5,0.3,2.1,3.0,0.3,5.9,0.2,0.3
417,"白鳥　玉季",2.6,12.7,0,2.0,3.6,0.6,4.5,0.8,0.9
421,"馬場　ふみか",2.4,31.5,0.7,2.4,7.1,0.5,9.1,1.3,1.4
421,"山崎　怜奈",2.4,29.0,0.2,2.7,5.5,1.9,7.3,0.9,0.8
421,"恒松　祐里",2.4,17.7,0.2,1.6,4.5,0.3,5.1,0.8,0.5
421,"横田　真悠",2.4,15.7,0.5,0.7,2.6,0.5,5.8,0,0.3
425,"鈴木　美羽",2.3,27.6,0.5,2.3,6.9,0.8,4.1,1.7,2.8
425,"長井　短",2.3,20.6,1.5,0.5,14.1,0.3,1.0,0.9,0.6
425,"玄理",2.3,18.9,0,1.4,7.0,0.6,1.6,3.8,2.8
425,"片岡　凛",2.3,15.4,0.3,1.6,4.1,0.7,4.1,1.0,0.5
425,"藤間　爽子",2.3,17.3,0,2.3,6.4,0.9,2.2,0.5,1.3
430,"松井　愛莉",2.2,22.4,0.2,1.4,3.8,0.8,7.3,0.7,0.7
430,"井上　和",2.2,18.0,0,1.3,5.7,0.2,4.7,0.9,0.5
430,"豊嶋　花",2.2,13.2,0.1,1.0,2.9,0.1,4.3,0.3,0.6
433,"上坂　樹里",2.1,15.3,0.2,1.2,3.8,0.6,4.2,0.3,0.9
434,"なえなの",2.0,35.5,1.7,1.2,10.1,0.2,11.8,0.2,0.3
434,"えなこ",2.0,28.3,0.6,0.2,8.5,0.2,7.9,0.2,0.2
436,"山崎　紘菜",1.9,18.6,0.1,2.3,4.5,0.9,3.7,1.9,1.2
436,"久間田　琳加",1.9,17.0,0.2,1.6,3.0,0.6,7.2,0.2,0.8
436,"中村　ゆりか",1.9,16.2,0.1,0.9,4.7,0.6,3.7,1.0,1.6
436,"深川　麻衣",1.9,16.9,0.3,1.4,4.0,0.3,4.1,0.5,0.3
436,"山本　千尋",1.9,15.7,0.3,1.4,4.8,1.0,1.9,2.3,1.6
436,"白本　彩奈",1.9,12.1,0.5,1.6,3.5,0.2,3.3,0.6,0.1
442,"岡本　玲",1.7,33.2,0.2,2.3,5.4,0.8,9.0,0.3,0.5
442,"宮崎　優",1.7,16.9,0.2,1.5,4.5,0.3,3.6,0.8,1.4
442,"箭内　夢菜",1.7,14.7,0.5,0.9,3.5,0.6,4.0,0.5,0.6
445,"武藤　十夢",1.6,22.1,0.3,1.9,4.7,1.3,5.9,0.6,0.2
445,"高石　あかり",1.6,19.9,0.3,1.4,5.6,0.2,4.9,0.7,0.3
445,"武田　梨奈",1.6,19.8,0.2,1.9,5.1,0.8,3.1,1.7,0.9
448,"莉子",1.5,15.3,0.1,1.0,3.8,0.6,3.6,0.2,0.5
448,"若月　佑美",1.5,14.7,0.2,1.0,3.3,0.3,4.3,0.3,0.6
448,"久保田　紗友",1.5,13.2,0.1,1.6,3.5,0.7,3.0,0.8,0.6
448,"与田　祐希",1.5,14.2,0.2,0.7,3.1,0.1,4.3,0.2,0.3
452,"石川　恋",1.4,22.4,0.1,1.9,3.8,0.5,8.4,0.6,1.0
452,"工藤　美桜",1.4,14.6,0.3,1.3,2.9,0.5,5.1,0.3,0.6
452,"菅井　友香",1.4,13.0,0.3,1.4,3.0,0.3,2.8,0.6,0.7
455,"大原　優乃",1.3,15.6,0,0.8,3.4,0.3,5.5,0.2,0.2
455,"飯沼　愛",1.3,14.2,0.1,1.0,2.9,0,5.8,0.1,0.2
455,"片山　友希",1.3,10.4,0,0.8,3.4,0.1,3.1,0.5,0.3
458,"尾碕　真花",1.2,10.0,0.1,0.6,2.1,0.3,2.8,0.1,0.6
459,"西野　未姫",1.0,32.1,2.3,1.2,7.5,0.7,6.2,0.7,0.5
459,"宇垣　美里",1.0,28.6,0,2.0,5.4,0.6,6.3,0.5,0.8
459,"齊藤　なぎさ",1.0,14.9,0.5,1.0,2.6,0.2,5.6,0.3,0.3
459,"茅島　みずき",1.0,11.8,0.3,1.2,3.0,0.1,3.6,1.0,0.5
459,"紺野　彩夏",1.0,12.1,0.2,0.8,3.7,0.3,3.1,0.3,0.8
459,"浅田　芭路",1.0,9.9,0.1,0.3,2.1,0,4.1,0,0.3
465,"樋口　日奈",0.9,10.9,0.1,0.7,2.2,0.3,3.3,0.1,0.3
466,"吉柳　咲良",0.8,14.8,0.6,0.3,4.5,0.2,2.6,0.3,0.6
466,"浅川　梨奈",0.8,10.6,0,0.6,3.0,0.1,2.7,0.2,0.2
468,"夏子",0.7,12.0,0,0.5,4.1,0.2,1.9,1.2,0.6
468,"鳴海　唯",0.7,13.2,0.1,1.6,3.7,0.1,3.6,0.2,0.3
468,"永瀬　莉子",0.7,10.9,0,0.7,3.0,0.2,2.2,0.6,0.5
468,"吉田　朱里",0.7,10.7,0.1,0.5,2.6,0.2,2.7,0.3,0.7
472,"セントチヒロ・チッチ",0.6,17.1,0.5,0.6,6.5,0.3,2.6,0.7,0.3
472,"玉田　志織",0.6,12.7,0,0.9,2.4,0.2,3.3,0.1,0.3
472,"嵐　莉菜",0.6,9.4,0,0.3,2.3,0,2.4,0.2,0.2
472,"伊藤　万理華",0.6,11.5,0,0.7,4.2,0.1,2.9,0.7,0.6
472,"河村　花",0.6,10.2,0,0.6,2.7,0,3.8,0.1,0.2
472,"菊地　姫奈",0.6,9.0,0,0.2,2.4,0,2.4,0.2,0.2
472,"椿",0.6,9.0,0.2,0.3,2.7,0.1,1.2,0.5,0.2
472,"円井　わん",0.6,11.3,0.3,0.1,4.5,0.5,1.0,0.8,0.6
472,"南　琴奈",0.6,8.5,0,0.1,2.4,0.1,1.6,0.6,0.6
472,"宮内　ひとみ",0.6,10.9,0,0.7,2.9,0.2,2.4,0.1,0.5
472,"森田　想",0.6,9.4,0.1,0.6,3.8,0.3,1.6,0.1,0.3
483,"池端　杏慈",0.5,8.4,0,0.6,2.8,0.2,2.1,0.2,0.3
483,"菊池　日菜子",0.5,11.4,0,0.5,2.4,0,3.5,0.2,0.3
483,"林　芽亜里",0.5,8.6,0.1,0.6,2.2,0.1,2.7,0.1,0.1
483,"結城　モエ",0.5,9.8,0.2,0.7,2.0,0.2,2.7,0.6,0.6
483,"藤崎　ゆみあ",0.5,8.0,0.1,0.5,2.7,0.2,1.7,0.2,0.3
488,"近藤　華",0.3,9.4,0.1,1.2,3.1,0,2.4,0.1,0.2
488,"中島　瑠菜",0.3,8.5,0.1,0.2,2.2,0,2.0,0.2,0.1
488,"早瀬　憩",0.3,8.6,0.2,0.6,2.4,0,1.6,0.2,0.2
488,"三原　羽衣",0.3,8.7,0,0.2,2.3,0,2.2,0.1,0.3
488,"宮本　茉由",0.3,9.8,0.1,0.6,2.1,0.3,2.9,0.3,0.5
488,"田鍋　梨々花",0.3,8.0,0.3,0.6,2.6,0.2,1.9,0.1,0.1
488,"月島　琉衣",0.3,7.8,0,0.2,1.7,0.2,2.0,0.1,0.1
495,"田畑　志真",0.2,8.5,0.1,0.5,2.4,0.2,2.0,0.3,0.5
495,"星乃　夢奈",0.2,9.3,0.1,0.6,2.1,0.2,2.8,0.1,0.3
495,"祷　キララ",0.2,8.1,0.1,0.1,2.7,0.1,2.1,0,0.1
495,"向里　祐香",0.2,7.7,0,0.5,2.8,0,1.7,0.6,0.2
495,"中田　青渚",0.2,7.9,0.2,0.6,2.6,0,2.1,0.2,0.2
500,"那須　ほほみ",0.1,8.5,0,0.6,2.2,0.2,2.1,0.1,0.3
