"2025年7月調査・ﾀﾚﾝﾄｲﾒｰｼﾞ",,,,,,,,,,
"女性ﾀﾚﾝﾄ/女性20～34歳/並び順:人気度",,,,,,,,,,
,,,,,,,,,,
,,,,"イメージ",,,,,,
291,"森　星",7.9,56.5,5.6,3.9,8.5,1.5,9.1,7.2,2.9
291,"和久井　映見",7.9,35.6,0.6,2.7,2.3,4.3,2.7,1.7,13.3
295,"ダレノガレ明美",7.7,76.4,6.0,3.9,12.8,1.5,8.9,6.8,4.4
295,"筧　美和子",7.7,57.8,0.8,6.0,4.4,0.8,16.1,0.4,5.4
295,"成海　璃子",7.7,51.5,0,5.4,7.4,1.9,6.6,6.8,3.9
295,"濱田　マリ",7.7,51.1,7.0,3.1,15.3,2.7,1.5,1.7,8.7
295,"稲森　いずみ",7.7,45.6,1.2,5.8,2.3,2.5,2.5,6.0,21.9
295,"古川　琴音",7.7,35.4,0.4,3.1,13.2,1.2,5.4,1.0,1.0
295,"岡崎　紗絵",7.7,29.0,1.0,4.8,1.0,1.2,10.3,1.5,1.7
295,"平岩　紙",7.7,29.4,2.3,2.3,11.0,1.9,0.8,0.4,4.3
303,"平　祐奈",7.5,55.1,0.8,4.3,4.1,0.8,23.4,0.8,1.2
303,"長谷川　京子",7.5,54.7,0.4,5.0,3.5,2.9,4.3,9.5,22.4
303,"原田　知世",7.5,49.1,1.0,5.8,3.1,2.3,6.0,1.5,16.2
303,"キムラ　緑子",7.5,40.2,3.3,2.3,8.5,2.7,1.4,3.7,12.0
303,"吉田　朱里",7.5,31.1,1.5,2.7,1.7,1.9,11.6,2.1,0.6
308,"アイナ・ジ・エンド",7.4,54.9,1.0,0.4,21.9,0.8,3.7,6.6,0.6
308,"白石　美帆",7.4,46.2,1.5,6.6,1.4,2.9,7.2,0.8,11.2
308,"早見　あかり",7.4,48.2,1.5,3.9,5.6,1.5,8.5,4.1,3.7
308,"板谷　由夏",7.4,40.2,0.6,2.7,3.1,1.9,1.7,8.1,14.7
308,"宇垣　美里",7.4,42.0,1.0,3.1,3.3,1.2,14.7,0.6,2.7
313,"滝川　クリステル",7.2,80.1,1.0,12.8,5.8,7.2,2.3,8.5,19.9
313,"森高　千里",7.2,60.0,1.0,6.4,2.5,1.9,9.3,2.7,18.4
313,"皆藤　愛子",7.2,50.3,0.6,7.9,1.5,2.1,20.3,0.6,1.9
313,"鈴木　砂羽",7.2,41.6,5.6,0.8,3.9,0.4,1.4,3.3,10.6
313,"与田　祐希",7.2,34.6,1.4,2.7,2.1,1.0,16.2,1.5,1.2
313,"蓮佛　美沙子",7.2,32.3,0.6,3.7,2.7,2.1,5.0,2.1,4.3
319,"浅野　ゆう子",7.0,55.9,1.2,2.5,3.9,2.7,1.0,5.6,22.1
319,"高岡　早紀",7.0,39.5,1.2,2.9,3.5,1.2,2.5,3.9,15.7
319,"山口　紗弥加",7.0,35.6,1.4,2.1,2.5,1.4,3.1,6.0,11.2
322,"松嶋　尚美",6.8,67.9,22.6,1.9,12.2,2.1,3.1,1.4,2.9
322,"寺島　しのぶ",6.8,57.4,0,2.7,6.6,2.9,0.8,5.4,21.7
322,"高島　礼子",6.8,51.6,0.8,3.9,2.1,3.1,0.6,8.1,23.4
322,"遼河　はるひ",6.8,49.5,1.7,4.8,2.7,2.3,1.7,13.7,14.9
322,"かたせ　梨乃",6.8,47.4,2.7,1.9,4.8,3.1,1.4,3.3,14.9
322,"松本　穂香",6.8,45.3,1.4,5.4,8.3,1.7,9.9,1.4,2.1
328,"眞鍋　かをり",6.6,61.3,2.5,6.4,3.9,2.7,3.9,2.7,12.2
328,"山之内　すず",6.6,60.0,4.3,2.9,4.3,0.8,18.4,0.6,1.0
328,"鈴木　保奈美",6.6,49.5,0.4,4.1,2.9,2.9,3.1,5.0,19.9
328,"風吹　ジュン",6.6,38.3,0.4,2.3,1.5,2.7,2.1,3.3,14.7
328,"宮澤　エマ",6.6,32.9,1.0,2.5,3.9,1.5,5.6,3.7,6.0
328,"井上　和",6.6,24.0,0.6,3.3,1.7,0.4,11.6,1.2,0
334,"安　めぐみ",6.4,56.9,4.1,5.6,6.2,1.4,9.7,0.8,6.6
334,"シシド・カフカ",6.4,54.9,0.6,2.7,15.3,1.7,0.8,17.6,7.7
334,"八木　莉可子",6.4,27.7,1.2,3.5,3.7,1.2,7.4,2.7,2.3
337,"斉藤　由貴",6.2,59.8,1.4,1.9,7.5,1.4,5.2,1.5,17.8
337,"なえなの",6.2,47.8,3.5,0.6,6.8,0.2,14.9,0,0.6
337,"鈴木　梨央",6.2,38.3,0.4,3.3,2.7,1.0,13.7,0,0.2
337,"松坂　慶子",6.2,38.1,0.4,2.1,1.7,3.1,1.5,1.2,16.8
337,"名取　裕子",6.2,33.1,1.0,1.7,1.7,2.3,1.0,3.3,12.8
337,"松井　愛莉",6.2,34.4,0.2,3.9,2.1,0.8,15.1,1.5,1.0
337,"西田　尚美",6.2,25.9,1.9,2.3,3.5,1.9,1.0,0.2,6.6
337,"高石　あかり",6.2,22.2,0.6,3.5,3.5,0.8,5.2,1.7,1.2
345,"渡辺　満里奈",6.0,55.9,2.7,4.8,2.5,3.1,3.9,1.7,12.0
345,"佐久間　由衣",6.0,41.6,0.8,5.0,5.8,1.0,6.2,7.7,2.9
345,"坂井　真紀",6.0,36.2,1.9,3.9,2.7,2.9,2.5,1.7,12.0
345,"村山　輝星",6.0,36.8,2.7,2.5,5.8,0.4,11.4,1.0,0.2
349,"萬田　久子",5.8,46.8,0.6,1.5,5.0,2.3,0.4,6.6,19.5
349,"西野　未姫",5.8,48.0,8.5,1.2,6.4,1.0,9.1,1.0,0.8
349,"田中　美佐子",5.8,37.1,2.9,2.1,2.3,3.3,1.2,1.2,13.2
349,"白石　聖",5.8,29.4,0.4,5.4,2.3,0.8,10.8,1.2,0.8
349,"小野　花梨",5.8,21.9,0.4,1.5,4.4,0.6,5.0,0.8,0.4
354,"南野　陽子",5.6,54.5,1.2,2.9,1.7,2.1,4.4,1.4,18.6
354,"草刈　民代",5.6,45.8,1.2,3.7,4.1,2.7,1.0,7.0,21.3
354,"田中　麗奈",5.6,45.6,0.4,4.1,3.1,2.1,3.1,2.5,11.6
354,"藤原　さくら",5.6,37.1,0.2,3.1,7.0,0.2,8.7,1.4,2.5
354,"石田　ニコル",5.6,32.1,1.7,1.9,3.3,0.4,8.5,2.3,2.5
354,"當真　あみ",5.6,23.6,0.8,4.4,1.7,0.4,10.3,0.4,0.4
354,"マ－シュ彩",5.6,22.6,0.6,3.1,0.8,0.8,10.6,0.6,1.2
361,"押切　もえ",5.4,63.1,0.4,5.0,4.4,1.5,10.8,7.5,13.3
361,"ともさか　りえ",5.4,51.5,0.8,6.0,5.4,1.7,2.7,1.9,16.4
361,"南　果歩",5.4,47.8,1.5,3.1,1.9,1.5,3.3,2.7,16.8
361,"菊池　桃子",5.4,42.2,1.0,4.1,3.3,1.9,6.8,0.2,11.0
361,"えなこ",5.4,39.5,1.0,1.0,8.3,0.4,13.0,1.2,1.5
361,"黒谷　友香",5.4,34.2,1.2,3.3,3.3,1.4,1.2,6.4,11.8
361,"余　貴美子",5.4,32.3,1.2,1.9,3.3,1.4,1.0,3.3,12.4
361,"南　沙良",5.4,25.7,0.6,3.1,1.7,0.6,9.5,0.6,1.0
361,"中村　ゆり",5.4,21.5,0.2,3.1,1.2,1.5,5.0,1.4,5.8
370,"坂下　千里子",5.2,47.2,11.0,2.3,4.3,0.8,4.3,0.6,3.7
370,"安田　成美",5.2,42.4,0.4,4.1,3.7,0.8,4.4,2.1,14.5
370,"岡本　玲",5.2,33.5,0.2,3.3,1.9,1.0,11.8,0.8,1.0
370,"大原　優乃",5.2,27.7,0.4,2.9,1.7,0.2,11.4,0.6,0.6
370,"稲垣　来泉",5.2,18.0,0.4,2.9,1.2,0.6,10.3,0.4,0.4
375,"片平　なぎさ",5.0,46.0,1.9,2.7,4.1,2.9,0.8,3.7,14.7
375,"真飛　聖",5.0,27.1,1.0,3.5,2.3,1.7,1.9,6.0,7.7
375,"山崎　怜奈",5.0,29.2,1.0,2.1,2.9,2.3,7.2,1.4,0.4
375,"安斉　星来",5.0,24.4,0.8,2.1,3.5,0.8,7.7,6.6,1.2
375,"仁村　紗和",5.0,21.9,0.6,2.5,7.0,0.8,1.9,4.4,3.1
380,"和田　アキ子",4.8,85.1,8.1,0.6,21.7,2.3,0.8,6.6,4.6
380,"石野　真子",4.8,28.0,1.4,1.7,0.8,1.0,2.5,0.6,8.7
380,"武田　玲奈",4.8,25.9,0.8,2.7,1.9,0.6,6.4,1.4,1.5
380,"菅井　友香",4.8,22.1,0.8,3.1,1.4,1.0,9.1,1.4,1.4
380,"莉子",4.8,21.9,0.6,2.1,1.4,0.8,8.9,1.2,0.2
385,"水野　真紀",4.6,44.5,1.2,5.0,1.5,2.3,1.5,2.1,17.2
385,"鷲見　玲奈",4.6,44.7,1.0,3.9,2.7,1.2,10.4,1.2,3.3
385,"トラウデン　直美",4.6,43.3,1.0,5.0,4.3,3.1,6.4,3.7,3.9
385,"福地　桃子",4.6,32.3,0.6,4.1,2.7,0.8,11.0,0.6,0.6
385,"小林　聡美",4.6,26.1,0.8,1.9,5.4,2.1,1.2,2.3,9.1
385,"戸田　菜穂",4.6,24.6,0.4,2.3,2.1,1.9,1.0,2.1,8.3
385,"山崎　紘菜",4.6,24.2,0.2,2.1,1.9,0.8,5.2,3.3,1.2
385,"深川　麻衣",4.6,20.7,0.8,2.9,1.4,1.5,6.6,1.0,1.7
385,"飯沼　愛",4.6,18.4,0.2,2.1,1.4,0.2,7.7,0.4,0.6
394,"鈴木　杏",4.4,29.4,0.4,2.1,4.3,1.5,2.3,3.7,5.6
394,"羽田　美智子",4.4,27.3,1.2,3.1,1.9,1.2,2.5,1.0,9.3
394,"美村　里江",4.4,22.4,0.4,3.1,2.7,1.4,2.1,1.5,5.2
394,"恒松　祐里",4.4,19.3,0.8,1.9,3.5,0.4,4.3,1.2,1.4
394,"伊藤　万理華",4.4,16.1,1.0,1.4,4.4,0.6,4.3,1.7,0.6
399,"関水　渚",4.3,16.4,0.4,2.1,1.5,0,5.0,0,0.6
400,"賀来　千香子",4.1,32.9,0.2,1.9,2.5,1.4,1.4,1.7,12.8
400,"田中　律子",4.1,31.1,1.9,2.3,2.5,1.7,1.5,3.3,9.7
402,"財前　直見",3.9,37.5,1.5,1.4,2.5,1.9,0.4,3.9,13.0
402,"高橋　ひとみ",3.9,38.1,1.2,3.3,3.3,2.3,1.4,2.7,14.3
402,"市川　紗椰",3.9,28.8,1.0,3.1,4.8,1.0,2.3,2.3,3.3
402,"長井　短",3.9,28.2,1.0,0.8,17.4,1.0,1.0,2.1,0.6
402,"石川　恋",3.9,25.1,0.4,2.7,1.0,0.4,10.6,1.0,1.2
402,"麻生　祐未",3.9,22.4,0.4,1.4,1.5,1.4,1.5,1.4,7.7
402,"石橋　静河",3.9,22.4,0.4,1.9,4.3,0.8,1.9,3.3,2.3
402,"志田　彩良",3.9,20.3,0.8,2.9,1.5,1.0,6.2,1.0,1.2
402,"若月　佑美",3.9,22.4,1.0,1.9,2.5,1.2,5.0,3.5,1.4
402,"蒔田　彩珠",3.9,16.8,0.4,2.3,5.0,0.8,3.9,1.5,0.6
412,"さとうほなみ",3.7,29.0,1.2,1.9,6.2,0.8,2.5,2.3,1.9
412,"笛木　優子",3.7,22.8,0.4,1.9,1.7,1.0,2.3,1.2,9.3
412,"中村　ゆりか",3.7,19.5,0.6,3.7,3.1,1.0,5.4,1.5,2.1
415,"浅田　美代子",3.5,30.8,3.9,1.7,3.9,0.8,1.0,0.4,7.0
415,"酒井　若菜",3.5,24.0,1.0,1.5,2.1,1.0,3.1,0.6,3.9
415,"中越　典子",3.5,25.1,0.6,3.3,1.9,1.2,2.3,1.4,8.9
418,"宇賀　なつみ",3.3,24.4,0.6,2.5,1.7,1.4,4.1,0.8,2.1
418,"紺野　まひる",3.3,24.8,1.0,1.9,1.9,1.2,1.9,0.8,5.6
418,"本上　まなみ",3.3,25.1,0.6,2.7,1.5,1.2,1.2,1.7,7.9
418,"堀内　敬子",3.3,20.1,1.0,1.5,1.5,1.4,1.5,0.6,6.2
418,"箭内　夢菜",3.3,20.5,2.1,1.5,1.7,0.8,5.2,0.2,1.0
418,"白鳥　玉季",3.3,11.8,0.4,1.5,2.1,0.2,3.9,0.4,0.2
424,"樋口　可南子",3.1,27.7,0,2.1,1.4,2.1,1.2,2.5,12.2
424,"セントチヒロ・チッチ",3.1,27.1,1.2,0.6,10.1,0.2,3.1,1.4,1.2
424,"知花　くらら",3.1,21.5,0.4,2.5,2.1,1.0,3.1,3.3,4.8
424,"樋口　日奈",3.1,15.5,0.4,1.7,1.2,0.2,5.4,0.8,1.0
428,"酒井　美紀",2.9,30.4,0.2,3.5,2.1,0.6,0.6,1.2,9.5
428,"筒井　真理子",2.9,19.9,0.6,1.4,2.3,1.2,0.2,1.2,7.2
428,"若村　麻由美",2.9,18.0,1.0,1.7,1.9,1.5,0.6,2.5,7.0
431,"市毛　良枝",2.7,21.5,0.8,1.2,1.2,1.9,1.0,0.4,7.2
431,"武藤　十夢",2.7,22.1,1.0,1.7,1.4,1.2,6.0,1.0,1.4
431,"高橋　惠子",2.7,17.2,0.4,0.6,1.0,0.8,0,0.6,6.4
431,"三浦　透子",2.7,19.0,0.8,1.5,5.0,0.6,1.2,1.2,1.9
431,"渡辺　真起子",2.7,19.1,0.2,1.2,2.1,0.6,0.8,2.3,6.2
431,"田辺　桃子",2.7,17.0,0.4,2.3,2.1,0.8,3.9,1.0,1.7
431,"松島　花",2.7,15.9,0.6,1.7,2.1,0,2.1,1.5,2.9
431,"森口　瑶子",2.7,17.4,0.6,1.9,1.2,0.6,0.6,1.7,4.8
431,"森田　望智",2.7,13.9,0.4,0.8,1.9,0.4,2.7,0.6,0.4
431,"吉谷　彩子",2.7,17.6,0.4,1.9,1.5,0.6,4.6,0.8,0.8
431,"田牧　そら",2.7,12.8,0.6,1.5,0.8,0.2,6.0,0.6,0.4
431,"土居　志央梨",2.7,10.8,0.4,1.2,2.7,1.0,1.7,2.5,1.2
443,"茅島　みずき",2.5,17.6,0.2,2.3,2.9,0.6,4.1,2.7,1.5
443,"奥貫　薫",2.5,14.9,0.4,1.4,1.5,1.5,1.0,1.5,4.6
443,"上坂　樹里",2.5,14.3,0.2,1.4,1.4,0.4,4.3,0.2,0.4
443,"富田　靖子",2.5,16.2,0.6,1.0,1.9,1.5,0.6,0.4,5.6
443,"吉柳　咲良",2.5,13.9,0.4,1.0,1.7,0.6,3.9,1.2,0.8
443,"永瀬　莉子",2.5,10.6,0.4,0.2,1.2,0.2,1.9,0.4,0.4
443,"星乃　夢奈",2.5,12.6,0.8,1.0,0.4,0.6,4.1,0.2,0.4
450,"原　日出子",2.3,22.4,0.8,1.5,0.8,1.4,0.6,0,8.5
450,"瀧内　公美",2.3,15.3,0.4,1.2,2.7,0.8,1.0,2.5,4.8
450,"紺野　彩夏",2.3,12.4,0.6,1.5,0.4,0.4,4.3,0.2,0.6
450,"豊嶋　花",2.3,12.2,0.6,1.7,1.4,0.8,3.9,0,0.4
454,"鈴木　美羽",2.1,18.2,0.4,1.4,1.4,0.2,4.4,0.8,1.2
454,"田中　道子",2.1,18.4,1.0,1.4,2.5,1.2,1.5,3.1,3.7
454,"浅川　梨奈",2.1,15.9,0.8,1.2,2.1,0.4,3.9,0.2,0.4
454,"山田　真歩",2.1,16.1,1.2,1.2,5.4,0.4,0.6,1.4,1.5
454,"工藤　美桜",2.1,14.1,0.4,1.4,0.8,0.8,4.4,1.0,0.4
459,"須藤　理彩",1.9,22.2,0.8,1.5,2.3,1.4,0.4,1.5,6.4
459,"鶴田　真由",1.9,15.1,0.4,1.4,1.4,0.6,0.4,0.8,4.4
459,"玄理",1.9,14.9,0.6,0.8,2.7,0.6,1.0,1.4,2.9
462,"原田　美枝子",1.7,18.4,0.2,1.4,1.2,1.5,0.6,1.0,6.6
462,"久保田　紗友",1.7,16.1,0.8,1.0,2.7,0.8,3.1,0.6,1.4
464,"武田　梨奈",1.5,16.2,0.6,1.2,1.4,0.8,2.3,1.2,1.7
464,"菊地　姫奈",1.5,7.7,0.6,0.8,1.5,0.2,1.7,0.6,0.4
464,"月島　琉衣",1.5,7.9,0.2,0.8,0.8,0.2,3.3,0.4,0.2
464,"宮内　ひとみ",1.5,8.7,0.2,1.0,1.0,0.2,1.7,0.4,0.6
464,"浅田　芭路",1.5,7.5,0.2,0.4,0.4,0.4,3.1,0.6,0
469,"片岡　凛",1.4,12.8,0.8,1.7,1.4,0,2.7,0.2,0.2
469,"藤間　爽子",1.4,13.0,0.2,1.9,2.9,0.4,2.1,0.2,1.7
469,"宮本　茉由",1.4,11.6,0.4,1.9,1.0,0.2,1.9,0.8,1.2
469,"山本　千尋",1.4,12.8,0.6,1.0,1.2,0.4,1.5,1.7,1.5
469,"嵐　莉菜",1.4,10.4,0.4,1.7,1.0,0.6,3.1,0.8,0.6
469,"片山　友希",1.4,8.5,0.6,0.4,1.0,0.8,2.1,0,0.2
469,"菊池　日菜子",1.4,10.6,0.6,1.0,1.2,0.8,2.1,0.2,1.0
469,"白本　彩奈",1.4,8.1,0.2,1.2,1.9,0.6,1.9,0.4,0.6
469,"田鍋　梨々花",1.4,11.0,0.4,1.5,1.0,0,3.1,0.6,0.6
469,"林　芽亜里",1.4,10.1,0.2,0.4,0.8,0.6,2.7,0.4,0.6
479,"玉田　志織",1.2,13.9,1.0,1.4,1.2,0.2,2.3,0.2,0.8
479,"向里　祐香",1.2,6.6,0.2,0.6,1.0,0.2,0.6,0.4,0.2
479,"早瀬　憩",1.2,7.7,1.0,0.4,1.2,0,1.7,0.2,0.4
482,"宮崎　優",1.0,14.1,0.6,1.0,0.4,0,3.5,0.4,1.0
482,"河村　花",1.0,9.3,0.2,1.2,1.9,0.2,1.5,0,0.4
482,"近藤　華",1.0,8.7,0.2,1.2,1.0,0.2,2.3,0.4,0.4
482,"夏子",1.0,10.8,0.2,0.6,2.5,0.4,1.9,0.4,0.6
482,"三原　羽衣",1.0,8.3,0.2,0.6,0.6,0.2,2.3,0.4,0.4
482,"中田　青渚",1.0,6.2,0.6,1.0,0.8,0,0.8,0.2,0.4
482,"藤崎　ゆみあ",1.0,7.0,0,0.2,1.5,0.2,1.5,0.2,0.4
482,"森田　想",1.0,7.4,0.6,0.8,1.7,0.2,1.2,0.2,1.0
490,"那須　ほほみ",0.8,9.7,0.4,0.8,1.4,0.2,2.5,0.2,0.8
490,"鳴海　唯",0.8,9.5,0,1.2,1.0,0,1.7,0.4,0.4
490,"円井　わん",0.8,8.5,0.2,0.8,2.1,0.4,0.4,0.2,1.0
490,"田畑　志真",0.8,6.2,0.8,0.6,0.8,0,1.5,0.8,0.2
490,"南　琴奈",0.8,6.8,0.6,0.4,1.2,0.2,1.5,0.8,0.8
495,"池端　杏慈",0.6,7.0,0.6,0.8,1.0,0,1.0,0.2,0.2
495,"祷　キララ",0.6,5.6,0.4,0.8,1.5,0,0.4,0,0.4
495,"尾碕　真花",0.6,6.6,0.2,0.2,1.0,0,1.7,0.2,0.6
495,"中島　瑠菜",0.6,6.4,0.4,0.8,1.0,0.2,1.7,0,0.2
499,"結城　モエ",0.4,7.2,0.4,0.8,0.8,0.4,2.1,0.6,0.4
499,"椿",0.4,4.8,0.4,0.6,0.8,0,0.6,0,0.4
